,smiles,score,likelihood
12,C1C2CC3CC1CC(NC(=O)c1cnn4c1NC(c1ccc(Cl)cc1)CC4C(F)(F)F)C2C3,1.0,-26.503927
23,c12c(ccc(Cl)c1)-c1c(c3ccccc3n(C)c1=O)CC2,1.0,-26.087605
22,N1(CCCCCN(C(=O)OC(C)(C)C)CCCN)CCC(c2ccccc2)CC1,1.0,-28.810553
24,C1C(CCCN2CCN(c3nc4c(cc3)nc[nH]c4=N)CC2)CCCN1c1ccccc1,1.0,-38.159317
11,CN(CCCc1cc(Cl)ccc1-n1c2c(c3c1ccc(C#N)c3)C1CCC(C2)N1)C,1.0,-38.792072
16,C1C(N2CCN(c3nc(=NCC4CC4)c4c(cc(Cl)cc4)[nH]3)C(=O)C2)C1,1.0,-36.756752
10,c1(OCCN2CCN(c3cc4c(cc3)S(=O)(=O)c3ccccc3C4=O)CC2)ccc(F)cc1,1.0,-29.329826
6,c1cc(CC2C(=O)N(Cc3cccc(Cl)c3)CCS2)ccc1C=CCn1nnc(Cc2ccccc2)c1,1.0,-43.407196
5,C(CCCCN1Cc2c(cncc2)C1)N1CCN(c2nsc3ccccc23)CC1,1.0,-29.775305
12,C(CCN1CCC(CNC(=O)C2C(c3c(F)cc(F)cc3)C2)CC1)c1ccc(F)cc1,1.0,-33.558575
22,Brc1cc(F)ccc1CN1CCN(c2c3ccc(Cl)cc3ncc2)CC1,1.0,-26.790512
31,O=C1NN=C(c2ccc3c(cc(C(NCCCCN4CCN(c5c(OC)cccc5)CC4)=O)[nH]3)c2)C1C,1.0,-34.44507
7,c1c(N=c2c3c(cc(OCCCN4CCOCC4)c(OC)c3)nc[nH]2)cc(Cl)c(OCc2ncccc2)c1,1.0,-21.623716
6,c12[nH]c3ccccc3c1CCN(CCCN1CCN(c3c4c(ccc3)OCCO4)C1)CC2,1.0,-32.583473
1,OC1CCC2C(C)(C1c1cc(Cl)cc(Cl)c1)Cc1cc(C(=O)N3CCCCC3)ccc12,1.0,-39.59021
14,c1cc(C(C)(C)C)ccc1CCNC(=O)CCCN1CCN(c2c(OC)cccc2)CC1,1.0,-28.56478
23,c1c(F)ccc(N2CCN(CCCCOc3cc4oc(=O)cc(C)c4cc3)CC2)c1,1.0,-21.140453
4,c1cc(Cl)ccc1C1CC(=O)C(C=NCCN2CCN(C(C)C)CC2)C(=O)C1,1.0,-20.733719
10,FC(c1cccc(N2CCN(CCCNC(c3c(C)n(-c4ccc5c(c4)OCCO5)c(CCC)n3)=O)CC2)c1)(F)F,1.0,-24.331322
27,c1(N2CCN(CCCN3C(=O)c4ccccc4CCC3)CC2)ccccc1OC,1.0,-20.831593
