,smiles,score,likelihood
12,n1(CC(=O)OC2CCOCC2)nc(-c2cc(Cl)ccc2OC(F)F)c(NC(c2cnn3c2nccc3)=O)c1Cl,0.49669322,-30.102518
24,c12cc(OCC(CN3CCN(c4ccc(F)cc4)CC3)O)ccc1cccc2,0.4965054,-19.6989
11,C(NC(c1c(O)c(=O)nc(C(C)(C)NC(Cc2ncccc2)O)[nH]1)=O)c1ccc(F)cc1,0.49630204,-31.944347
24,CC1CCN(S(c2c[nH]c(C(=O)Nc3ccc(C)c(C)c3)c2)(=O)=O)CC1,0.49623924,-22.62227
8,N1(C(C)C)CCC(Oc2cc(C(=O)NCCc3ccccn3)ccc2OC)CC1,0.4961164,-21.326628
23,c1c(NC(C=C(C)c2ccc(CC)cn2)=O)ccc(-c2c(S(N)(=O)=O)cccc2)c1,0.4960267,-29.896685
29,O1C(=O)N(c2cc[nH]c(=NC(c3ccc(CN4CCOCC4)cc3)C)n2)C(C(C)C)C1,0.4959695,-19.923676
4,c1c(CCn2[nH]cc3c4n(c(=N)nc23)nc(-c2cocc2)n4)cc(Cl)c(OC)c1,0.49591568,-32.461155
7,c1(=O)c(=Cc2ccc(SC)cc2)[nH]c(=O)c(=Cc2c(Br)c(OC)c(OC)cc2)[nH]1,0.4958493,-25.175701
6,C(NCC(NS(=O)(=O)c1cc(Br)ccc1OC)=O)C1=CCCCC1,0.49583495,-35.141533
14,FC(F)(c1c(-n2c(=O)n(Cc3c(F)cccc3F)c3c4c(ncc(F)c4)n(C)c3c2=O)ccc(OC)c1)F,0.49575472,-33.21802
3,C(CCCN(CCCCCCC)C1CC2=CCC3C(C2(C)CC1)CCC1=C3CCC(=O)C1)CCCC,0.49574357,-36.262093
5,Cc1nn(Cc2c(C)noc2C)c(=O)c2cc(-c3ccccc3)nn12,0.49565724,-24.178696
13,[O-][n+]1c(C(c2[n+]([O-])c3cc(Cl)c(Cl)cc3[n+]([O-])c2N)C(F)(F)F)cccc1,0.49565142,-30.982233
20,C1N(Cc2[nH]c(=O)c3c(n2)CCN(C(=O)CCc2ccc(OC)cc2)CC3)CCOC1,0.49563533,-28.59719
24,C(Cc1cc2cc(Cl)c(Cl)cc2[nH]c1=N)n1c2c(nc1-c1cnc(N(C)C)nc1)C(=O)N(CC)C1=NC(C)(C)CN12,0.49549094,-48.879814
14,C1(NN=C(C)C(=O)O)C=C2CC(=O)C=CC2(C)C2CCC3(C)C(CC12)CCC3C(C)CCCC(C)C,0.49545535,-41.95942
3,C(CCCC(O)CC(O)C1COC(C)(C)O1)#CC(O)CC1C=CCC(=O)O1,0.49544948,-41.31762
15,C1N(C(n2sc3[n+]([O-])cccc3c2=O)=O)CCN(CC)C1,0.495363,-21.680698
27,n1c2c([nH]c(=O)[nH]c2=O)cn1-c1ccncc1,0.4953533,-26.045494
