,smiles,score,likelihood
10,O=c1c2c(ccc(C(F)(F)F)c2)nc(CN2CCOCC2)n1N=CCCc1ccccc1,0.49698702,-35.542088
16,C(C)(OC(=O)NCC(=O)NCc1cc2cc[nH]c2nc1)(C)C,0.49680763,-30.611237
0,C(N1CCC(CCOC)C(C(N2CCN(c3ncccc3)CC2)=O)C1)(=O)CCCc1cc(F)ccc1,0.49669728,-39.959587
27,C12(C)CCC(=O)N(C)C1CCC1C3OC(=O)C(=C)C3CCC12CC,0.49668422,-35.184174
22,c1cc(C(N2CCN(c3c(F)cc(N4CC(Cn5cc(C)nn5)OC4=O)cc3)CC2)c2ccccc2)ccc1F,0.49629417,-26.02956
10,c1(OC)cc2c(c(OC)c1)C(=O)C(OC(=O)NCC=C)C(c1cc(OC)c(OC)c(OC)c1)O2,0.49606112,-25.79985
3,c1(Cl)ccc(-c2n(-c3ccc(S(=O)(N)=O)cc3)nc(C(=O)Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.49605396,-27.274673
27,c1(O)cc(C)c(CC(C(NCCc2ccccn2)=O)N)c(C)c1,0.4959775,-22.272455
2,c1(N2CCN(CC(Cn3nc(-c4ccc(C(F)(F)F)cc4)c4c3CCN(S(=O)(=O)C)C4)O)CC2)cccc(OC)c1,0.49591368,-24.870504
12,n1c(Oc2ccc(CNCCc3ccccn3)cc2)nc2n(c1)cc(-c1cnn(C)c1)n2,0.49587944,-33.381985
4,c1cc(O)c(OS(c2cc(CNc3cc4ccccc4cc3)cc(CN)c2)(=O)=O)cc1,0.49578977,-46.063316
31,c12cc(F)c(N3CCN(CC(c4ccc(OC)cc4)=NO)CC3)cc1n(CC)cc(C(O)=O)c2=O,0.4957601,-23.007843
27,c1(Cl)cc(Cl)c(OCC(NNC(c2cn(CCC)c(=O)c3c2cc(OC)c(OC)c3)=O)=O)cc1,0.4957349,-34.07594
17,o1cccc1-c1nc(Cc2ccc(F)cc2)nc(-n2[nH]cc(C(=O)N)c2=N)c1,0.4957227,-37.124977
27,c1c(OC)c(-c2cc(-c3c(OC)cccc3OC)nc(=N)[nH]2)c(OC)cc1,0.49568224,-25.710512
31,c1c2c([nH]c(=NC3CC(NC)CCC3)c1CN)cc(C#CCNC(Nc1ccc(OC(F)(F)F)cc1)=O)cc2,0.49567422,-45.607132
6,c1ccc(C2c3c(cc(OC)c(O)c3)CCN2)c(OC)c1OC,0.4956666,-22.744865
0,c1cc(F)c(-c2cc(C(Nc3ccc(OC(F)(F)F)cc3)=O)c[nH]c2=Nc2cncnc2)cc1,0.49558356,-27.45886
3,c1(CC2C(O)C(CCc3ccc(F)cc3)NC(=O)N2)cccc2ccccc12,0.4955729,-27.84013
4,c1(C=NN=c2[nH]c(=NC)[nH]c(=Nc3ccc([N+](=O)[O-])cc3)[nH]2)ccc(O)c(O)c1,0.4955367,-24.352688
