,smiles,score,likelihood
6,COCCn1c(C2CCN(CCC(c3ccc(F)cc3)O)CC2)nnn1,1.0,-33.278652
39,C1CCCCN1c1ccccc1N1CCCN(CCCCCn2c(=O)oc3c2cccc3)CC1,1.0,-35.502434
62,C1Cc2c(cccc2)CN1CCCN1CCN(c2c(Cl)c(Cl)ccc2)CC1,1.0,-23.377747
13,C(CCN1CCC(c2ccccc2)CC1)CCN1CCc2cc(OC)c(OC)cc2C1c1ccccc1,1.0,-25.571463
40,c1c2c(ccc1)CCN2C1CN(CCC2(c3ccc(Cl)c(Cl)c3)CCCN(CCCc3ccccc3)C2)CC1,1.0,-37.344215
23,C1Cc2ccccc2CN1CCCN1CCN(c2ccccc2OC)CC1,1.0,-22.026752
49,C1Cc2c(cccc2)CC1CCN1CCN(c2ccc(Cl)cc2)CC1,1.0,-21.910849
27,C1CN(CCCCC(c2cc(C)ccc2O)=O)CCN1c1ccccc1OC,1.0,-24.237259
10,c1cccc2c1Sc1cc(F)ccc1C2CCCN1CCN(c2ccccc2OC)CC1,1.0,-31.063257
34,N1(CCN(C2CCc3ccccc3C2)CCC)CCN(c2ccccc2OC)CC1,1.0,-28.393105
14,C1CN(C)CCN1C1CCN(CCCN2C(=O)CCc3ccc(F)cc32)CC1,1.0,-26.23614
8,C1N(CCCCCCN2CCc3ccccc3C2)CCN(c2ccccc2OC)C1,1.0,-23.921871
30,c1(C2CCN(CCCCOc3cc4c(cc3)CCC(=O)N4)CC2)ccccc1,1.0,-19.36417
1,N1(c2ncccc2)CCN(CCCCOc2cc3c(cc2)CCC(=O)N3)CC1,1.0,-19.21918
12,C1N(CCCN2CCN(c3cc(C)ccc3)CC2)CCN(c2ccc(F)cc2OC)C1,1.0,-26.220306
29,C1CN(CCCCCCOc2ccc(CN3CCCCC3)cc2)CCN1c1ccccc1OC,1.0,-20.364815
60,C1N(c2ccccc2OC)CCN(CCCC2CCCc3ccccc32)C1,1.0,-20.193045
54,c1cccc(OC)c1N1CCN(CCCCOc2cc3c(cc2F)CCN2C3CCCC2)CC1,1.0,-28.753233
37,c1(N2CCN(CCCCOc3cc4c(cc3F)CCC(=O)N4)CC2)ccccc1OC,1.0,-27.103241
34,C1N(CC2CCN(CCCC)CC2)CCN(c2ccccc2OC)C1,1.0,-23.000883
