Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
99.0,C1=CC2(CCN(CCC3(c4ccccc4)CCN(CC4CCCCC4)CC3)CC2)c2ccccc21,Fc1cccc(C2(CCN3CCC4(C=Cc5ccccc54)CC3)CCN(CC3CCCCC3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_0
151.0,c1ccc(N2CCN(CCCN3CCN(c4ccccc4)CC3)CC2)cc1,Fc1ccc(N2CCN(CCCN3CCN(c4cccc(Cl)c4)CC3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_1
135.0,O=C(C=Cc1ccccc1)NC1CCC(CCN2CCc3ccccc3C2)CC1,COc1ccccc1C=CC(=O)NC1CCC(CCN2CCc3ccc(N)cc3C2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_2
136.0,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4F)CC3)cc2N1,1.0,1.0,1.0,fine-tune predictive component HITL_3
137.0,c1ccc(N2CCN(C3CCNCC3)CC2)cc1,COc1ccccc1N1CCN(C2CCN(CCC(C)C)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_4
138.0,c1ccc(N2CCN(CCCCCCCCN3c4ccccc4C4CC5C3CCN5C4)CC2)cc1,COc1ccccc1N1CCN(CCCCCCCCN2c3ccccc3C3CC4C2CCN4C3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_5
32.0,c1ccc(CCCCN2CCNCC2)cc1,CN1CCN(CCCC(O)c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_6
31.0,O=C(NCCCCN1CCN(c2ccccc2)CC1)C1CCNCC1,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_7
139.0,O=C(CCCCCN1CCN(c2ccccc2)CC1)c1ccccc1,COc1ccccc1N1CCN(CCCCCC(=O)c2ccccc2O)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_8
140.0,c1ccc(N2CCN(CCNC3C4CCC3CC4)CC2)cc1,COc1ccccc1N1CCN(CCNC2C3CCC2(CO)CC3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_9
141.0,c1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)cc1,Cc1cc2cc(OCCCCN3CCN(c4ccccc4F)CC3)ccn2n1,1.0,1.0,1.0,fine-tune predictive component HITL_10
30.0,c1ccc(N2CCN(CCCCn3ccc4ccccc43)CC2)cc1,Oc1cc2ccccc2n1CCCCN1CCN(c2ccccc2F)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_11
29.0,c1ccc(-c2cc3ccccc3[nH]2)cc1,COc1c(Br)cc(Br)cc1-c1cc2c(O)cccc2[nH]1,1.0,1.0,1.0,fine-tune predictive component HITL_12
3.0,O=C(CCCCN1CCN(c2ccccc2)CC1)N1CCN(c2ccccc2)CC1,Cc1ccccc1N1CCN(C(=O)CCCCN2CCN(c3ccc(F)cc3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_13
