,smiles,score,likelihood
13,S(C(N)=O)CCCCCCCCCC,0.47664106,-21.541464
24,C12SC(=S)NC1SCCS2,0.47613797,-25.473711
7,Oc1c(CCCCCCCCCCO)ccc(O)c1,0.47568947,-20.534512
18,C1(CN(C)C)C2CC(C1)CCC2,0.4756473,-21.915596
31,C12OC(CC)(CC1)OOC2,0.4755947,-24.34991
28,c1c2ncccc2c(N2CCN(C)CC2)cc1,0.47534132,-20.060139
20,C(C)C(C#CCCC#C)O,0.47509587,-25.573866
27,C1CCCC(NCC23CC4CC(C2)CC(C4)C3)C1,0.47481018,-22.085398
7,C1(N2CC(C)CCC2)C2CCCCN2CCC1,0.4747539,-24.609108
16,C1(c2ccncc2)CCCCC1,0.47455627,-16.67621
15,C(CCOC(C=C)=O)CC,0.47448993,-17.959631
24,COc1cccc(OC)c1C1CCCC1,0.47433463,-18.570402
19,CC1(C)C(c2nn[nH]c2)CN(CCC)C1,0.47425723,-25.9323
21,C1CCCC2(OCCCC2)C1,0.47418642,-21.050062
9,c12ccc(OC)cc1CCNC2,0.4740627,-15.81098
30,C1CC2CN(C(=NC(N)=N)N)CC2CC1,0.47405693,-29.451534
18,c1(C#Cc2ccc(F)cc2)ccc(=NC)[nH]c1,0.4739852,-21.85083
14,c1ccccc1-c1sc(C=O)cc1,0.47381225,-18.02725
17,CN(N=Cc1ccccc1)N,0.47307092,-21.706547
9,c1c(OC(=O)c2cc(O)c(O)c(O)c2)cc(OC(c2cc(O)c(O)c(O)c2)=O)cc1CO,0.47292465,-28.198278
