,smiles,score,likelihood
5,c1c(Cl)cccc1N1CCN(CCCCc2cn(-c3cc4sc(=O)[nH]c4cc3)nn2)CC1,1.0,-25.61486
4,C1N(CC2CCN(CCCNC(=O)N=c3c4ccc(Cl)cc4[nH]cc3)CC2)CCN(c2c(Cl)c(Cl)ccc2)C1,1.0,-32.339058
52,C1N(CCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)C2Cc3ccc(O)cc3C3(C1)C2CCCC3,1.0,-28.827358
32,c1cc(Cl)ccc1C1c2c(cc(F)c(CCCN3CCN(CC)CC3)c2)CCN1c1ccccc1N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.0,-64.2872
40,N1(CCCCN2CCN(c3ccccc3OC)CC2)C2CCc3ccc(O)cc3C2CCC1,1.0,-27.750673
58,Clc1c2c(ccc1)CCN(CCC1N(CCCCCCN3CCN(c4ccccc4OC)CC3)CCCC1)CC2,1.0,-41.54898
5,s1c(N2CCN(c3ccccc3OC)CC2)nc2c1cc(C1CCN(CCCN3CCN(c4ccc(F)cc4)CC3)CC1)cc2,1.0,-48.972115
44,c1cc(Cl)ccc1C12CN(CCCCCCN3CCN(c4ccccc4OC)CC3)CCC1CCCC2,1.0,-32.882454
21,c12c(c(CCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)c[nH]1)cc(F)cc2,1.0,-23.11283
25,C(CCCNCCCN1CCN(c2ccccc2OC)CC1)CN1C2C(CCC1)c1ccccc1C2,1.0,-37.675865
47,C12CN(CCCCCN3Cc4ccccc4CC3)CCN1CCCN(CCCCCCN1CCN(c3ccccc3OC)CC1)C2,1.0,-47.163826
61,c12c(c(OCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)ccc1)NCCC2,1.0,-24.342592
52,C(CCN1CCN(c2cccc(Cl)c2Cl)CC1)NCCCCN1CCN(c2c(OC)cc(F)cc2)CC1,1.0,-42.74221
25,C1CN(C2CCN(CCCCCN3CCN(c4ccccc4OC)CC3)CC2)c2ccc(F)cc2C1,1.0,-34.50184
23,C1(c2cc(Cl)cc(Cl)c2)(C2NCCc3ccc(OCCCN4CCN(c5c(Cl)cccc5)CC4)cc32)CCC1,1.0,-34.753464
57,c1(C2N(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)CCCCC2)ccc(F)cc1,1.0,-27.448656
26,c1(N2CCN(CCCCc3c[nH]c4ccc(F)cc43)CCC2)cccc(Cl)c1,1.0,-28.287228
51,C1CN(CCCN2CCN(c3ccc(F)cc3Cl)CC2)CCN1c1cccc(Cl)c1Cl,1.0,-27.453444
26,C1CN(CCCCN2CCN(c3ccccc3OC)CC2)CCN1c1cccc(F)c1C(NC1CCN(CCCCCCNCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1)=O,1.0,-57.71071
12,C1CN(CCCCN2CCN(c3ccc(F)cc3)CC2)CCN1c1c(OCCCF)cccc1,1.0,-30.854746
