,smiles,score,likelihood
20,c1(Cl)ccc(Cl)c(Cl)c1C1CC2N(CCN(CCCCN3CCN(c4c(OC)cccc4)CC3)C2)C1,0.6398558,-40.916706
9,N1(CCCCCCNCCCCCCCN2CCN(c3c(OC)cccc3)CC2)CCc2c(cc(Cl)cc2)C1,0.63974905,-41.1864
63,C(CCOCCN1CCN(c2cccc(Cl)c2Cl)CC1)CNC(=O)c1ccc(Cl)cc1,0.63335794,-30.649723
6,N1(C2CCN(Cc3cccc(Cl)c3)CC2)CCN(CCCN2CCN(c3ccc(Cl)cc3OC)CC2)CC1,0.6310058,-37.458763
2,N1(CCCCCCNC(c2ccc(F)cc2)=O)CCN(c2cccc(O)c2Cl)CC1,0.6282379,-32.141663
5,c1cc(C(NCCCCCCCCN2CCN(c3c(OC)cccc3)CC2)=O)ccc1Cl,0.62696177,-26.772406
45,C1(NCCCCCN2CCN(c3ccc(Cl)cc3OC)CC2)c2ccccc2CCc2c1cccc2,0.62566423,-33.834415
1,C1(NCCCCN2CCN(c3ccccc3OC)CC2)c2ccccc2CCc2ccccc21,0.6256322,-25.511349
53,C1N(CCCCCNC(c2ccc(Cl)cc2)=O)CCN(c2c(OC)cccc2)C1,0.6239877,-21.187075
49,C1CN(CCCCNC(c2ccc(Cl)cc2)=O)CCN1c1ccccc1OC,0.6217312,-19.907932
22,c1c(O)cc2c(c1)CCC(NCCCCN1CCN(c3ccccc3OC)CC1)C2,0.62091607,-28.362583
19,C1N(CCOCCN2CCN(c3ccc(Cl)cc3OC)CC2)CCN(c2ccccc2OC)C1,0.61974525,-28.794617
53,N1(CCCCOCc2ccc(Cl)cc2)CCN(c2ccccc2OC)CC1,0.61902416,-23.481335
33,C1CN(CCCCOc2cccc(Cl)c2)CCN1c1ccccc1OC,0.61847687,-21.312162
21,N1(C2CCN(CCc3ccc(Cl)cc3)CC2)CCN(c2ccccc2OC)CC1,0.6183897,-23.88955
36,C1N(CCOCCN2CCN(c3c(OC)cccc3)CC2)Cc2cc(O)ccc2C1,0.6181586,-28.180372
28,c1(F)ccc(C2CCN(c3ccc(C(=O)NCCCN4CCN(c5c(OC)cccc5)CC4)cc3)CC2)cc1,0.61802185,-31.346556
49,c1cc2c(cc1F)CN(CCCCN1CCN(c3c(OC)cccc3)CC1)CC2,0.6173638,-28.669407
54,N1(CCCCOCCCc2cccc(Cl)c2)CCN(c2ccccc2OC)CC1,0.61710376,-26.334988
6,C1(N2CCN(c3ccccc3OC)CC2)CN(CCCN2CCN(c3ccccc3OC)CC2)CC1,0.6155256,-30.721186
