,smiles,score,likelihood
31,C(c1ccccc1)OCCCC(c1ccc(Cl)cc1)Cc1nnnn1C,1.0,-37.635113
30,Oc1c2c(ccc1)N(c1ccccc1)C(CN1CCCC1)CO2,0.98390806,-30.080013
31,c1cccc2c1CN(CCNC(Nc1ccc(F)cc1)=O)CC2,0.962069,-21.566753
31,c1(C#CCCCCN2CCc3cccc(OC)c3C2)ccc(C2(C)CCNCC2)cc1,0.95913976,-36.93937
29,Clc1ccc(C2c3ccc(OCCCN4CCCCC4)cc3CN(CCN3C(C)CCC3)C2)cc1,0.94623655,-32.50875
31,[nH]1c(O)cc(N2CCN(c3ccncc3)CC2)c1O,0.94482756,-25.105528
31,C1N(CC2CC2)CCc2cc(S(=O)(Nc3c(F)cc(OCCCCCC)cc3)=O)ccc21,0.9419355,-25.822952
31,C1CN(C(CNC2CCC(c3nnn4cnc5c(cc[nH]5)c34)CC2)=O)CCN1c1ncccn1,0.9408602,-27.220722
30,C1CCCCCN1CCOc1c(OC)cc2c(c1)C(=O)CC2,0.93349755,-24.1955
28,[nH]1c(N2CCN(C)CCC2)c(F)c(OCC)nc1=N,0.9034483,-25.82319
28,C1(C(Oc2ccc(F)cc2)(C)C)=CCCNC1,0.8956989,-25.98447
28,C(CN(C1CCCCC1)C)N,0.89462364,-21.806074
29,c1cccc(Cl)c1Cn1c2nc[nH]c(=N)c2[nH]c1=S,0.89032257,-22.375483
31,c1(C(NCc2ncccc2)=N)cc2c(cc1)CCc1c(cccc1)N2C,0.88387096,-28.909002
30,c1c(OC)cc2c(cc(O)[nH]2)c1,0.88064516,-20.593407
28,c1c(N2CCCCCC2)c(NS(c2ccc(C#N)cc2)(=O)=O)ccc1F,0.8752688,-29.202381
26,C1N(c2ccc(F)cc2)CCN(CCCOc2c3c(cc4occc42)C(=O)CCC3)C1,0.87419355,-29.938192
30,C1CN(Cc2ccccc2-c2ccc(CNC(C3CN(C)CCC3)=O)cc2)CCN1C,0.8724138,-30.199997
29,c1cc(C2c3ccccc3C3CCN(C)CC3C2)ccc1,0.86551726,-23.218222
25,Fc1cccc2c1N=C(N1CCN(C)CC1)c1ccccc1C2=CC#N,0.8563218,-25.185787
