,smiles,score,likelihood
26,N1(c2ccccc2Cl)CCN(CCCN=c2c3n(c4c([nH]2)cc(Cl)cc4)c(CC)nn3)CC1,1.0,-32.957024
4,c1c(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2cc1OCCCCCCCCN1CCC(O)CC1,1.0,-23.961903
27,O=C(c1c(C(F)(F)F)ccnc1)NCCCCN1CCC(c2ccc3c(c2OC)CCCC3)CC1,1.0,-26.954987
18,C1N(CCCCN=c2cc3n([nH]cc3C#N)c(=Nc3ccc(F)c(Cl)c3)[nH]2)CCN(c2cc(Cl)ccc2)C1,1.0,-31.220154
5,N1(c2[nH][nH]c(=N)n2)CCN(c2ccc(C)c(Cl)c2)CC1,1.0,-24.113338
25,O(c1ccccc1N1CCN(CCCc2ccc3c(c2)OCO3)CC1)CC(Cn1cncn1)O,1.0,-35.090424
6,C12(CCN(CCCCOc3c(Cl)ccc(C)c3)CC1)C(NC(c1ccc(C(OC)=O)cc1)=O)c1ccccc12,1.0,-44.517506
15,c1(C(=O)OC)c[nH]c2c1c1c(cc2)[nH]cnc1=Nc1cccc(Cl)c1,1.0,-28.481224
24,[nH]1c2ccccc2c2c1c(=NCCCN(C)C)[nH]nc2-c1ccc(Cl)cc1,1.0,-25.250046
5,C1CCCN(c2c(=O)n(C3CCN(CCO)CC3)nc(C)c2)C1,1.0,-28.841663
8,C(Oc1cc(-c2nnc(N3CCC(O)CC3)cc2)ccc1)c1ccc(Cl)cc1,1.0,-27.425297
18,C1CC1CN1CCC2N=C(c3cc(Cl)c(Cl)cc3)SC12,1.0,-31.183075
7,N1(CC(=O)N2c3ccccc3CCc3ccccc32)CCN(C)CC1,1.0,-20.11087
11,c1(-c2cccc(CN3CCC(N4c5c(cccc5)NS4(=O)=O)CC3)c2)ccc(Cl)cc1,1.0,-26.78223
18,c1cccc2c1C(c1ccccc1)NC(CCN(C)C)CO2,1.0,-22.559448
25,n1cn(C2CC3CC2CC3)c2nc[nH]c(=NCCc3c(Cl)cc(Cl)cc3)c12,1.0,-28.379608
17,c1c(C2c3cc(O)c(Cl)cc3CCN2c2ccc(Br)cc2)ccc(O)c1,1.0,-24.968155
7,C1CN(c2ccc(-c3nc(=Nc4ccc(CN5CCN(C)CC5)nc4)[nH]cc3F)cc2)CCN1CCO,1.0,-32.344734
1,c12c(C(O)CNCCSCCCNCCc3ccc(Cl)c(Cl)c3)c[nH]c1ccc(O)c2,1.0,-28.43408
21,c1(F)ccc(CN2CCN(c3ccc([N+]([O-])=O)cc3)CC2)cc1,1.0,-20.058844
