,smiles,score,likelihood
62,[n+]1(CC)c2ccccc2sc1Oc1ccc(Cl)cc1,0.9877112,-23.220062
60,c1ccccc1N1CC(O)CN(CC2CCOCC2)CC1,0.97875065,-25.804258
63,c1c(C(=C)C2CCC(c3ccc(Cl)cc3)(O)CC2)ccc(Cl)c1,0.9780539,-23.872345
59,c1(Cl)cc(-c2cn3ccc(-c4cc(N5CCCNCC5)ccc4)cc3n2)ccc1,0.9740113,-31.381414
63,c1(Cl)ccc(C2c3ccc(Cl)cc3CN(C)C2)cc1,0.97223693,-20.01585
62,N(CCn1cnnc1C1CN(Cc2ccc(F)cc2)CCC1)(C)C,0.96615547,-28.58014
59,C1CC(c2c(CN3CCN(C)CC3)cnc(-c3ccccc3OC)n2)CCO1,0.96377575,-29.5295
63,C12N=C3N(Cc4c1cccc4)CC(O)C3NC(=O)N2C,0.95795876,-39.96459
59,c1cc(Cl)cc2[nH]ccc(=NCCCN3CCN(CCCN(C(C=Cc4cc(Cl)c(Cl)cc4)=O)CCC)CC3)c12,0.95531464,-27.168869
61,c1cc(Cc2ccccc2)ccc1OCCN1CCCCC1,0.9524061,-17.658491
63,c1(CCN2CCC(c3[nH]c4c(cc(C#C)cc4)n3)CC2)ccccc1F,0.9513485,-36.927094
61,c1cc(CN(C2CCCCC2)C)cc(OCCCCNC)c1,0.94843996,-26.783836
63,c12cc(C#N)ccc1Sc1c(cccc1)N2CCO,0.9436764,-22.973715
61,c12ccccc1Sc1c(cc(Cl)cc1)C2c1c[nH]n(-c2ncccc2)c1=N,0.94096047,-35.452724
54,c1(N2CCN(CCCn3ncnc3)CC2)c(OC)cccc1,0.93625194,-21.898947
57,c1(CN2CCCC2)c(OC)cc(OCc2csc(=Nc3cc(Cl)ccc3)[nH]2)cc1,0.93469065,-32.464485
63,C(CN1C(c2nc(-c3ccc(C)cc3)c[nH]2)CCC1)=C,0.9324859,-25.595535
62,c1c(Cl)ccc2c1C(=O)N1C3C(CN12)c1cc2c(cc1CC3)OCO2,0.93231094,-34.594902
63,c1cccc(C2(CCN3C4CCC3CC(n3c(C)nc5ccccc35)C4)CCN(Cc3cnccc3)CC2)c1,0.931694,-25.848755
60,C12(CCN(CCC=Cc3c[nH]cc3)CC1)OC(=O)c1ccncc12,0.9316384,-31.601046
