,smiles,score,likelihood
63,c1cc2c(cc1)OC(CNCCN1CCN(c3ccc(Cl)cc3)CC1)CC2,1.0,-24.510616
63,c1c(Cl)ccc(CC2(CO)CCN(CCc3ccccc3)CC2)c1,1.0,-21.094627
63,C1N(CCc2ccc(Cl)cc2)CCC2(OC(=O)NC2CCN2CCN(c3ccccc3OC(C)C)CC2)C1,1.0,-35.621582
62,C(CCCCCC(=O)NC1CCCC1)N1CCN(c2c(OC)cccc2)CC1,0.99590373,-22.932053
62,c1c(N2CCN(CCCCN3C(=O)CC(C)(c4ccc(Cl)cc4)CC3=O)CC2)c(Cl)ccc1,0.98625064,-29.272957
62,C1N(CCCn2c(=O)[nH]c3c(cccc3)c2=O)CCN(c2cccc(Cl)c2)C1,0.98207885,-21.848238
62,C1N(c2ccc3c(c2)CC(N(C)C)CC3)CCN(C)C1,0.9774706,-24.782333
63,C1C(=O)N(CCN2CCN(c3c(Cl)cccc3)CC2)Cc2ccccc21,0.9767025,-23.870985
62,C(Cc1ccc(OC)cc1)CN1CCN(C2CCCCC2)CC1,0.97542244,-21.49379
62,c1cc(Cl)ccc1C1CC(N2CCN(CCO)CC2)c2ccccc21,0.9743984,-21.293036
62,n1(C2CCN(CCCCN3C(=O)CC(c4ccccc4)CC3=O)CC2)c2ccccc2[nH]c1=N,0.97235024,-26.094025
62,C(CN1CCN(c2ccccc2OCC)CC1)C1CCC(NC(C2CC2)=O)CC1,0.9715847,-23.449326
60,c1c(F)cc2c(c1)c(=O)n(C1CCN(CCN3C(=O)CCc4c3cc(F)cc4)CC1)c(=O)[nH]2,0.9710702,-31.866533
63,c1(CCN2CCc3c(cccc3)C2)ccncc1,0.97065043,-21.011456
62,C1N(Cc2ccccc2)CCC(NCCOc2ccc(F)cc2)C1,0.968766,-20.44701
62,c1cc(CN2CCC(N(Cc3ccccc3)CCc3ccccc3)CC2)ccc1F,0.9677419,-26.098207
62,N1(C(C)=O)CCN(CCOc2ccc(Cl)cc2)CC1,0.9655738,-20.740158
59,C1CN(CCCCOc2ccc(F)cc2)CCN1c1ccc(Cl)cc1,0.96518177,-20.781298
62,c1c2c(ccc1)CCN2C1CCN(CCCCN2C(=O)CC(c3ccccc3)CC2=O)CC1,0.95826936,-29.75689
61,C1CCN(CCOc2cccc(Cl)c2)C1,0.95826936,-19.11158
