,smiles,score,likelihood
63,c1c(F)ccc(C2(O)CCN(CCCC3(c4ccc(F)cc4)OCCc4cc(C#N)ccc43)CC2)c1,1.0,-25.79073
63,c1cc(C2CCN(C3CCN(Cc4ccc(Cl)cc4)CC3)CC2)c(C)cc1O,1.0,-27.245829
63,C12C(N(CCC)CCN1Cc1ccccc1)CCN2c1c2ccn(C)c2ccc1,1.0,-35.757523
63,c1ccc(CCN2CCC3(c4cc(F)ccc4CC3)CC2)cc1,1.0,-24.44282
63,C1CN(CCCCNCC2CCc3c(cc(OC)cc3)C2)CCN1c1ccc(F)cc1OC,1.0,-32.03606
62,c1c(OC)ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)c1,0.9938556,-20.981817
62,C(CCNc1cc(F)ccc1)CN1Cc2c(cc(OC)c(OC)c2)CC1,0.9932203,-26.629606
62,CC1CCC(CN2CCC3(c4c(n(C)c5c4cccc5)CC(C)O3)CC2)CC1,0.98566306,-27.332996
63,Fc1ccc(C2CN(CCCCCCN(C3Cc4cc(O)ccc4CC3)CC3CC3)CC2)cc1,0.9776836,-39.88254
63,c12c(CCN3CCNCC3)c[nH]c1ccc(OC)c2,0.9774706,-20.75071
63,c12ccccc1CCC2N(CCC)CCCCN(C1Cc2c(ccc(OC)c2)CC1)CCC,0.9741424,-30.374434
63,c1c(F)ccc(S(=O)(NCC2CCCN(CCCCCCCCCNCC(c3ccc(O)c(NS(=O)(=O)C)c3)O)C2)=O)c1,0.97286224,-34.22374
60,C1C(c2ccc(F)cc2)(O)CCN(CC(=O)NC2CC2)C1,0.97131145,-24.675648
62,s1cccc1S(=O)(=O)NCCCN1CCC(c2noc3cc(F)ccc23)CC1,0.9672299,-23.990753
63,[nH]1c2c(cc(Cl)cc2)c(CC2CCCN2C)cc1=O,0.96311474,-23.720015
63,C1CC(N2CC2CN2C(=O)c3c(cccc3)C(c3c(Cl)cccc3)C2)CCN1S(=O)(=O)C,0.9603385,-48.949715
62,c1c(=Nc2cc(Cl)ccc2)[nH]n(C2(CC#N)CN(C3CCN(Cc4ccc(Cl)cc4)CC3)C2)c1,0.9595452,-31.610302
62,C1(=O)c2cc(Cl)ccc2CN1C1CCN(CCc2ccccc2)CC1,0.9573349,-28.654877
62,c1(=O)oc2cc(Cl)cc(Cl)c2n1CCCN1CCN(C)CC1,0.9566367,-25.0459
60,C(N1CCC(N2CCC3(CC2)c2ccccc2C=C3)CC1)CCc1c2ccccc2[nH]c1,0.9544291,-31.914867
