,smiles,score,likelihood
10,NCCN1CCCC1,0.458301,-17.09829
3,O=C(C(C)(C)CO)O,0.43427783,-18.844864
22,CC1(C)CC(N)CC(C)(C)N1,0.43352562,-15.458286
26,C(F)CN(N=O)CC(F)(F)F,0.43047616,-24.78926
23,N1(c2ccccc2N)CCCCC1,0.42812952,-18.186138
20,c12[nH]c(=N)[nH]c1cc(Cl)c(Cl)c2,0.42621464,-16.484262
17,c1ccc2c(c1)C1N(CC2)CCC1,0.4257115,-18.035404
29,C1NCCC(c2c(O)cccc2)C1,0.42541093,-18.715673
26,C(CCCCCC=CCC(C)O)CCCCCCC,0.42534766,-23.855888
30,c12ccccc1snn2,0.42465132,-15.988731
1,c1cc(-c2sc(CN)cc2)ccc1Cl,0.42429772,-20.88413
10,O=C(CCCCCN1CCN(c2ccccc2C(C)(C)C)CC1)c1ccc(F)cc1,0.42363104,-22.64921
11,C(C1(CC)C(C(=O)O)C1)C,0.42031795,-21.203133
7,c1(Br)cc(Br)cc(C(O)=O)c1,0.4203155,-19.477636
23,OC1(CO)C(N)CCC1C(=O)N,0.4201865,-31.918936
19,c1(Cc2cc(O)c(O)cc2)ccc(O)cc1,0.4197787,-16.651138
12,C(c1nc[nH]c1)CCOCCN1CCC(O)CC1,0.41873983,-23.784527
7,Cc1c(=O)[nH]c(C)c(CCC)c1C,0.41689762,-22.658228
24,C1N(CCc2cc3c(cccc3)cc2)CCCC1,0.41665593,-20.811808
26,C(CCN1CCCCC1)c1nc(C#N)c(N)o1,0.41651082,-22.849138
