,smiles,score,likelihood
31,C(Oc1ccc2c(ccc(C(NC3c4c(cccc4)CCC3)=O)n2)c1)CN1CCCC1,1.0,-30.473469
31,C(C1CC1)N1CC(C2CC2)C(N)C1,1.0,-21.632956
30,c1cccc(C2CNCc3c2ccc(Cl)c3)c1,0.99770117,-21.38865
30,FC(F)(c1cc(=O)[nH]c2c1cc1c(c2)CCN(CCCCSc2n(C)c(-c3c4ccc(C)nc4ccc3)nn2)CC1)F,0.9741936,-24.602327
29,OC12CC3C(C)(C)C1CCC2(O)C(C(C)CCCNCCN=c1cc[nH]c2cc(Cl)ccc21)C3,0.97204304,-45.71234
27,c12c(c(CCCCN3CCN(c4cc5cc[nH]c5cc4)CC3)c[nH]1)cccc2,0.96666664,-21.883389
31,c1(F)ccc(N2CCN(S(=O)(=O)c3c(=O)n(C)c(=O)n(C)c3N)CC2)cc1,0.9655914,-20.695042
31,c1(OC2CCN(c3c4c(nc(Cl)n3)[nH]cc4)CC2)cccnc1,0.9645161,-26.239632
29,c1ccc(C(C2CCN(Cc3cc(C)c(C)cc3O)CC2)=O)cc1,0.96344084,-23.59061
31,[nH]1c(=NCCCOCCOC)n(Cc2ccc(F)cc2)c2ccccc12,0.9612903,-27.305061
31,C12CC3CC(CNC)(C1)CC(C2)C3,0.9516129,-18.0445
28,c1c(O)c2c3c(c1)CC1C4(O)Cc5cc6c(cc5CC4N(CC4CC4)CC36O)OC21,0.93225807,-28.52385
30,c1cc2[n+](cc1)CCc1cc3c(cc1-2)OCO3,0.9311828,-18.36257
29,C1N(C2CCN(Cn3c4nc(=N)[nH]cc4cc3)CC2)CC(N)C1c1ccc(Cl)cc1F,0.9149425,-37.89174
28,c1cc(-c2nnn(CCCN3CCN(c4ccc(F)cc4)CC3)c(=O)c2)ccc1,0.911828,-25.752544
31,c1cc(-c2nc3n(cccc3)c2Cl)ccc1O,0.90689653,-22.821672
29,C1=C(C)N1CSC#N,0.8860215,-30.484512
31,c1cccc(C2CC(O)Cc3cc(Cl)c(Cl)cc3N2)c1,0.8849462,-23.124147
30,c1(N2CCN(c3c(O)n(-c4ccc(Br)cn4)c(O)c3)CC2)ccccc1C#N,0.8827957,-32.27154
31,Cn1nc(Oc2nnc(C)cc2-c2c(Cl)cc(Cl)cc2)cc1C(F)(F)F,0.8804598,-28.792244
