,smiles,score,likelihood
27,C(=Cc1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc(S(=O)(=O)c2cc(OCC(=O)N3CCN(C4CCCCC4)CC3)ccc2)cc1,1.0,-38.27538
14,c1(OC)ccc(CNC(NCc2ccc(Cl)cc2)=O)cc1OC,1.0,-22.59128
15,c1c2c(ccc1)CC(N=c1[nH]c(C(F)(F)F)nc3n(Cc4ccc(F)cc4)nnc13)C2,1.0,-26.173475
6,Cn1c(=O)n(C)c(=O)c2c1nc(CN1CCN(c3ccc(F)cc3)CC1)n2CCC,1.0,-21.287941
14,c1cc2c(c(=O)n(-c3c(C(C=Cc4ccccc4)=O)cccc3)nc2)cc1,1.0,-30.028584
26,O=C(Cn1c(-c2ccc(Cl)cc2Cl)cnc1)Nc1cc(C)c(-n2cnnn2)cc1,1.0,-32.31614
4,C1CC(CNC(=O)C2C3CN(C4CCOCC4)CC(C2)O3)CCC1C,1.0,-31.852722
11,c1(C(=O)N2CC3CC(C2)CNC3)cnccn1,1.0,-20.180107
6,[O-][n+]1[nH]c2c(cc3c(n(-c4ccccc4)nc3C)n2)c1C=O,1.0,-37.261837
11,c1ccc2c(c1)C(=O)N(c1c(OCc3ccccc3)ccc(Cl)c1)C2=O,1.0,-21.74354
26,c12ccc(NC(CC3C(=O)Nc4ccccc4S3)=O)cc1scn2,1.0,-26.31997
22,C(N1CCN(c2ccccc2OC)CC1)CCCNC(c1cc2c(cc1)OCO2)=O,1.0,-23.80737
0,c12c3c(NC(CCCNC(=O)c4ccc(C)cc4)C(F)(F)F)ccc1N(C(C)=O)CC2CCN3C(=O)c1[nH]c2c(cc(OCCN(C)C)cc2)c1,1.0,-50.254585
23,c12c(=O)n(CCC)c(=O)n(CCC)c1nc(-c1cc(-c3ccc(C(=O)N)c(OCc4ccccc4)c3)ccc1)[nH]2,1.0,-33.528435
21,c1cc(-c2cc3n(ccc(=NC(=O)c4c(OC)cccc4)[nH]3)n2)oc1,1.0,-27.034988
9,c1(N2CCN(CCCOc3c4ccc(=O)oc4ccc3)CC2)c2c([nH]c1)cccc2,1.0,-34.213493
22,c1cc(NC(CSc2nc(-c3ccco3)[nH]n2)=O)ccc1F,1.0,-21.485245
13,c1cc(-c2nc(=Nc3ccc(CCO)cc3)[nH]cc2)ccc1,1.0,-19.947361
14,O(C)c1cc(C=Cc2cc(-c3cc4ccccc4c4ccccc43)nc(=NC(c3ccccc3)=O)[nH]2)cc(OC)c1O,1.0,-37.92681
15,C(NCC(O)c1cccc(Cl)c1)C1CCCN1c1nc(=Nc2ccccc2)[nH]c(=NC2c3c(cccc3)CC2)[nH]1,1.0,-41.49247
