smiles_1,smiles_2,label_1_proba,label_2_proba,label_1_binary,label_2_binary,compare_proba,compare_binary
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,0.770598548548446,0.004838287407225619,1.0,0.0,0.6826030402914606,1.0
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,COc1ccc2c(c1)CC1CCNCCN21,0.770598548548446,0.0956937070742309,1.0,0.0,0.6626005637586833,1.0
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,0.770598548548446,0.4288577515943536,1.0,0.0,0.5846133212567576,1.0
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,CCc1cc2c(N3CCN(Cc4ccc(-c5cn[nH]c5)cc4)CC3)cccc2[nH]1,0.770598548548446,0.9921585097115483,1.0,1.0,0.4448354886795666,0.0
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,COc1cccc2c1-c1ccc(OCCCN3CCN(C)CC3)cc1C2,0.770598548548446,0.8112441561540991,1.0,1.0,0.489839996809234,0.0
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,CCCCCCN1CCC(O)C(N2CCCC2=O)C1,0.770598548548446,0.009439092461562158,1.0,0.0,0.6816054113057085,1.0
OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,CN(C)CC1(c2ccccc2)CCN(CC2CCCCC2)CC1,0.770598548548446,0.8358113526390882,1.0,1.0,0.48370257425321495,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,0.004838287407225619,0.770598548548446,0.0,1.0,0.31739695970853943,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,COc1ccc2c(c1)CC1CCNCCN21,0.004838287407225619,0.0956937070742309,0.0,0.0,0.47730175688159304,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,0.004838287407225619,0.4288577515943536,0.0,0.0,0.3955553288531653,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,CCc1cc2c(N3CCN(Cc4ccc(-c5cn[nH]c5)cc4)CC3)cccc2[nH]1,0.004838287407225619,0.9921585097115483,0.0,1.0,0.2714417087473744,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,COc1cccc2c1-c1ccc(OCCCN3CCN(C)CC3)cc1C2,0.004838287407225619,0.8112441561540991,0.0,1.0,0.30865691164162334,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,CCCCCCN1CCC(O)C(N2CCCC2=O)C1,0.004838287407225619,0.009439092461562158,0.0,0.0,0.49884980076530977,0.0
Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,CN(C)CC1(c2ccccc2)CCN(CC2CCCCC2)CC1,0.004838287407225619,0.8358113526390882,0.0,1.0,0.3034393599702087,0.0
COc1ccc2c(c1)CC1CCNCCN21,OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,0.0956937070742309,0.770598548548446,0.0,1.0,0.33739943624131674,0.0
COc1ccc2c(c1)CC1CCNCCN21,Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,0.0956937070742309,0.004838287407225619,0.0,0.0,0.522698243118407,1.0
COc1ccc2c(c1)CC1CCNCCN21,COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,0.0956937070742309,0.4288577515943536,0.0,0.0,0.4174709621324808,0.0
COc1ccc2c(c1)CC1CCNCCN21,CCc1cc2c(N3CCN(Cc4ccc(-c5cn[nH]c5)cc4)CC3)cccc2[nH]1,0.0956937070742309,0.9921585097115483,0.0,1.0,0.2897775229403213,0.0
COc1ccc2c(c1)CC1CCNCCN21,COc1cccc2c1-c1ccc(OCCCN3CCN(C)CC3)cc1C2,0.0956937070742309,0.8112441561540991,0.0,1.0,0.3283735558658148,0.0
COc1ccc2c(c1)CC1CCNCCN21,CCCCCCN1CCC(O)C(N2CCCC2=O)C1,0.0956937070742309,0.009439092461562158,0.0,0.0,0.5215502943811197,1.0
COc1ccc2c(c1)CC1CCNCCN21,CN(C)CC1(c2ccccc2)CCN(CC2CCCCC2)CC1,0.0956937070742309,0.8358113526390882,0.0,1.0,0.32297841845129494,0.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,0.4288577515943536,0.770598548548446,0.0,1.0,0.4153866787432423,0.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,0.4288577515943536,0.004838287407225619,0.0,0.0,0.6044446711468346,1.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,COc1ccc2c(c1)CC1CCNCCN21,0.4288577515943536,0.0956937070742309,0.0,0.0,0.5825290378675192,1.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,CCc1cc2c(N3CCN(Cc4ccc(-c5cn[nH]c5)cc4)CC3)cccc2[nH]1,0.4288577515943536,0.9921585097115483,0.0,1.0,0.36278407250099076,0.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,COc1cccc2c1-c1ccc(OCCCN3CCN(C)CC3)cc1C2,0.4288577515943536,0.8112441561540991,0.0,1.0,0.40555145448670293,0.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,CCCCCCN1CCC(O)C(N2CCCC2=O)C1,0.4288577515943536,0.009439092461562158,0.0,0.0,0.6033441317358261,1.0
COc1ccccc1N1CCN(CCCNC2OCc3cc4c(cc32)OCO4)CC1,CN(C)CC1(c2ccccc2)CCN(CC2CCCCC2)CC1,0.4288577515943536,0.8358113526390882,0.0,1.0,0.3996428149279174,0.0
CCc1cc2c(N3CCN(Cc4ccc(-c5cn[nH]c5)cc4)CC3)cccc2[nH]1,OC(CCN1CCN(c2ccccn2)CC1)c1csc2ccccc12,0.9921585097115483,0.770598548548446,1.0,1.0,0.5551645113204333,1.0
CCc1cc2c(N3CCN(Cc4ccc(-c5cn[nH]c5)cc4)CC3)cccc2[nH]1,Fc1c(Cl)ccc2c(-c3cnc4ccccc4c3)[nH]nc12,0.9921585097115483,0.004838287407225619,1.0,0.0,0.7285582912526256,1.0
