smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_binary,label_2_binary,label_3_binary,label_1_softmax,label_2_softmax,label_3_softmax,label_1_rank,label_2_rank,label_3_rank
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)CC(c1c(O)c(O)n(CCc3ccccc3)c1O)=N2,CCCN(CCC)S(=O)(=O)c1cc(C(=O)N=c2cc(C)o[nH]2)ccc1F,9.052864366048358e-05,0.0005122113231618143,0.0028882959906895867,0,0,0,tensor(0.3330),tensor(0.3331),tensor(0.3339),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)CC(c1c(O)c(O)n(CCc3ccccc3)c1O)=N2,c1ccc2oc(CN3CCn4c(nnc4C4CC4)C3)nc2c1,9.052864366048358e-05,0.0005122113231618143,0.010666215921781694,0,0,0,tensor(0.3321),tensor(0.3322),tensor(0.3356),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)CC(c1c(O)c(O)n(CCc3ccccc3)c1O)=N2,CC(C#N)CN1CCN(C(=O)Cn2ccc(=O)[nH]c2=O)CC1,9.052864366048358e-05,0.0005122113231618143,0.005460000168042288,0,0,0,tensor(0.3327),tensor(0.3328),tensor(0.3345),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)CC(c1c(O)c(O)n(CCc3ccccc3)c1O)=N2,CC(Oc1cccc(C#N)c1)C(=O)N=c1[nH]c2ccc(CCCO)cc2s1,9.052864366048358e-05,0.0005122113231618143,0.01870438486020475,0,0,0,tensor(0.3312),tensor(0.3314),tensor(0.3374),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CCCN(CCC)S(=O)(=O)c1cc(C(=O)N=c2cc(C)o[nH]2)ccc1F,c1ccc2oc(CN3CCn4c(nnc4C4CC4)C3)nc2c1,9.052864366048358e-05,0.0028882959906895867,0.010666215921781694,0,0,0,tensor(0.3318),tensor(0.3328),tensor(0.3354),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CCCN(CCC)S(=O)(=O)c1cc(C(=O)N=c2cc(C)o[nH]2)ccc1F,CC(C#N)CN1CCN(C(=O)Cn2ccc(=O)[nH]c2=O)CC1,9.052864366048358e-05,0.0028882959906895867,0.005460000168042288,0,0,0,tensor(0.3324),tensor(0.3334),tensor(0.3342),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CCCN(CCC)S(=O)(=O)c1cc(C(=O)N=c2cc(C)o[nH]2)ccc1F,CC(Oc1cccc(C#N)c1)C(=O)N=c1[nH]c2ccc(CCCO)cc2s1,9.052864366048358e-05,0.0028882959906895867,0.01870438486020475,0,0,0,tensor(0.3310),tensor(0.3319),tensor(0.3372),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,c1ccc2oc(CN3CCn4c(nnc4C4CC4)C3)nc2c1,CC(C#N)CN1CCN(C(=O)Cn2ccc(=O)[nH]c2=O)CC1,9.052864366048358e-05,0.010666215921781694,0.005460000168042288,0,0,0,tensor(0.3316),tensor(0.3351),tensor(0.3333),tensor(1),tensor(3),tensor(2)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,c1ccc2oc(CN3CCn4c(nnc4C4CC4)C3)nc2c1,CC(Oc1cccc(C#N)c1)C(=O)N=c1[nH]c2ccc(CCCO)cc2s1,9.052864366048358e-05,0.010666215921781694,0.01870438486020475,0,0,0,tensor(0.3301),tensor(0.3336),tensor(0.3363),tensor(1),tensor(2),tensor(3)
CCOC(=O)C1C(C)=NC(=S)N(Cc2cccnc2)C1c1ccc([N+](=O)[O-])cc1,CC(C#N)CN1CCN(C(=O)Cn2ccc(=O)[nH]c2=O)CC1,CC(Oc1cccc(C#N)c1)C(=O)N=c1[nH]c2ccc(CCCO)cc2s1,9.052864366048358e-05,0.005460000168042288,0.01870438486020475,0,0,0,tensor(0.3307),tensor(0.3324),tensor(0.3369),tensor(1),tensor(2),tensor(3)
