,smiles,score,likelihood
4,C1CC(C)CC(=O)C1,0.47970024,-16.160894
7,C1(c2ccc(F)cc2)=NOCC12C(=O)NC(=O)N2,0.47217673,-24.211107
14,N1(CC(F)F)C2CCN(S(c3ccc(F)cc3)(=O)=O)CC2CO1,0.47180378,-35.491993
12,c1(OC)cccc(Br)c1-c1n(C)ncc1,0.47027093,-22.864214
20,c12cc3c(cc1CC1c4c(cccc4-3)CCN1Cc1ccccc1O2)O,0.47025204,-25.217693
13,C(N)C(C(C)C)Oc1ccccc1[N+]([O-])=O,0.47015274,-29.079523
2,C1(OCc2ccccc2)C(OCc2ccccc2)C(NCCC)CC(OCc2ccccc2)O1,0.46884328,-24.632118
17,c1(F)c2c(c(F)c(-c3cc(OC)c(=O)[nH]c3)c1F)[nH]cc(C(=O)C)c2=NC1CCC(CNS(=O)(C)=O)CC1,0.46851555,-41.64395
3,c1c(OCc2cccc(F)c2)cc2c(c1)oc(=O)c(Cc1ccccc1)c2C,0.46763542,-24.108421
5,c1cc(COc2ncccc2)ccc1-c1sccn1,0.46680015,-26.856075
18,c1([N+]([O-])=O)cccc2c1OC(CC)(C)CC2NC(Nc1ccc(F)cc1)=S,0.46615073,-28.3611
6,c1c2c(n(C)c1)nc[nH]c2=NCC,0.46570244,-22.801937
24,COc1cc(OC)ccc1N(CC(CN1CCN(C)CC1)O)S(=O)(=O)c1ccc(C)cc1,0.4651395,-28.69442
29,O=C1COCCN1c1cccc(-c2[nH]c(=NC3CC3)c3c(=O)n(C)cnc3c2)c1,0.46512404,-25.49965
8,Oc1c2c(O)c3c(c(C(c4ccccc4)=O)c2ccc1)C=CC(O)(C)O3,0.46506304,-29.378164
30,c1cc(NS(=O)(Cc2c3cc4c(cc3n(Cc3ccc(F)cc3)c2)CC2CCC4N2)=O)cnc1,0.4643535,-33.64027
22,C(CCNc1ccc(C)cc1)N1c2ccccc2Sc2cccnc21,0.46200368,-25.841284
21,[nH]1c2c3c(c(O)cc2c2c1C(C=N)C(=O)C(OC(C=C)=O)(C)C2O)ccc(C=O)c3Br,0.461927,-58.11688
28,C(C(C(NC(C(NC)=O)C)=O)CC(C(=O)N1CCCC1C(=O)O)=O)CCc1ccccc1,0.46060893,-37.08015
27,O=S(c1ccc(N2C(=N)C(C#N)C(c3c(Cl)nc4ccc(Cl)cc4c3)C3C2=CCCC3=O)cc1)(N)=O,0.46057346,-24.983353
