,smiles,score,likelihood
63,C(CCC)CCOc1ccc(C2CCN(CCC)CC2)cc1,1.0,-24.57024
63,C1CN(Cc2ncccc2)CCN1CCCN1CCN(c2c(OC)cccc2)CC1,1.0,-25.38384
63,O=C1N(CCCN2CCN(c3ncccn3)CC2)C(=O)c2ccccc21,1.0,-19.187391
63,C1N(c2cncc(N3CCCCC3)n2)CCC1C,1.0,-27.977194
62,C1N(c2cc(Cl)ccc2)CCN(Cc2n(CC3CCCCC3)nnn2)C1,0.98870057,-24.099377
59,C1C(N)CCN1c1ccnc2c(F)cccc12,0.9828133,-26.21291
61,C1N(CCCn2c(=O)[nH]c(=O)cc2)CCN(c2c3c(cccc3)sn2)C1,0.9762031,-24.346897
62,C1CC2C(CCCN2CCCN2CCCC2)c2cc(O)ccc21,0.97619045,-28.263508
63,c1(CN2CCCC2)ccc(F)cc1Cl,0.9745902,-20.106647
63,c1(C2=CCN(CCN(C)C)CC2)c[nH]c2c1cc(OC)cc2,0.9740878,-22.532068
62,C1CCN(Cc2cc(Cl)c(Cl)cc2)C1CCN1CCCN(c2ccccc2OC)CC1,0.9713262,-32.364277
63,N1(Cc2cccc(Cl)c2)CCN2CCCC2C1,0.9613415,-22.147297
61,C1N(CCCc2ccccc2)CCN(Cc2ccc(F)cc2)C1,0.9605735,-19.731148
61,c1ccc(C2CCN(CCC)CC2)cc1,0.9592896,-16.388712
62,Fc1cc(F)cc(C2CCN(CCCCNC(c3ccc(OCCCCc4ccccc4)cc3)=O)CC2)c1,0.95852536,-32.13313
62,C1CCCCN1CCOc1c(OCC)cccc1,0.9538251,-18.477234
60,C(Cc1ccc(Cl)cc1)N1CCN(c2ccc(Cl)cc2)CC1,0.9530055,-20.900105
61,C1N(Cc2ccc(F)cc2)CCN(CCCN2C(=O)c3ccccc3C2)C1,0.9482847,-23.87012
62,c12[nH]cc(C3CCN(CCCCCNC(c4cccc(OC)c4)=O)CC3)c1cccc2,0.9442094,-24.845963
60,c1cc(Cn2c3c(cc(F)cc3)nc2C2CC2)ccc1,0.9439891,-24.99253
