,smiles,score,likelihood
41,C(CCNCCCCNCCCN)N,0.47429922,-16.306305
1,C12CC3CC(CC(C1N)C3)C2,0.47369352,-16.975826
13,C1CC2(CO)CC1CC2,0.47331905,-21.31559
62,C(N1CCCC1)CCCCCCCCCCC,0.47294113,-18.868721
10,C1CC(C)CCN1CC,0.47290337,-17.935123
22,OC1C(O)C(CO)NCC1O,0.47193134,-15.285066
16,OC1C(O)C(O)C(O)(CO)C(O)C1O,0.4709799,-17.353498
16,C1(CCN)C(C)CC=C1,0.47084922,-26.662834
55,C1CCCCC1CCCC1C(N)C1,0.47067916,-25.20087
59,C1(O)C(O)CC2C(O)C3CC2C13O,0.47002554,-31.464859
10,NC(C1(O)CC1)C(=O)N,0.46988112,-27.730255
61,C12(C(O)=O)CC3CC(CC(C1)C3)C2,0.46941733,-17.62761
31,C(=S)(SC)NC(C)C,0.46921936,-21.080967
29,N=C(N)SCCCCC1CCCCC1,0.46906582,-19.671095
28,C1(O)C(O)C(O)C(C)OC1O,0.46889025,-15.117239
28,OC1OC(=O)CC1,0.46880582,-18.21206
29,C(CN(C1CCc2c(O)cccc2C1)CCC)CC,0.4686557,-18.555853
32,c1cc(-c2ccc(CCCCN)cc2)ccc1N,0.46834219,-21.780502
51,C12CC3CC(CC(C3SC(N)=N)C1)C2,0.4683277,-22.111042
59,C(CC)COC(CC)=O,0.468117,-19.169216
