,smiles,score,likelihood
34,n1c(-c2ccccc2)scc1CN1CCN(c2c(OC)cccc2)CC1,1.0,-19.781635
13,c1nc2c(c(N3CCN(CCCCN4C(C)CN(c5ccccc5OC)CC4)CC3)c1)ccc(Cl)c2,1.0,-32.510963
60,c1cc2c(cc1)ccc1ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc21,1.0,-28.4105
27,C(Cc1c(Cl)cc(Cl)cc1)N1CCN(C2Cc3ccc(O)cc3CC2O)CC1,1.0,-27.419308
51,C1CN(c2ccccc2OC)CCN1CCCNC(c1nc(CCC)n(-c2ccc(OC)cc2)c1)=O,1.0,-24.934483
53,c1c(OCCCN2CCN(C)CC2)ccc(N2CCN(c3ccc(OCCCN4CCCCC4)cc3)CC2)c1,1.0,-27.495842
39,c1(-c2ccccc2)ccc(OCCN2CCCCC2)cc1,1.0,-18.426388
24,C1(C)(C)Oc2c(cccc2)-c2[nH]c3c(c(=NCCCN4CCOCC4)c21)cccc3,1.0,-29.024988
41,C1CN(c2ccccc2N2CCN(CCCNC(=O)C3CCN(Cc4ccccc4)CC3)CC2)CCN1CCOc1ccccc1OCCF,1.0,-48.5077
21,c1cc(N2CCN(CCCNC(c3c(C)n(CCC)c(-c4ccccc4)c3)=O)CC2)c(Cl)c(Cl)c1,1.0,-20.318115
5,N1(CCCN2C(=O)c3c(cccc3)C2=O)CCN(c2ccc(F)cc2)CC1,1.0,-19.782742
1,C1CN(CCCN2CCN(c3c(OC)cccc3)CC2)CCN1c1ccccc1OC,1.0,-21.14873
14,C1CC(O)CN2C(CN1CCCc1ccc(Cl)cc1)c1ccccc1C2,1.0,-35.281624
52,C1N(CCN=c2[nH]c3ccccc3o2)CCN(c2ccccc2Cl)C1,1.0,-25.969473
23,O=c1[nH]cnc(C(=O)NCCCOCCCCOCCCOCCCN2CCN(CCCN3CCN(c4ccccc4)CC3)CC2)c1,1.0,-47.245102
23,C1C2(CCN(c3cc(O)ccc3)C2)CN1CCN1CCOCC1,1.0,-29.181011
36,c1(C2CCN(CCCCNC(c3ccc(-c4ccc(C#N)cc4)cc3)=O)CC2)c(O)cccc1,1.0,-23.248823
8,COc1c(N2CCN(CCCNC(c3cc(Br)c4c(cccc4)c3O)=O)CC2)cccc1,1.0,-24.394833
29,COc1ccccc1N1CCN(CCCOc2c(C(NC)=O)cccc2)CC1,1.0,-23.61882
40,C(N1CCN(c2c(OC)cccc2)CC1)CCCN1CCc2cccc3c2C1Cc1ccccc1C3,1.0,-25.388308
