Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
151.0,c1ccc(N2CCN(CCCCN3CCC(c4ccc5ccccc5c4)CC3)CC2)cc1,Clc1cccc(N2CCN(CCCCN3CCC(c4ccc5ccccc5c4)CC3)CC2)c1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_0
23.0,O=C(NCc1ccccc1)C1CCCN(Cc2ccccc2)C1,NC(=O)CN(Cc1ccc(F)cc1)C(=O)C1CCCN(Cc2ccccc2F)C1,1.0,1.0,1.0,fine-tune predictive component HITL_1
177.0,c1ccc(N2CCN(CCCCCCCCCN3CCC(Oc4ccc5ccccc5c4)CC3)CC2)cc1,FCCOc1ccccc1N1CCN(CCCCCCCCCN2CCC(Oc3ccc4ccccc4c3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_2
77.0,c1ccc(C2CCN(CCCCN3CCN(c4ccccc4)CC3)CC2)cc1,Clc1cc(Cl)cc(N2CCN(CCCCN3CCC(c4ccccc4)CC3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_3
6.0,O=c1[nH]c2ccccc2n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,CCCc1ccc2[nH]c(=O)n(CCCCN3CCC(c4c[nH]c5ccc(F)cc45)CC3)c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_4
69.0,c1ccc(-c2cn(CCCCCCCCCCN3CCN(c4ccccc4)CC3)nn2)cc1,COc1ccccc1N1CCN(CCCCCCCCCCn2cc(-c3ccccc3)nn2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_5
56.0,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccccc1,O=C(NCCCCN1CCN(c2cccc(Br)c2)CC1)c1ccc(O)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_6
129.0,c1ccc(N2CCN(CCCCOc3cccc(C4CCCCC4)c3)CC2)cc1,Clc1cccc(N2CCN(CCCCOc3cccc(C4CCCCC4)c3)CC2)c1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_7
178.0,O=C(NC1CCN(CCCCCCN2CCN(c3ccccc3)CC2)CC1)OCC=CCN1CCN(c2ccccc2)CC1,O=C(NC1CCN(CCCCCCN2CCN(c3ccccc3OCCF)CC2)CC1)OCC=CCN1CCN(c2cccc(Cl)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_8
55.0,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ccccn1,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1ccccn1,1.0,1.0,1.0,fine-tune predictive component HITL_9
22.0,c1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1,OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1cccc(Br)c1,1.0,1.0,1.0,fine-tune predictive component HITL_10
43.0,O=C1CC(c2ccccc2)C(=O)N1CCN1CCN(c2ccccc2)CC1,CC1(c2ccccc2)CC(=O)N(CCN2CCN(c3cccc(Cl)c3)CC2)C1=O,1.0,1.0,1.0,fine-tune predictive component HITL_11
179.0,c1ccc(N2CCN(CCCCN3CCC(c4ccc5ccccc5c4)CC3)CC2)cc1,FCCOc1ccccc1N1CCN(CCCCN2CCC(c3ccc4ccccc4c3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_12
128.0,c1ccc(N2CCN(C3CCN(CCCCCCNc4ccnc5ccccc45)CC3)CC2)cc1,Oc1ccc2c(NCCCCCCN3CCC(N4CCN(c5ccccc5OCCF)CC4)CC3)ccnc2c1,1.0,1.0,1.0,fine-tune predictive component HITL_13
127.0,c1ccc(N2CCN(CCCCCCCN3CCC(N4CCCC4)CC3)CC2)cc1,FCCOc1ccccc1N1CCN(CCCCCCCN2CCC(N3CCCC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_14
100.0,c1ccc(N2CCN(CCCCCN3CCN(CCCC4CCCCC4)CC3)CC2)cc1,COc1ccccc1N1CCN(CCCCCN2CCN(CCCC3CCCCC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_15
126.0,c1ccc(N2CCN(CCCCOc3ccc4c(c3)CCCN4)CC2)cc1,CN1CCCc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc21,1.0,1.0,1.0,fine-tune predictive component HITL_16
48.0,c1ccc2nc(N3CCCNCC3)ccc2c1,COCCOCCCN1CCCN(c2cc(C)c3ccccc3n2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_17
130.0,O=C(C1CC1)N1CCCc2cc(OCCCCN3CCN(c4ccccc4)CC3)ccc2C1,O=C(C1CC1)N1CCCc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2C1,1.0,1.0,1.0,fine-tune predictive component HITL_18
99.0,C1=CC2CC1c1cn(CCCN3CCN(CCCN4CCN(c5ccccc5)CC4)CC3)cc12,COc1ccccc1N1CCN(CCCN2CCN(CCCn3c(O)c4c(c3O)C3C=CC4C3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_19
52.0,c1ccc(CNCCCN2CCN(CCN=c3cc[nH]c4ccccc34)CC2)cc1,Clc1ccc2c(=NCCN3CCN(CCCNCc4ccccc4)CC3)cc[nH]c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_20
67.0,O=C(NCCCCN1CCCN(c2ccccc2)CC1)c1ccccc1,CCOc1ccc(C(=O)NCCCCN2CCCN(c3ccccc3OC)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_21
80.0,O=C(NCCN1CCN(c2ccccc2)CC1)C1CC1,O=C(NCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CC1,1.0,1.0,1.0,fine-tune predictive component HITL_22
173.0,c1ccc(N2CCN(CCCCCCN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1,CC(C)Oc1ccccc1N1CCN(CCCCCCN2CCC(c3c[nH]c4ccccc34)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_23
135.0,c1ccc(N2CCN(CCCCCOc3ccc4ccccc4c3)CC2)cc1,Clc1cccc(N2CCN(CCCCCOc3ccc4ccccc4c3)CC2)c1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_24
20.0,C1=NCC(CCCN2CCCN(CC3CC3)CC2)N1,CCCCCCCCCCN1C(N)=NCC1CCCN1CCCN(CC2CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_25
134.0,O=C(NCC1CCN(CCCCCCCCCCN2CCN(c3ccccc3)CC2)CC1)c1ccccc1,O=C(NCC1CCN(CCCCCCCCCCN2CCN(c3ccccc3OCCF)CC2)CC1)c1ccc(Br)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_26
8.0,N=c1[nH]c(N2CCN(Cc3ccc(OCCCN4CCCCC4)cc3)CC2)cc2nc(-c3ccco3)nn12,COCCC1CN(Cc2ccc(OCCCN3CCCCC3)cc2)CCN1c1cc2nc(-c3ccco3)nn2c(=N)[nH]1,1.0,1.0,1.0,fine-tune predictive component HITL_27
88.0,c1ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)cc1,Fc1ccccc1N1CCN(CCCCc2c[nH]c3ccccc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_28
7.0,O=C(C=Cc1ccccc1)NCCCCCN1CCC(C(=O)NCc2ccccc2)CC1,O=C(C=Cc1ccc(Cl)c(Cl)c1)NCCCCCN1CCC(C(=O)NCc2ccccc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_29
176.0,O=C1Nc2ccccc2CN1NCCCCCCCCN1CCC(NCCCN2CCN(c3ccccc3)CC2)CC1,O=C1Nc2ccccc2CN1NCCCCCCCCN1CCC(NCCCN2CCN(c3ccccc3OCCF)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_30
174.0,c1ccc(OCCCCCCN2CCN(CCCCCCCCN3CCN(c4ccccc4)CC3)CC2)cc1,FCCOc1ccccc1N1CCN(CCCCCCCCN2CCN(CCCCCCOc3cccc(Cl)c3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_31
133.0,c1ccc(N2CCN(CCCCCN3CCN4c5ccccc5CCC4C3)CC2)cc1,COc1ccccc1N1CCN(CCCCCN2CCN3c4ccccc4CCC3C2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_32
21.0,c1ccc(-c2cccc(OCCCN3CCC(c4ccccc4)CC3)c2)cc1,N#Cc1ccc(-c2cccc(OCCCN3CCC(c4ccccc4)CC3)c2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_33
175.0,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)C(c1ccccc1)CNC2,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)C(c2ccc(F)cc2)CN(C)C3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_34
68.0,O=C1c2ccccc2CC(c2ccccc2)N1CCN1CCCCC1,O=C1c2ccccc2CC(c2cccc(Cl)c2)N1CCN1CCCCC1,1.0,1.0,1.0,fine-tune predictive component HITL_35
132.0,c1ccc(N2CCN(CCCCOc3nsnc3N3CCCC3)CC2)cc1,Clc1cccc(N2CCN(CCCCOc3nsnc3N3CCCC3)CC2)c1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_36
131.0,c1ccc(N2CCN(CCCCCCN3CCCCCC3)CC2)cc1,OCC1CCCCCN1CCCCCCN1CCN(c2ccccc2OCCF)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_37
180.0,O=C(NC1CCN(CCCCCCCCCN2CCN(c3ccccc3)CC2)CC1)c1coc(CN2CCCCc3ccccc32)c1,O=C(NC1CCN(CCCCCCCCCN2CCN(c3ccccc3OCCF)CC2)CC1)c1coc(CN2CCCCc3ccccc32)c1,1.0,1.0,1.0,fine-tune predictive component HITL_38
70.0,O=c1[nH]nc(CCCCN2CCC(c3ccccc3)CC2)c2cc3c(cc12)OCO3,N#Cc1cccc(C2CCN(CCCCc3n[nH]c(=O)c4cc5c(cc34)OCO5)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_39
87.0,c1ccc2c(c1)Cc1ccccc1C2N1CCN(CCN2CCCCC2)CC1,Clc1ccc2c(c1)Cc1ccc(Cl)cc1C2N1CCN(CCN2CCCCC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_40
81.0,O=C(NCCCCCN1CCN(c2ccccc2)CC1)c1cccc2ccccc12,O=C(NCCCCCN1CCN(c2ccccc2OCCF)CC1)c1cccc2ccccc12,1.0,1.0,1.0,fine-tune predictive component HITL_41
186.0,O=C(C=Cc1ccc(OCCCCN2CCN(c3ccccc3)CC2)cc1)c1ccc(N2CCNCC2)cc1,O=C(C=Cc1ccc(OCCCCN2CCN(c3ccccc3OCCF)CC2)cc1)c1ccc(N2CCNCC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_42
102.0,C(=Cc1ccccc1)CCCCCN1CCN(Cc2cc3ccccc3s2)CC1,Fc1ccc2sc(CN3CCN(CCCCCC=Cc4ccc(Br)cc4)CC3)c(Cl)c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_43
187.0,c1ccc(N2CCN(CCCCCN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1,COc1ccccc1N1CCN(CCCCCN2CCC(c3c(C)[nH]c4ccc(F)cc34)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_44
120.0,c1ccc(N2CCN(CCCCN=c3cc[nH]c4ccccc34)CC2)cc1,Clc1ccc2c(=NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc[nH]c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_45
32.0,O=C(NCc1ccccc1)C1CCN(CCCc2ccccc2)CC1,CCC(C)C(NC(=O)C1CCN(CCCc2cccc(Cl)c2)CC1)c1ccc(F)cc1F,1.0,1.0,1.0,fine-tune predictive component HITL_46
53.0,c1ccc(NCCCCCCN2CCCN(c3ccccc3)CC2)cc1,COc1ccc(NCCCCCCN2CCCN(c3ccccc3OC)CC2)cc1C,1.0,1.0,1.0,fine-tune predictive component HITL_47
119.0,c1cc2c3c(c(CCCCCCCCCCCN4CCN(c5nsc6ccccc56)CC4)ccc3c1)CC2,c1cc2c3c(c(CCCCCCCCCCCN4CCN(c5nsc6ccccc56)CC4)ccc3c1)CC2,1.0,1.0,1.0,fine-tune predictive component HITL_48
85.0,O=C(Nc1ccccc1)NC1CCN(CCCCCNC(=O)C2CC2)CC1,CC(C)c1ccc(NC(=O)NC2CCN(CCCCCNC(=O)C3CC3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_49
181.0,c1ccc(N2CCN(CCCCCCCCCCCCN3CC4CCCC3C4)CC2)c(OCCCCCCCCCN2CCN(CCCCCCOc3ccc4c(c3)CNCC4)CC2)c1,c1ccc(N2CCN(CCCCCCCCCCCCN3CC4CCCC3C4)CC2)c(OCCCCCCCCCN2CCN(CCCCCCOc3ccc4c(c3)CNCC4)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_50
118.0,c1ccc(N2CCN(CCCCCOc3ccc(CN4CCCCC4)cc3)CC2)cc1,Clc1cccc(N2CCN(CCCCCOc3ccc(CN4CCCCC4)cc3)CC2)c1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_51
3.0,c1ccc(Cn2cc(C3CCCN3)nn2)cc1,CN1CCCC1c1cn(Cc2cccc(Cl)c2)nn1,1.0,1.0,1.0,fine-tune predictive component HITL_52
188.0,c1ccc(N2CCN(CCCCCCN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1,CCCCCCc1ccc2[nH]cc(C3CCN(CCCCCCN4CCN(c5ccccc5OCCF)CC4)CC3)c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_53
