smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_rank,label_2_rank,label_3_rank
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,S=C1N(c2ccccn2)C(c2ccc(Cl)cc2)N2CCCN12,tensor(0.5726),tensor(0.2135),tensor(0.2139),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,Cc1ccccc1C(=O)N1CCN(CCNC(=O)C(=O)Nc2ccccc2Cl)CC1,tensor(0.5728),tensor(0.2136),tensor(0.2136),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,c1ccc(CN(Cc2cccnc2)c2nc3ccccc3o2)cc1,tensor(0.5725),tensor(0.2135),tensor(0.2140),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,CCc1cc(=O)oc2c(C)c(OCC(=O)NC3CCC(C)(C(=O)O)C3(C)C)ccc12,tensor(0.5726),tensor(0.2136),tensor(0.2138),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,Cc1ccc(C2C(C(=O)C(=O)Nc3ccc(C)c(C(N)=O)c3)C(C)C2c2ccc(F)cc2)cc1,tensor(0.5725),tensor(0.2135),tensor(0.2139),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,COC1CCc2c(cccc2C(=O)N=c2[nH]ccs2)C1,tensor(0.5628),tensor(0.2099),tensor(0.2274),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,Cc1cc(C)c2c(c1)Nc1coc(O)c1C2c1ccc(O)cc1,tensor(0.5711),tensor(0.2130),tensor(0.2160),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,Cc1nc(C)c(CNC(=O)N2Cc3cccnc3C2)s1,tensor(0.5721),tensor(0.2134),tensor(0.2145),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,COc1ccc(N2CCN(CC=CCNC3CCCCC3)CC2)c(OC)c1,tensor(0.5557),tensor(0.2073),tensor(0.2370),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,COc1ccc(OC)c(NC(=O)COC(=O)CCc2c[nH]c3ccccc23)c1,tensor(0.5727),tensor(0.2136),tensor(0.2137),tensor(3),tensor(1),tensor(2)
OC1CCN(CCCCOc2ccc3c(-c4ccc(Cl)cc4)noc3c2)CC1,COc1ccc(NC(=O)C[n+]2cccc(Br)c2)cc1Cl,CC(O)(C#CCN1CCN(CCO)CC1)c1ccccc1,tensor(0.5725),tensor(0.2135),tensor(0.2140),tensor(3),tensor(1),tensor(2)
