,smiles,score,likelihood
47,O=C1N(CCNCc2ccc(CN3CCN(c4c(OC)cccc4)CC3)cc2)C(c2ccccc2)c2cc(OC)c(OC)cc2C1,0.9999012,-28.394745
58,c1c(C2(O)CCN(CCCCc3ccc(OCCCN4CCN(c5ccccc5Cl)CC4)cc3)CC2)ccc(Cl)c1,0.9998729,-34.83635
57,C1Cc2cc(OCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)ccc2CCN1Cc1ccc(Br)cc1,0.99983287,-28.031141
18,C1CN(CC2CC2)C2Cc3ccc(OCCCN4CCN(c5c(Cl)c(Cl)ccc5)CC4)cc3C13C2CCCC3,0.9998011,-29.205853
37,C1OCCC(c2c(Cl)cc(C(NCCCN3CCC(c4ccc(Cl)cc4)(O)CC3)=O)cc2)C1,0.9997789,-34.70696
16,c12ccccc1c1nc(Br)ccc1n2CCCCN1CCCN(c2ccc(Cl)cc2)CC1,0.9997272,-36.704056
41,C1CN(c2ccc(CCN3CCC(c4c5c(ccc4)CC(C)(C)O5)CC3)cc2)Cc2c(C(N=c3[nH]c4c(cccc4)s3)=O)cccc21,0.9997043,-40.559532
42,c1c(OCCCCN2CCC(c3c4ccc(F)cc4on3)CC2)ccc2c1NCCC2,0.9996793,-25.538967
20,C1N(c2ccc3c(c2)N(c2c4c(cc(F)cc4F)nc(C4CCN(CCC5C(=O)c6cc(Cl)ccc6OCC5)CC4)c2)CC3)CCN(C)C1,0.9996543,-45.01021
10,c12c(cc(Br)cc1)CCc1c(ncc(Br)c1)C2N1CCN(CCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1,0.9996377,-33.242302
8,c1cc(C2CCN(CCCCN=c3c4ccc(Cl)cc4nc4n3CCC4)CC2)cc2c1cccc2,0.9995801,-34.651466
29,c1cccc(CCCCN2CCN(c3ccc4c(c3)CCN(Cc3cn(C)c5ccc(OC)cc35)C4)CC2)c1,0.99957865,-36.447075
63,c1(C2c3[nH]c4ccccc4c3CCN2CCCN2CCC(c3ccc4c(c3OC)CCCC4)CC2)ccc(C#N)cc1,0.9995453,-35.744537
37,c1(-c2cc(F)cc(C#N)c2)ncc(OCCCN2CCC(c3ccc(Cl)cc3)(O)CC2)cc1,0.999542,-38.090256
52,c12c(cccc1OCCN1CCC(c3ccc(Cl)cc3)(O)CC1)cccc2C,0.99953413,-30.203941
47,c12c(cnc(-c3nc(C4(c5ccccc5)CC4)[nH]c(=N)n3)n1)CCc1c-2[nH]c2c1CCC(CN1CCC(O)CC1)C2,0.9995171,-47.136784
56,C(c1cc(CNCc2cccc3[nH]cc(SC)c32)cc(CN2CCN(c3ccc(Cl)cc3Cl)CC2)c1)NCCc1ccncc1,0.99950397,-59.17605
29,c1c(-c2cc(C3CCNCC3)ccc2Cl)[nH]c(=NCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)cc1,0.99949145,-36.172024
33,N1(Cc2ccc(CCN3CCN(c4ccc(Cl)cc4)CC3)cc2)CCN(c2c(Cl)c(Cl)ccc2)CC1,0.9994617,-28.13115
7,N1(CCCCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)C2Cc3[nH]c4c(ccc(Cl)c4)c3C1CC2,0.99946004,-33.98117
