,smiles,score,likelihood
34,N1(CCCOc2ccc(F)cc2)Cc2cc(OC)c(OC)cc2CC1,1.0,-21.311672
57,C1CN(CCc2ccc(F)c(OC)c2)CCN1c1nsc2ccccc21,1.0,-26.947954
16,C1CN(CCCCOc2cc3c(cc2OC)CN(C)CC3c2ccccc2)CCN1c1ccccc1OC,1.0,-27.762884
37,C(CNC(c1cc2c(=O)n3ccc(C)cc3nc2s1)=O)CN1CCN(c2ccc(OC)cc2OC)CC1,1.0,-32.1154
38,O1CCN(CCN2CCN(C3CCc4c(cc(F)cc4)C3CCc3ccccc3OC)CC2)CC1,1.0,-34.199028
11,c12c(N3CCN(CCCN4CCN(c5c6ccccc6sn5)CC4)CC3)noc1cccc2,1.0,-26.993515
43,C1CN(c2ccc(Cl)cc2Cl)CCN1CCCN1CCN(c2c3ccccc3on2)CC1,1.0,-28.576305
27,C1CN(CCCCN2CCN(c3c4ccccc4on3)CC2)CCN1c1ccc(F)cc1OCc1ccccc1F,1.0,-37.29569
43,Brc1cc(OCCCN2CCN(c3c(OC)cccc3)CC2)cnc1,1.0,-26.600784
51,C1CN(c2ccccc2F)CCN1CCCN1CCN(c2c3c(cccc3)on2)CC1,1.0,-28.386692
40,C1CN(CCCCOc2c(Br)cc(Cl)cc2)CCN1c1ccccc1OC,1.0,-23.657465
15,C1N(CCCN2CCN(c3c4ccccc4on3)CC2)CCN(c2c(OC)cc(F)cc2)C1,1.0,-27.54938
36,c1c(OCCN2CCC(c3c4c(cc(F)cc4)on3)CC2)cc(F)cc1O,1.0,-29.463383
50,C1CN(c2c3c(ccc2)NC(=O)CO3)CCN1CCCN1CCN(c2c3ccccc3on2)CC1,1.0,-31.426247
48,C1CN(CCCCN2CCN(c3ccc(F)cc3OCc3ccc(F)cc3F)CC2)CCC1c1c2c(cccc2)[nH]c1,1.0,-34.96225
10,C1Cc2c(cccc2OCCN2CCN(c3c4ccccc4on3)CC2)CN1C,1.0,-30.2422
11,C1N(CCCOc2ccc(F)cc2Cl)CCN(c2c(OC)cccc2)C1,1.0,-26.48796
2,C1N(CCCNCCCN2CCC(c3c[nH]c4ccc(OC)cc43)CC2)CCN(c2ccc(F)cc2OC)C1,1.0,-41.714146
22,c1cc(F)cc2c1CCN2CCN1CCN(c2c3ccccc3on2)CC1,1.0,-29.78119
9,C1N(CCN=c2[nH]c3c(cc2)cccc3)CCN(c2ccc(F)cc2OCc2ccc(F)cc2F)C1,1.0,-37.77173
