Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
20.0,O=C(Cc1c[nH]c2ccccc12)NC1CCC(CCN2CCN(c3nccc4[nH]ccc34)CC2)CC1,Cn1ccc2c(N3CCN(CCC4CCC(NC(=O)Cc5c[nH]c6ccccc56)CC4)CC3)nccc21,1.0,1.0,1.0,fine-tune predictive component HITL_0
165.0,c1ccc(N2CCN(CCCOc3cccnc3)CC2)cc1,COc1ccccc1N1CCN(CCCOc2cncc(Br)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_1
33.0,O=C(CCCCCN1CCC(c2ccccc2)CC1)c1cccc(NS(=O)(=O)c2ccccc2)c1,COc1cc(F)c(C(=O)CCCCCN2CCC(c3ccc(Br)cc3)CC2)cc1NS(=O)(=O)c1cccc(F)c1,1.0,1.0,1.0,fine-tune predictive component HITL_2
172.0,c1ccc(N2CCN(CCCN3CCN(c4noc5ccccc45)CC3)CC2)cc1,Fc1cc(F)c(N2CCN(CCCN3CCN(c4noc5ccccc45)CC3)CC2)c(F)c1,1.0,1.0,1.0,fine-tune predictive component HITL_3
40.0,O=S(=O)(c1ccccc1)N1Cc2ccncc2CC1CCCN1CCN(c2nsc3ccccc23)CC1,COc1ccc(S(=O)(=O)N2Cc3ccncc3CC2CCCN2CCN(c3nsc4ccccc34)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_4
195.0,c1ccc(COc2ccccc2N2CCN(CCN=c3ccc4ccccc4[nH]3)CC2)cc1,Fc1ccc(COc2cc(F)ccc2N2CCN(CCN=c3ccc4ccccc4[nH]3)CC2)c(F)c1,1.0,1.0,1.0,fine-tune predictive component HITL_5
187.0,c1ccc(N2CCN(CCCN3CCN(c4noc5ccccc45)CC3)CC2)cc1,Clc1ccccc1N1CCN(CCCN2CCN(c3noc4ccccc34)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_6
46.0,O=S(=O)(CCN1CCN(c2ccccc2)CC1)c1ccccc1,COc1ccccc1N1CCN(CCS(=O)(=O)c2ccc(Cl)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_7
123.0,c1ccc(N2CCN(CCc3ccc4c(c3)[nH]c3ccccc34)CC2)cc1,Fc1ccc2[nH]c3cc(CCN4CCN(c5cccc(Cl)c5Cl)CC4)ccc3c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_8
155.0,c1ccc2c(CCN3CCN(c4nsc5ccccc45)CC3)c[nH]c2c1,CCc1c(F)ccc2c(CCN3CCN(c4nsc5ccccc45)CC3)c[nH]c12,1.0,1.0,1.0,fine-tune predictive component HITL_9
140.0,c1ccc(OCCCCN2CCN(c3ccccc3)CC2)cc1,COc1ccccc1N1CCN(CCCCOc2ccc(Cl)cc2Br)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_10
152.0,c1ccc2c(N3CCN(CCCCc4ccc5c(c4)CCCC5)CC3)nsc2c1,c1ccc2c(N3CCN(CCCCc4ccc5c(c4)CCCC5)CC3)nsc2c1,1.0,1.0,1.0,fine-tune predictive component HITL_11
3.0,c1cn(CCCCCCCCCN2CC[N+]3(CCCC3)CC2)c[nH+]1,C[n+]1ccn(CCCCCCCCCN2CC[N+]3(CCCC3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_12
13.0,O=C(NCCSc1c[nH]c2ccccc12)c1ccco1,O=C(NCCSc1c[nH]c2ccccc12)c1ccc(Br)o1,1.0,1.0,1.0,fine-tune predictive component HITL_13
168.0,O=C(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1,O=C(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,1.0,1.0,1.0,fine-tune predictive component HITL_14
100.0,O=C(CCCN1CCC(c2noc3ccccc23)CC1)N1CCCC1,N#CC1CC(F)CN1C(=O)CCCN1CCC(c2noc3ccc(F)cc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_15
94.0,c1ccc2c(CCCN3CCN(c4nsc5ccccc45)CC3)c[nH]c2c1,Fc1ccc2c(CCCN3CCN(c4nsc5ccccc45)CC3)c[nH]c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_16
188.0,c1cc2c(c(OCCN3CCN(c4noc5ccccc45)CC3)c1)CCCC2,c1cc2c(c(OCCN3CCN(c4noc5ccccc45)CC3)c1)CCCC2,1.0,1.0,1.0,fine-tune predictive component HITL_17
109.0,c1ccc(N2CCN(CCCOc3ccc4ccoc4c3)CC2)cc1,COc1ccccc1N1CCN(CCCOc2ccc3ccoc3c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_18
101.0,S=C1COc2ccccc2N1C1CCN(CCCN2CCN(c3cccc4ccccc34)CC2)CC1,S=C1COc2ccccc2N1C1CCN(CCCN2CCN(c3cccc4ccccc34)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_19
73.0,c1c[nH]cn1,NCCCNCCCNCCc1c[nH]cn1,1.0,1.0,1.0,fine-tune predictive component HITL_20
12.0,c1ccc(OCCCCn2cncn2)cc1,N#Cc1ccc(OCCCCn2cncn2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_21
124.0,c1ccc2c(=NCCCN3CCN(c4ccc5c(c4)OCO5)CC3)cc[nH]c2c1,Fc1cc2c(cc1N1CCN(CCCN=c3cc[nH]c4ccccc34)CC1)OCO2,1.0,1.0,1.0,fine-tune predictive component HITL_22
49.0,S=c1[nH]c2cccc(CCN3CCN(c4ccccc4)CC3)c2[nH]1,Cc1ccccc1N1CCN(CCc2cccc3[nH]c(=S)[nH]c23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_23
86.0,c1ccc2c(=NCCCN(Cc3ccc4c(c3)OCO4)c3nc(N4CCNCC4)nc(N4CCNCC4)n3)cc[nH]c2c1,CN1CCN(c2nc(N3CCNCC3)nc(N(CCCN=c3cc[nH]c4cc(Cl)ccc34)Cc3ccc4c(c3)OCO4)n2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_24
90.0,c1ccc(CCc2ccccc2OCCCN2CCN(c3ccccc3)CC2)cc1,COc1ccc(CCc2ccccc2OCCCN2CCN(c3ccc(OC)cc3OC)CC2)c(OC)c1,1.0,1.0,1.0,fine-tune predictive component HITL_25
58.0,c1ccc2[nH]c(CN3CCCCC3)nc2c1,NC1CCCN(Cc2nc3cc(Cl)c(Cl)cc3[nH]2)C1,1.0,1.0,1.0,fine-tune predictive component HITL_26
182.0,c1ccc(N2CCN(CCCNCCCN3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1,COc1ccc2[nH]cc(C3CCN(CCCNCCCN4CCN(c5ccc(F)cc5OC)CC4)CC3)c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_27
162.0,c1ccc2c(CC3CN(CCCN4CCN(c5nsc6ccccc56)CC4)C4CCC3C4)c[nH]c2c1,Fc1ccc2c(CC3CN(CCCN4CCN(c5nsc6ccccc56)CC4)C4CCC3C4)c[nH]c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_28
163.0,c1ccc(N2CCN(CCCC3(c4ccccc4)NCCc4ccccc43)CC2)cc1,COc1ccc(N2CCN(CCCC3(c4ccc(F)cc4)NCCc4cc(OC)c(OC)cc43)CC2)c(OCCF)c1,1.0,1.0,1.0,fine-tune predictive component HITL_29
24.0,O=C1NCC(COc2ccccc2OCC2CCc3ccccc3C2)O1,O=C1NCC(COc2ccccc2OCC2CCc3c(Br)cc(F)cc3C2)O1,1.0,1.0,1.0,fine-tune predictive component HITL_30
62.0,O=C(NCCN1CCOCC1)c1cc2ccccc2o1,Cc1c(C(=O)NCCN2CCOCC2)oc2ccc(Br)cc12,1.0,1.0,1.0,fine-tune predictive component HITL_31
190.0,O=C(NCCCN1CCC2(CCc3ccccc32)CC1)c1cc2ccccc2s1,N#Cc1ccc2cc(C(=O)NCCCN3CCC4(CCc5ccc(F)cc54)CC3)sc2c1,1.0,1.0,1.0,fine-tune predictive component HITL_32
76.0,c1ccc(C2=NOC(CCCN3CCN(c4nsc5ccccc45)CC3)C2)cc1,Oc1ccc(C2=NOC(CCCN3CCN(c4nsc5ccccc45)CC3)C2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_33
39.0,O=C(NC1CCN(CCN=c2[nH]oc3ccccc23)CC1)C12CC3CC(CC(C3)C1)C2,O=C(NC1CCN(CCN=c2[nH]oc3c(Cl)cccc23)CC1)C12CC3CC(CC(C3)C1)C2,1.0,1.0,1.0,fine-tune predictive component HITL_34
28.0,O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccnc(-c2ccccc2)n1,Cc1c(Cl)nc(-c2ccccc2)nc1C(=O)NCCCN1CCN(c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_35
151.0,O=C1N(CCCN2CCN(c3ccccc3)CC2)c2ccccc2C12CC2,O=C1N(CCCN2CCN(c3ccccc3F)CC2)c2cc(F)ccc2C12CC2,1.0,1.0,1.0,fine-tune predictive component HITL_36
99.0,c1ccc(N2CCN(CCN3CCNCC3)CC2)cc1,COc1ccccc1N1CCN(CCN2CCN(C)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_37
142.0,O=C(NC1CCN(Cc2ccc3ccccc3c2)C1)c1c2ccccc2cn1Cc1ccccc1,Cc1cccc(Cn2c(O)c3ccccc3c2C(=O)NC2CCN(Cc3ccc4cc(F)ccc4c3)C2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_38
159.0,O=C1c2oc3ccccc3c(=O)c2C(c2ccccc2)N1CCCN1CCN(c2ccccc2)CC1,O=C1c2oc3ccccc3c(=O)c2C(c2ccc(F)cc2)N1CCCN1CCN(c2ccccc2F)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_39
105.0,c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1,OC(COc1ccc(F)cc1)CN1CCN(c2ccccc2F)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_40
2.0,O=c1ccn(C2CC2)c2nc(N3CCN(C4CCN(c5ccccc5)C4)CC3)ccc12,NCC1CN(c2ccccc2)CC1N1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_41
121.0,O=C1CCc2ccc(OCCN3CCN(c4ccccc4)CC3)cc2N1,Cc1ccc(N2CCN(CCOc3ccc4c(c3)NC(=O)CC4)CC2)c(C)c1,1.0,1.0,1.0,fine-tune predictive component HITL_42
75.0,c1ccc2c(c1)Cc1ccccc1C(N1CCNCC1)=N2,CN1CCN(C2=Nc3ccc(F)cc3Cc3ccccc32)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_43
110.0,c1ccc2c(c1)CCN2CCN1CCN(c2ccnc3ccccc23)CC1,Clc1ccc2c(c1)N(CCN1CCN(c3ccnc4cc(Cl)ccc34)CC1)CC2,1.0,1.0,1.0,fine-tune predictive component HITL_44
57.0,c1ccc2[nH]c(=NCCCCOc3ccc4[nH]ccc4c3)[nH]c2c1,NCCc1c[nH]c2ccc(OCCCCN=c3[nH]c4ccccc4[nH]3)cc12,1.0,1.0,1.0,fine-tune predictive component HITL_45
34.0,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc(-c2ccccc2)cc1,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3cccc(F)c3)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_46
134.0,c1ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)cc1,COc1ccccc1N1CCN(CCCCc2c[nH]c3ccc(C#N)cc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_47
166.0,c1ccc2c(c1)CCc1ccccc1N2CCCN1CCN(c2cccc3ccccc23)CC1,c1ccc2c(c1)CCc1ccccc1N2CCCN1CCN(c2cccc3ccccc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_48
122.0,c1ccc(N2CCN(CCCOc3ccc(C4CNCCO4)cc3)CC2)cc1,COc1cc(F)ccc1N1CCN(CCCOc2ccc(C3CNCCO3)c(F)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_49
65.0,c1ccc(N2CCN(Cc3cncs3)CC2)cc1,Fc1ccccc1N1CCN(Cc2cnc(Cl)s2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_50
85.0,c1cnc2c(N3CCN(CCOc4cccc5[nH]ccc45)CC3)cccc2c1,Cc1ccc2ccc(F)c(N3CCN(CCOc4cccc5[nH]ccc45)CC3)c2n1,1.0,1.0,1.0,fine-tune predictive component HITL_51
131.0,c1ccc(N2CCN(CCCN3CCN(c4noc5ccccc45)CC3)CC2)cc1,COc1ccc(OC)c(N2CCN(CCCN3CCN(c4noc5ccccc45)CC3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_52
92.0,c1ccc(OCCN2CCNCC2)cc1,Cc1cc(OCCN2CCN(C)CC2)ccc1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_53
141.0,c1ccc(N2CCNCC2)cc1,FCCN1CCN(c2ccccc2F)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_54
181.0,c1ccc2c(N3CCN(CCNC4CCc5cc6c(cc54)OCO6)CC3)noc2c1,Fc1ccc2c(N3CCN(CCNC4CCc5cc6c(cc54)OCO6)CC3)noc2c1,1.0,1.0,1.0,fine-tune predictive component HITL_55
135.0,O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2)CC1,COc1ccccc1N1CCN(CCCN2C(=O)CCc3ccccc32)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_56
6.0,O=C(C(=O)N1CCN(c2ccccc2)CC1)c1c[nH]c2ccccc12,O=C(C(=O)N1CCN(c2ccc(F)cc2)CC1)c1c[nH]c2ccccc12,1.0,1.0,1.0,fine-tune predictive component HITL_57
103.0,c1ccc(CCN2CCN(c3cccc4sccc34)CC2)cc1,Fc1ccc(CCN2CCN(c3cccc4sccc34)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_58
74.0,O=C(NC1CCCCC1)c1cc2ccccc2o1,CC1CCC(NC(=O)c2cc3ccccc3o2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_59
66.0,O=C1NCc2ccccc2N1CCCCN1CCC(c2coc3ccccc23)CC1,O=C1NCc2ccccc2N1CCCCN1CCC(c2coc3ccccc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_60
139.0,O=C1Nc2cccc3c2C1(CCCN1CCC(CN2CCN(c4ccccc4)CC2)CC1)CCC3,O=C1Nc2cccc3c2C1(CCCN1CCC(CN2CCN(c4ccccc4F)CC2)CC1)CCC3,1.0,1.0,1.0,fine-tune predictive component HITL_61
56.0,c1ccc(CN2CCN(CCCN3CCC(c4ccccc4)CC3)CC2)cc1,Clc1ccc(CN2CCN(CCCN3CCC(c4ccccc4)CC3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_62
184.0,c1ccc2c(c1)CCN2CCN1CCN(c2noc3ccccc23)CC1,Fc1ccc2c(c1)N(CCN1CCN(c3noc4ccccc34)CC1)CC2,1.0,1.0,1.0,fine-tune predictive component HITL_63
