Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
65.0,c1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)cc1,Fc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_0
61.0,O=C1N=C(C2CC2)C2Cc3ccccc3CN2N1,O=C1N=C(C2CC2)C2Cc3cc(Cl)ccc3CN2N1,1.0,1.0,1.0,fine-tune predictive component HITL_1
64.0,O=C(CCCCN1CCC(Nc2ccccc2)CC1)c1ccccc1,O=C(CCCCN1CCC(Nc2cccc(Cl)c2)CC1)c1ccccc1,0.9899523854255676,0.9899523854255676,0.9899523854255676,fine-tune predictive component HITL_2
7.0,O=C(C=Cc1ccccc1)NCCCCCN1CCC(c2c[nH]c3cnccc23)CC1,O=C(C=Cc1ccc(C(F)(F)F)cc1)NCCCCCN1CCC(c2c[nH]c3cnccc23)CC1,0.9810547828674316,0.9810547828674316,0.9810547828674316,fine-tune predictive component HITL_3
55.0,C(#CCN1CCN(c2ccccc2)CC1)COc1ccccc1,FC(F)(F)c1ccc(OCC#CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0.9743983745574951,0.9743983745574951,0.9743983745574951,fine-tune predictive component HITL_4
31.0,c1ccc2c(=NCCCCN3CCCCC3)cc[nH]c2c1,Clc1ccc2c(=NCCCCN3CCCCC3)cc[nH]c2c1,0.9736303091049194,0.9736303091049194,0.9736303091049194,fine-tune predictive component HITL_5
16.0,O=S(=O)(c1ccc(CCCN2CCNCC2)cc1)N1CCCCC(Cc2ccccc2)C1,CN1CCN(CCCc2cc(Cl)c(S(=O)(=O)N3CCCCC(Cc4ccccc4)C3)c(Cl)c2)CC1,0.9719725251197815,0.9719725251197815,0.9719725251197815,fine-tune predictive component HITL_6
36.0,c1ccc(CC2(c3ccccc3)CCN(CC3CC3)C2)cc1,Oc1cccc(C2(Cc3ccccc3)CCN(CC3CC3)C2)c1,0.9706214666366577,0.9706214666366577,0.9706214666366577,fine-tune predictive component HITL_7
4.0,N=c1[nH]cc(Cc2ccc(Oc3cccc(CN4CCCC4)c3)cc2)c(=N)[nH]1,N=c1[nH]cc(Cc2cc(Cl)c(Oc3cccc(CN4CCCC4)c3)c(Cl)c2)c(=N)[nH]1,0.9703860282897949,0.9703860282897949,0.9703860282897949,fine-tune predictive component HITL_8
15.0,c1ccc(CCN2CCN(CCCC(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)OC(CN1CCN(CCCC(C#N)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,0.9650273323059082,0.9650273323059082,0.9650273323059082,fine-tune predictive component HITL_9
67.0,c1ccc(N2CCN(Cc3cccs3)CC2)cc1,COc1ccccc1N1CCN(Cc2cccs2)CC1,0.9647541046142578,0.9647541046142578,0.9647541046142578,fine-tune predictive component HITL_10
23.0,O=C(COc1ccccc1)C1CC1,O=C(COc1cccc(Cl)c1)C1CC1,0.9621893167495728,0.9621893167495728,0.9621893167495728,fine-tune predictive component HITL_11
48.0,O=C(CCc1ccccc1)c1ccccc1OCCCN1CCCCC1,O=C(CCc1ccccc1)c1ccccc1OCCCN1CCCCC1,0.9616605043411255,0.9616605043411255,0.9616605043411255,fine-tune predictive component HITL_12
61.0,c1ccc(CCCCN2CCCCC2)cc1,c1ccc(CCCCN2CCCCC2)cc1,0.9600614309310913,0.9600614309310913,0.9600614309310913,fine-tune predictive component HITL_13
4.0,c1ccc(CC2CCNCC2)cc1,CN(C)CCCN1CCC(Cc2ccccc2)CC1,0.9510840773582458,0.9510840773582458,0.9510840773582458,fine-tune predictive component HITL_14
52.0,O=c1c2cc(OCCCN3CCN(c4cnccn4)CC3)ccc2nc2n1CCC2,O=c1c2cc(OCCCN3CCN(c4cncc(Cl)n4)CC3)ccc2nc2n1CCC2,0.9472606182098389,0.9472606182098389,0.9472606182098389,fine-tune predictive component HITL_15
49.0,c1ccc(N2CCCC(c3nc4ccccc4[nH]3)C2)nc1,Cn1c(C2CCCN(c3cccc(F)n3)C2)nc2ccccc21,0.9457958936691284,0.9457958936691284,0.9457958936691284,fine-tune predictive component HITL_16
54.0,O=C(OCc1ccccc1)N1CCN(CCCOc2ccc(-c3nc4ccccc4s3)cc2)CC1,O=C(OCc1ccccc1)N1CCN(CCCOc2ccc(-c3nc4ccccc4s3)cc2)CC1,0.9401639103889465,0.9401639103889465,0.9401639103889465,fine-tune predictive component HITL_17
58.0,c1ccc(C2=NOC(c3ccccc3)O2)cc1,CC1(c2ccc(OC(F)(F)F)cc2)ON=C(c2ccc(Cl)cc2)O1,0.9372760057449341,0.9372760057449341,0.9372760057449341,fine-tune predictive component HITL_18
81.0,c1ccc(CN2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1,CCCn1c(CN2CCN(Cc3ccccc3)CC2)nc2ccccc21,0.9367231726646423,0.9367231726646423,0.9367231726646423,fine-tune predictive component HITL_19
63.0,O=C(CCC(=O)NC1CCCc2ccccc21)NCCc1ccccc1,COc1cccc2c1CCCC2NC(=O)CCC(=O)NCCc1ccc(F)cc1,0.9333333373069763,0.9333333373069763,0.9333333373069763,fine-tune predictive component HITL_20
81.0,c1ccc(CN2CCN(c3nc4ccccc4[nH]3)CC2)cc1,Cn1c(N2CCN(Cc3ccccc3O)CC2)nc2ccccc21,0.9319208860397339,0.9319208860397339,0.9319208860397339,fine-tune predictive component HITL_21
21.0,c1ccc(-c2cc(C3CCN(CC4CC4c4ccccc4)CC3)[nH]n2)cc1,FC(F)Oc1ccccc1-c1cc(C2CCN(CC3CC3c3ccccc3)CC2)[nH]n1,0.9314207434654236,0.9314207434654236,0.9314207434654236,fine-tune predictive component HITL_22
36.0,c1ccc(CN2CCC(CN3CCNCC3)CC2)cc1,CC(C)(C)CN1CCN(CC2CCN(Cc3cc(Cl)ccc3Cl)CC2)CC1CCO,0.9310734272003174,0.9310734272003174,0.9310734272003174,fine-tune predictive component HITL_23
16.0,c1ccc(CC2(c3ccccc3)CNCC2CNCC2CC2)cc1,CN(CC1CC1)CC1CNCC1(c1ccc(C#N)cc1)C(O)c1ccc(F)cc1,0.930195689201355,0.930195689201355,0.930195689201355,fine-tune predictive component HITL_24
0.0,O=C1NS(=O)(=O)c2ccccc21,O=C1c2c(cc(CO)c(O)c2Cl)S(=O)(=O)N1CCF,0.929781436920166,0.929781436920166,0.929781436920166,fine-tune predictive component HITL_25
56.0,c1cc(-c2nnc(SCCCN3CCc4ccc5ocnc5c4CC3)[nH]2)c2ccncc2c1,Cn1c(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)nnc1-c1cccc2cnccc12,0.9295082092285156,0.9295082092285156,0.9295082092285156,fine-tune predictive component HITL_26
55.0,c1ccc(Cc2cn(C3CCN(CC(Cn4cncn4)c4ccccc4)CC3)c3ccccc23)cc1,OC(CN1CCC(n2cc(Cc3ccccc3)c3ccccc32)CC1)(Cn1cncn1)c1ccc(F)cc1F,0.9265232682228088,0.9265232682228088,0.9265232682228088,fine-tune predictive component HITL_27
58.0,c1ccc(CN2CCN(c3ncnc(-c4[nH]nc5ccc(-c6ccccc6)cc45)n3)CC2)cc1,Oc1cccc(-c2ccc3n[nH]c(-c4ncnc(N5CCN(Cc6ccc(F)cc6)CC5)n4)c3c2)c1,0.9244751930236816,0.9244751930236816,0.9244751930236816,fine-tune predictive component HITL_28
18.0,O=c1[nH]c2nc(-c3ccccc3)[nH]c2c(=O)n1CCN1CCN(c2ncccn2)CC1,O=c1[nH]c2nc(-c3ccccc3Cl)[nH]c2c(=O)n1CCN1CCN(c2ncccn2)CC1,0.9240112900733948,0.9240112900733948,0.9240112900733948,fine-tune predictive component HITL_29
41.0,c1ccc(CN2CCCC(c3ccncc3)C2)cc1,Cc1ccccc1CN1CCCC(c2ccnc(N(C)C)c2)C1,0.9202185869216919,0.9202185869216919,0.9202185869216919,fine-tune predictive component HITL_30
81.0,c1ccc(CN2CCCC2)cc1,COc1cc(CN2CCCC2)cc(OC)c1,0.9200565218925476,0.9200565218925476,0.9200565218925476,fine-tune predictive component HITL_31
48.0,O=C1N(c2ccccc2)CCC12CCN(C1(c3ccccc3)CC1)CC2,O=C1N(c2ccccc2)CCC12CCN(C1(c3cccc(F)c3)CC1)CC2,0.9193548560142517,0.9193548560142517,0.9193548560142517,fine-tune predictive component HITL_32
33.0,c1ccc(N2CCCCC2)cc1,Oc1ccccc1N1CCC(O)CC1,0.9193548560142517,0.9193548560142517,0.9193548560142517,fine-tune predictive component HITL_33
