,smiles,score,likelihood
11,c1cc(Cl)ccc1Cn1c(N2CCN(C)CC2)nc2n(C)c(=O)[nH]c(=O)c21,1.0,-18.740322
19,c1c2c(ccc1OCCCCCN1CCCCC1)[nH]ccc2=Nc1ccc(N(C)CCN(CC)CC)cc1,1.0,-37.29199
29,c1c2c(ccc1)N(CCCN1CCN(c3ccc(F)cc3)CC1)CCC2,1.0,-23.590904
12,C1NCC(C2C(=O)N(CCCCCN3CCN(c4ccccc4OC)CC3)C(C)(C)CC2=O)C1,1.0,-40.479908
63,C(C1CCN(CCCNC2c3cccc(Cl)c3Sc3ccccc3C2)CC1)N1CCN(c2ccccc2OC)CC1,1.0,-41.132946
50,c1(N2CCN(CCCCCCN3CCC(c4c[nH]c5ccccc54)CC3)CC2)ccccc1OC,1.0,-23.628414
48,N(Cc1c(O)cc(N(CCCCN2CCN(c3ccccc3OCC)CC2)C)cc1)C(c1cccc(OC)c1OC)=O,1.0,-46.640892
18,c1c(C(=O)NCCCCN2CCN(c3c(OC)cccc3)CC2)cc(OC)cc1OC,1.0,-21.215107
40,C1CN(CCCN2C(c3c(F)cc(Br)cc3)Cc3ccccc3C2=O)CCN1c1ccccc1Cl,1.0,-36.905743
49,N1(CCCN2CCN(c3ccccc3OC)CC2)CCC(C)(C)CC1,1.0,-24.39971
38,COc1ccc(N2CCN(CCCCc3cn(-c4ccc(NS(C)(=O)=O)cc4)nn3)CC2)c(F)c1,1.0,-28.05716
58,C1N(CCCCNC(=O)c2ccc(SC)cc2)CCN(c2ccccc2OC)C1,1.0,-23.037056
28,c1c(OCCCN2CCN(C)CC2)ccc(N2CCN(CCCCCCNC(=O)C=Cc3ccccc3)CC2)c1,1.0,-32.467087
2,n1ccccc1-n1cc(N2CCN(CCCCCCN3CCN(c4c(OCC)cccc4)CC3)CC2)cc1-c1ccccc1,1.0,-45.031612
44,c12c(cccc1)CN(CCCOc1ccccc1Cl)CC2,1.0,-21.299288
63,C1CN(C2CCCCC2)CCN1CCCN1CCN(c2ccc(Cl)cc2)CC1,1.0,-23.262571
20,C1N(CCOc2ccc(O)cc2)CCN(c2cc(Cl)c(Cl)cc2)C1,1.0,-23.26338
39,c1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)ccccc1OC,1.0,-20.611399
35,C1c2ccccc2CN1CCN1CCN(c2cc(Cl)ccc2)CC1,1.0,-23.565039
27,C1Cc2ccc(F)cc2N1CCCN1CCN(C2CCCCC2)CC1,1.0,-24.207119
