,smiles,score,likelihood
63,c1c2c(CN3CCN(c4ccccc4)CC3)c(C3=CCN(C)CC3)[nH]c2ccc1,1.0,-27.22485
63,c1cc(CN2CCCN(CCCN3CCN(c4ccccc4OCCF)CC3)CC2)ccc1C,1.0,-31.16885
63,N1(CCCCCCN2CCN(c3ccncc3)CC2)c2c(cc(Cl)cc2)CC1,1.0,-31.276993
62,FC(c1cccc(CN2CCC(NCCCCCCCN3CCN(CCCCNC(=O)c4ccccc4)CC3)CC2)c1)(F)F,0.9953917,-38.509598
61,C1CN(CCCNCCCN2CCN(c3cc(Cl)ccc3)CC2)CC1,0.99206346,-31.389149
62,c1c2ccccc2cc(O)c1C(=O)NCCCCN1CCN(c2ccccc2OCCF)CC1,0.9830601,-26.501472
63,n1c(CN2CCCC2)c[nH]c1CN1Cc2c(cccc2)CC1,0.9825489,-27.770237
63,c1ccc(CNC2CCN(CCCCCC)CC2)cc1Cl,0.979376,-20.813694
63,C1CN(CCCN2CCN(c3ccccc3F)CC2)CC1,0.97567844,-20.683601
62,C1CN(CCCN2c3c(cccc3)Sc3c2cc(Cl)cc3)CCN1C,0.97250134,-18.184046
63,c1cc(Br)ccc1C(NCCN1CCN(c2ccccc2)CC1)=O,0.97250134,-19.52433
61,c1ccc(-c2ccc(C(NCCCCN3CCN(c4c(OCCF)cccc4)CC3)=O)cc2)cc1,0.96979004,-22.04726
63,c1cccc2c1C1c3c(cccc3)C2(CN2CCN(C)CC2)C1,0.9685352,-20.238167
60,c1cc2c(ccc(=NCCCCN3CCN(c4ccccc4OCCF)CC3)[nH]2)cc1,0.9621893,-30.694065
59,N1(C2CCN(CCCCCC)CC2)c2ccccc2Sc2c1cccc2,0.96158195,-24.312908
61,C1CN(c2ccc(C(F)(F)F)cc2)CCN1CCCCc1c2cc(C#N)ccc2[nH]c1,0.9590164,-22.153276
60,c1ccc(Cl)c(C(=O)CCN2CCN(c3c(OC)cccc3)CC2)c1,0.95596516,-22.47825
57,C12CN(c3ncccc3C#N)c3ccccc3N1CCC2,0.9547858,-30.456457
62,C1N(c2ccccc2OCCF)CCN(CCC2CCC(NC(=O)C3CCCO3)CC2)C1,0.9544291,-26.922556
60,c1cc(Cl)c2c(c1)C(N1CC(C)(C)NCC1)c1c(cccc1)CC2,0.9534638,-26.47477
