,smiles,score,likelihood
16,C(CCCC)CCCCCCO,0.4558331,-18.884117
1,n1n(CCCCCCCCCCCC)nnc1,0.45096204,-21.77202
2,c1(N2CCN(CCCCCN3C(=O)c4ccc(F)cc4C3=O)CC2)c(Cl)c(Cl)ccc1,0.44654605,-25.08391
8,CCC1=CCCCC1,0.44478336,-19.258009
29,c12ccccc1ccc[n+]2[O-],0.4439335,-19.166159
13,c1cc(N(c2ccccc2)CCCN2CCN(c3ccccc3)CC2)ccc1,0.44343552,-18.843191
20,C1(=O)C(CCC=C)SCC1,0.44008157,-26.99326
5,C1CC23CN(CC2)CC3CCC1,0.44004095,-22.221954
15,C(C)CCCCN(CCCCCCC)CCCCCCC,0.43995816,-19.697903
10,OC1C(O)C(O)C(O)C(NCCCCCCCCCCCCCCCC)C1O,0.4384841,-19.162548
18,C1(O)C(O)C(O)COC1SCC,0.4383797,-19.011555
8,C1(N(CC)CC)CCN(Cc2c(C)c(C)c(OC)c(C)c2C)CC1,0.43823433,-27.874224
19,C(OCCOCCOCCCS)(N)CCS,0.43810844,-34.119545
12,C(C)(CC(N)=O)C,0.43695956,-19.817482
17,Clc1ccc(C(=N)N)cc1,0.43661976,-15.718423
11,C(CCC=CS(O)(=O)=O)CCCCCC,0.4365041,-22.541115
25,C1c2c(cccc2)C(N2CC(N(C)C)CC2)C1,0.43643606,-21.326591
23,N(=C(N)N)CCCCCNC(=N)N,0.43623778,-19.234598
8,c1cc(O)c(C=O)cc1,0.43473166,-16.52849
22,c1cc(N2CCN(C)CC2)ncc1-c1ccc(CN2CC[S+]([O-])CC2)cn1,0.43460724,-28.075369
