,smiles,score,likelihood
30,n1(CC2(c3ccc(Cl)cc3Cl)CCCc3c2noc3C(C)C)cncc1,1.0,-30.975784
29,c1c(OC)c(N2CCN(CCCCn3cnc4scc(-c5ccc(OC)cc5)c4c3=O)CC2)ccc1,1.0,-25.938786
28,c12ccccc1[nH]c1c2CCN2C1CN(CCCC(=O)c1ccc(F)cc1)CC2,1.0,-21.259945
8,C1CN(CCCOc2cc3c(cc2)CNC3)CCN1c1cccc2c1ccc(C)n2,1.0,-23.363354
0,C1C(n2c(-c3ccccc3)nc3ccc(Br)cc32)CCCN1,1.0,-27.562428
9,C1C2CN(Cc3occc3)CC12C(N1CCc2ccc(Cl)cc2C1)=O,1.0,-31.407316
0,c12c(cccc1)c(=O)n(Cc1c(Cl)cccc1Cl)c(=O)n2Cc1ccccc1,1.0,-26.993984
1,c12oc(=O)ccc1cc(OCCCCN1CCN(c3ccc(OC)cc3)CC1)cc2,1.0,-21.179836
18,C1(NC(C2NCCC2)=O)CCC(CCN2CCN(c3cc(C#N)ccc3)CC2)CC1,1.0,-25.45278
12,c1cc2c(cc1)-c1c(cccc1)C2C1=CC(=O)N(CCCN2CCN(c3cccc(F)c3)CC2)C1=O,1.0,-24.55082
20,C1CCN(CCCOc2ccc3c(=O)c(-c4ccccc4)coc3c2)C1,1.0,-22.047607
18,N1(CCCOc2ccc3c(occc3=O)c2)CCC(C(c2ccc(F)cc2)=O)CC1,1.0,-22.097479
30,C1C([S+](N)[O-])CCN(c2ncccc2C(=O)NCCN2CCN(C)CC2)C1,1.0,-32.55868
26,n1(CC)cnc2c(c(=O)c3c(ccc(Cl)c3)n2C)c1=O,1.0,-25.445896
10,C(C(Cc1cc(Cl)ccc1)NC(=O)N)(NC1(C(=O)NC(C(=O)O)Cc2ccc(F)cc2)CCCC1)=O,1.0,-39.007095
1,c1cc2c(cc1Cl)CN(c1cc(CO)cc(C#N)c1)C2=O,1.0,-29.77642
15,c1cc2c3c(c1)CCC(C)n3c(N1CCN(Cc3ccccc3)CC1)c(C#N)c2=O,1.0,-32.508224
1,c1c(Cl)ccc(CC(NC2CCN(CCC)CC2)=O)c1OCc1cccc(F)c1,1.0,-33.02563
31,n1c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cnc(C)c1N1CCN(CC)CC1,1.0,-28.932926
27,N1(c2ccccc2)CCN(CCn2nnc(CN3CCN(Cc4ccc(OC)cc4)CC3)c2)CC1,1.0,-34.338287
