,smiles,score,likelihood
48,c1(C(F)(F)F)cc(S(=O)(=O)NC2CCN(CCOc3c(OCc4c(F)cc(F)cc4)cccc3)CC2)cc(C(F)(F)F)c1,1.0,-33.526527
27,c1(Cl)cc2c(c(Cl)c1)CCN(CCN1CCN(c3ccccc3OC)CC1)C2=O,1.0,-26.128822
9,C1CC2CN(CCN3CCN(c4cc(Cl)ccc4Cl)CC3)CCN2C1C,1.0,-31.779327
50,O1c2c(OCCCN3CCN(c4ccccc4)CC3)ccc3c2C(CCC3)C1,1.0,-24.933586
4,O=c1n(C)ncc(N2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2)c1Cl,1.0,-24.384491
5,C1N(c2ccccc2)CCN(CCCCC23C(=O)Nc4cccc(c42)CCC3)C1,1.0,-18.787283
35,C1(=O)Nc2cc(OCCCCN3CCN(c4cccc(Cl)n4)CC3)ccc2CC1,1.0,-23.741596
29,c1c2n(-c3ccccc3OC)cc(CCCCN3CCN(c4nsc5ccccc45)CC3)c2ccc1F,1.0,-32.4201
26,C(CCN1CCN(c2ccc(O)cc2)CC1)NC(c1cccc(F)c1)=O,1.0,-25.258873
4,c1c(=NCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2c(cc1)cccc2,1.0,-31.466381
0,c1cc(N2CCNCCC2)c(Cl)cc1,1.0,-21.206718
29,C1COc2c1ccc(C(NCCCCN1CCN(c3ccccc3OC)CC1)=O)c2,1.0,-25.138767
61,C1N(CCCNC(=O)N=c2[nH]c3c(cccc3)s2)CCN(c2c(C)ccc(Cl)c2)C1,1.0,-27.396748
19,c1cc(N2CCN(CCCN3c4c(ccc5c4CCCCC5C)CCC3=O)CC2)c(OC)cc1,1.0,-35.7107
34,Clc1c(N2CCN(CCCCN=c3cc[nH]c4c3ccc(Cl)c4)CC2)cccc1Cl,1.0,-22.469238
14,c1c(CCN2CCN(c3ccc(Cl)cc3Cl)CC2)ccnc1,1.0,-21.497967
58,N1(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)c2c(cccc2)C1=O,1.0,-20.880245
60,N1(CCCCOc2ccc(-c3ccccc3)c(C)c2)CCN(c2ccccc2OC)CC1,1.0,-26.097477
43,c1(Cl)cc(N2CCN(CCCCNC(=O)c3cc4ccccc4nc3)CC2)c(Cl)cc1,1.0,-25.346468
48,N1(CCCCN2CCN(c3nsc4c3cccc4)CC2)CCN(c2c(OC)cccc2)CC1,1.0,-21.799623
