smiles_1,smiles_2,label_1_proba,label_2_proba,label_1_binary,label_2_binary,compare_proba,compare_binary
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)NC(=O)c1ccccc1N2,0.6453507090518982,0.8158449511106665,1.0,1.0,0.4574793897262744,0.0
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccnc2)cc1,0.6453507090518982,0.9999997186914973,1.0,1.0,0.41225550417894496,0.0
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)OCC3)CC1,0.6453507090518982,0.9999898013993622,1.0,1.0,0.4122579071498801,0.0
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,0.6453507090518982,0.9691302688197501,1.0,1.0,0.4197549173440431,0.0
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,CC(C)Oc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3cccnc3)cc2)CC1,0.6453507090518982,0.9919122714981132,1.0,1.0,0.4142164808179538,0.0
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,Cc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)CC1,0.6453507090518982,0.9268617481169367,1.0,1.0,0.43008336369882744,0.0
Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(NC(=O)c2ccccc2)cc1,0.6453507090518982,0.9553502240941385,1.0,1.0,0.4231148572406461,0.0
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)NC(=O)c1ccccc1N2,Clc1cccc(N2CCN(CCCCCCOc3cccc4cc5[n+](cc34)CCc3cc4c(cc3-5)OCO4)CC2)c1Cl,0.8158449511106665,0.6453507090518982,1.0,1.0,0.5425206102737257,1.0
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)NC(=O)c1ccccc1N2,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccnc2)cc1,0.8158449511106665,0.9999997186914973,1.0,1.0,0.4540909774721647,0.0
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)NC(=O)c1ccccc1N2,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)OCC3)CC1,0.8158449511106665,0.9999898013993622,1.0,1.0,0.45409343589425255,0.0
