,smiles,score,likelihood
58,c1(-c2ccccc2)ccc(C2N(CCc3ccc(OC)cc3)C(=O)c3c(cccc3)N2)cc1,0.49749085,-24.519436
60,C1CC2(C(c3ccccc3)NC(=O)C2)CC1CNC1CCCC1,0.4964924,-36.13314
4,c12c(OC)cccc1oc(=O)c(-c1n[nH]c(Cc3ccc(Cl)cc3)n1)c2,0.49640647,-28.290165
23,c1c(Oc2cccc(C)c2C)ccc2nc(-c3cocc3)[nH]c12,0.49636474,-34.777657
40,c1cc(C2CCN(Cc3[nH]c4ccc(NS(=O)(c5ccccc5)=O)cc4n3)CC2)ccc1,0.4962978,-28.080385
60,c1c(C)ccc(-c2[nH]c(=NCc3cccc(C)c3)sc2-c2nccnc2)c1,0.496233,-27.823076
20,Clc1ccccc1-c1c2n(c3c(=O)n(Cc4ccccc4F)c(=O)n(C)c3n2)nc(-c2ccc(Cl)cc2)c1,0.49622405,-33.91241
24,N1(c2cc3c(cc2)C(c2cccc(OC)c2OC)Oc2ccccc2-3)CCOCC1,0.49616084,-24.192688
33,C1(C(C(=O)NC23CC4CC(CC(C2)C4)C3)Nc2ccc(C#N)c3c2cccc3)CCCCC1,0.49615037,-32.796547
50,C1(=O)N(CCC2CCN(Cc3ncccc3)CC2)Cc2cc(OC)c(OC)cc21,0.49607134,-24.99067
39,c1c(S(=O)(N)=O)ccc(CNC(O)c2ccc(=O)n(-c3ccc(F)cc3)n2)c1,0.49606475,-28.336683
28,C1C2CC(c3ccc(OC)cc3)=C(c3c(Cl)cc(N4CCNCC4)cc3)C1N2,0.4960373,-32.59964
36,c1(Br)ccc(C(N2CCC(Nc3cccc(NC(=O)NCC)c3)CC2)c2ccccc2)cc1,0.49602196,-35.99283
51,n1c(-c2c(C)cccc2)cc(-c2ccc(F)cc2)c2c1[nH][nH]c2=N,0.49597403,-24.899101
25,C1Cc2c(NC(=O)c3ccc(NC(=O)c4cccs4)c(OC)c3)cccc2C(=O)N1,0.49596307,-31.850584
38,c1c2c(nc(=Nc3c(OC)cc(N4CCN(S(=O)(CCCC)=O)CC4)cc3)[nH]1)-c1c(nn(C)c1-c1ccccc1)CC2,0.49593955,-31.348745
5,c1(OCC)ccccc1-c1ccc(C(NCCCCCNC(c2cocc2)=O)=O)cc1,0.49588752,-35.172493
54,C1CN(c2ccc(C3C([N+](=O)[O-])C(c4c(Cl)cccc4)N(Cc4ccccn4)C3=O)cc2)CCO1,0.49587968,-32.92927
30,c1cc(Oc2c(C3C(C#N)c4[nH]c(=Nc5ccc(S(N)(=O)=O)cc5)nc(-c5ccc(Cl)cc5)c4C(c4ccccc4)C3)cc(Cl)cc2)ccc1,0.49586943,-41.578495
61,c12c(cc[nH]1)c([N+](=O)[O-])cc(Cn1cncc(C(=O)NCC#C)c1=O)c2,0.49586573,-34.5715
