smiles_1,smiles_2,label_proba,label_binary
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,0.5,0.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,0.5176860094070435,1.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,0.5226631164550781,1.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,0.5156421661376953,1.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,0.374483197927475,0.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,COc1ccc(CN(C(=O)CN2C(=O)c3ccccc3C2=O)c2cccc(C)c2)c(OC)c1,0.5226631164550781,1.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,FC(F)(F)c1cc(-c2cc(=NCc3ccccc3)nc[nH]2)cc(C(F)(F)F)c1,0.5226631164550781,1.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,CCc1nccnc1N1CCC2(CCN(C(=O)c3cnccn3)CC2)CC1,0.4861702024936676,0.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,COc1ccc2c(C(C)=Nc3ccc(C(N)=O)cc3)c(O)n(C)c2c1,0.5139281749725342,1.0
CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,CCC(C)(C)c1ncc(Cl)c(N2CCOCC2)n1,0.5226631164550781,1.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,0.48231396079063416,0.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,0.5,0.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,0.5049850940704346,1.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,0.49795395135879517,0.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,0.35805758833885193,0.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,COc1ccc(CN(C(=O)CN2C(=O)c3ccccc3C2=O)c2cccc(C)c2)c(OC)c1,0.5049850940704346,1.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,FC(F)(F)c1cc(-c2cc(=NCc3ccccc3)nc[nH]2)cc(C(F)(F)F)c1,0.5049850940704346,1.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,CCc1nccnc1N1CCC2(CCN(C(=O)c3cnccn3)CC2)CC1,0.4685150384902954,0.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,COc1ccc2c(C(C)=Nc3ccc(C(N)=O)cc3)c(O)n(C)c2c1,0.49623849987983704,0.0
Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,CCC(C)(C)c1ncc(Cl)c(N2CCOCC2)n1,0.5049850940704346,1.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,0.47733691334724426,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,0.4950149357318878,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,0.5,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,0.4929691255092621,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,0.35348716378211975,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,COc1ccc(CN(C(=O)CN2C(=O)c3ccccc3C2=O)c2cccc(C)c2)c(OC)c1,0.5,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,FC(F)(F)c1cc(-c2cc(=NCc3ccccc3)nc[nH]2)cc(C(F)(F)F)c1,0.5,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,CCc1nccnc1N1CCC2(CCN(C(=O)c3cnccn3)CC2)CC1,0.4635528326034546,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,COc1ccc2c(C(C)=Nc3ccc(C(N)=O)cc3)c(O)n(C)c2c1,0.491254061460495,0.0
CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,CCC(C)(C)c1ncc(Cl)c(N2CCOCC2)n1,0.5,0.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,0.4843577742576599,0.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,0.5020461082458496,1.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,0.5070309042930603,1.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,0.5,0.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,0.35994094610214233,0.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,COc1ccc(CN(C(=O)CN2C(=O)c3ccccc3C2=O)c2cccc(C)c2)c(OC)c1,0.5070309042930603,1.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,FC(F)(F)c1cc(-c2cc(=NCc3ccccc3)nc[nH]2)cc(C(F)(F)F)c1,0.5070309042930603,1.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,CCc1nccnc1N1CCC2(CCN(C(=O)c3cnccn3)CC2)CC1,0.4705534875392914,0.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,COc1ccc2c(C(C)=Nc3ccc(C(N)=O)cc3)c(O)n(C)c2c1,0.4982845187187195,0.0
CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,CCC(C)(C)c1ncc(Cl)c(N2CCOCC2)n1,0.5070309042930603,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,CN(Cc1cccc2c(=O)[nH]ccc12)C(=O)CCc1ccsc1,0.6255167722702026,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,Cc1sn2c(=O)c(C(=O)O)cc(C3CC3)c2c1C,0.6419423818588257,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,CC(C)c1ccc2c(C(=O)N3CC(F)CC3C(=O)O)[nH]nc2c1,0.6465128064155579,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,CC(C)Nc1cc(N2CCN(C)CC2)ccc1C(=O)N=c1cc(C(C)(C)C)[nH]n1-c1cccc(NC(=O)OC(C)(C)C)c1,0.6400591135025024,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,0.5,0.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,COc1ccc(CN(C(=O)CN2C(=O)c3ccccc3C2=O)c2cccc(C)c2)c(OC)c1,0.6465128064155579,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,FC(F)(F)c1cc(-c2cc(=NCc3ccccc3)nc[nH]2)cc(C(F)(F)F)c1,0.6465128064155579,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,CCc1nccnc1N1CCC2(CCN(C(=O)c3cnccn3)CC2)CC1,0.6124679446220398,1.0
O=C(NCCCCN1CCc2c([nH]c3ccccc23)C12CC2)c1ccccc1,COc1ccc2c(C(C)=Nc3ccc(C(N)=O)cc3)c(O)n(C)c2c1,0.6384766101837158,1.0
