,smiles,score,likelihood
63,N(C(=O)Nc1cccc(Cl)c1C)c1ccc(CC(=O)N2CCC(Cc3ccc(F)cc3)CC2)cc1,1.0,-30.170683
63,O=C(O)C1CN(C(=O)c2c3c(cc(Cl)cc3)[nH]c2C(OCC)=O)C1,1.0,-33.279404
63,C(c1ccc(-n2cc(-c3cc(F)ccc3)nn2)cc1)N1CCN(C(N=c2cc[nH]cc2)=O)CC1,1.0,-34.195473
63,N(CC(NC1C(O)C(N)CCC1N)=O)CC=C(CCC=C(C)C)C,1.0,-33.146732
62,O=C(N=c1cccc(C)[nH]1)c1cn(-c2ccccc2)nc1-c1cccnc1,0.989071,-23.03208
63,c1ccc(CN(C(Nc2c(C)cc(C)cc2C)=O)C2CCN(Cc3n(Cc4cccc(Cl)c4)ccc3)CC2)cc1,0.9822845,-33.234615
61,c1cccc(-n2c3ncccc3n(Cc3ccc(Cl)cc3)c2=O)c1,0.9807988,-22.187107
62,[N+](c1ccc(CSc2nnc(-c3cccnc3)n2C)cc1)([O-])=O,0.9779826,-22.471142
62,O=[N+](c1cc(NC(CN(C)C(=O)c2ccc3c(c2)C(=O)N(c2cc(C)ccn2)C3=O)=O)ccc1C)[O-],0.97593445,-35.142532
62,C1(=Cc2ccc(O)cc2)C(c2ccccc2)=NN(c2ccc([N+]([O-])=O)cc2)C1=O,0.97091484,-21.441128
60,c1cc2c(snc2N2CCN(C(=O)CCc3onc(Cl)c3)CC2)cc1,0.9674859,-26.730412
63,n1c(-c2ccccc2)occ1C1NC(=O)CS1,0.9643046,-24.766117
62,c1cc(-c2c3ccc(CN4CCCC(N)C4)cc3nc(C(N)=O)c2)c(C(N(C)C)=O)cc1,0.9584876,-32.904552
58,C1Cc2ccccc2N1C(=O)CSc1n(N)c(-c2ccccc2)nn1,0.95690113,-22.209118
63,c1cc(-n2c(-c3c(F)cccc3)cc(C(N3CCOCC3)=O)n2)ccn1,0.9521858,-27.678291
62,C(=NO)(CN1CCN(c2c(CC)cnc(C3CCN(C(C)C)C3)n2)CC1)O,0.9521858,-38.333954
59,o1ccc(C=C2C(=O)N=C(Nc3csc(-c4ccc(Cl)cc4)c3)S2)c1,0.94879675,-28.135305
61,c1c(S(=O)(N(Cc2cc3ccccc3nc2Oc2ccc(Cl)cc2Cl)C)=O)ccc(C#N)c1,0.94623655,-37.679848
60,CCC1C2(C(=O)CCC1)C(c1ccc([N+](=O)[O-])cc1)C(c1ccccc1)=NN2c1ccccc1,0.9449565,-30.466448
61,c1(C2C3C(=NN2)C(c2ccc(Oc4ccc(Cl)cc4)cc2)C(c2ccccc2)=N3)cnccc1,0.94350284,-42.28801
