,smiles,score,likelihood
31,C(COc1c(OC)cc(C=O)cc1-c1ccccc1)N1CCN(C)CC1,1.0,-28.653246
30,c1cc(F)ccc1-c1cc(-c2ccc(Br)cc2)[nH]c(=NCCc2ccc(O)cc2)n1,0.97931033,-26.310884
31,c12c(cccc1)CN(C(Cn1c(=O)c(Cl)cc(C(F)(F)F)c1)=O)CC2,0.93472904,-21.64378
28,c1(C(N2CCN(c3c4cc(OC)c(OCCN5CCCCC5)cc4ncn3)CC2)c2ccc(Cl)cc2)cncnc1,0.92688173,-27.051199
31,O=C(NC1CCN(CCc2ccccc2)CC1)OC(c1ccccc1)c1ccccc1,0.9215054,-24.74031
27,C(CC)N1CCCC(N(C(=O)c2cc3c(ccc(Cl)c3)cc2)Cc2ccc(-n3cnnn3)cc2)C1,0.9172414,-43.479458
29,OC(CO)COc1cc2c(cc1)C(=O)c1c([nH]c3cc(C#N)ccc13)C2(C)C,0.9149425,-20.733908
29,N1(C)CC(c2cccc(C(O)=O)c2)c2ccccc2C1,0.90640396,-23.63494
29,C1C2(C1)CN(C)c1ccccc12,0.89462364,-22.84753
28,C(c1ncc(-c2cc[nH]c(=Nc3ccc(CN4CCN(C)CC4)cc3)c2)s1)#N,0.88387096,-28.711102
26,O=C(O)CCc1n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc(-c4ccccc4)cn3)c3c2c1SC(C)C3,0.88387096,-24.550917
29,O=C(c1cc(Cl)c(Cl)cc1)NCCCN1CCN(C(c2ccc3c(cccc3)c2)c2ccccc2)CC1,0.8816092,-35.840164
28,CN(c1cc(OC)ccc1)S(c1c(OC)ccc(Cl)c1)(=O)=O,0.87741935,-23.512495
26,c1c(CN2CC(CO)COCC2)ncc(Cl)c1,0.87096775,-28.681759
28,c12[nH]nc(N3CCCC3)c1CCCc1cc(F)ccc1-2,0.8698925,-28.374968
31,c1c(Cl)c(F)ccc1NC1CCC2C3CCc4cc(O)ccc4C3CCC21C,0.8666667,-26.045284
25,O1C(CO)C(O)C(O)C1COCc1ccccc1F,0.86551726,-25.096844
26,O=C(CCCCCCn1c(=O)c2ccc(Cl)cc2n(CCN(C)C)c1=O)N=c1[nH]nc(S(=O)(N)=O)s1,0.8634409,-39.442295
26,c1(C#N)c(-c2cc(F)ccc2OC)cc(-c2[nH]n(C)c(=O)n2)cc1C,0.855914,-35.044197
25,CN(CC1c2ccc(-c3ccc(CN4CCCCC4)cc3)cc2CN(C)C1)C,0.8548387,-30.750834
