smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_binary,label_2_binary,label_3_binary,label_1_softmax,label_2_softmax,label_3_softmax,label_1_rank,label_2_rank,label_3_rank
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,COc1ccccc1C(=O)COC(=O)c1c(-c2ccccc2)noc1C,Cc1ccc(C)c(OCc2cc(C(=O)N3CCC4CCCCC4C3)no2)c1,0.71238184,0.00013373421,0.0027097166,1,0,0,0.5044529,0.2474544,0.24809267,3,1,2
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,COC(=O)c1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c[nH]1,COc1cc(CN2CCN(c3ccccc3OC)CC2)c(OCCF)cc1OC,0.71238184,0.00040115812,0.17273022,1,0,1,0.4822478,0.23662518,0.28112698,3,1,2
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,Oc1cc2ccccc2n1CCN1CCN(Cc2ccc(Cl)cc2)CC1,Cc1cc([N+](=O)[O-])ccc1NC(=O)c1ccc(NC(=O)C(C)C)cc1,0.71238184,0.45453045,1.2267963e-05,1,1,0,0.44185406,0.3414251,0.21672085,3,2,1
CCCn1nc(C(=O)Nc2ccc(N3CCOCC3)cc2)c2ccccc2c1=O,CCOC(=O)CSc1nc2cc(C(=O)NCC3CCCO3)ccc2c(=O)n1Cc1ccco1,CCN1CCCC1CNC(=O)c1c(C)c(Cl)cc(O)c1OC,0.00047714522,0.0014953413,0.9999963,0,0,1,0.21195449,0.21217044,0.5758751,1,2,3
CCCn1nc(C(=O)Nc2ccc(N3CCOCC3)cc2)c2ccccc2c1=O,CC1(C)CC2(CC(C)(C)N1)OC(=O)N1CCc3ccccc3C12C,COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(C(C)(C)C)cc2)CC1,0.00047714522,0.007488568,0.93957585,0,0,1,0.21907191,0.22061332,0.5603148,1,2,3
CCCn1nc(C(=O)Nc2ccc(N3CCOCC3)cc2)c2ccccc2c1=O,CCCN(C(=O)c1cc2c(s1)-c1ccccc1SC2)c1ccccc1F,Oc1[nH]cc2cc(F)c(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,0.00047714522,0.00055644097,0.9911514,0,0,1,0.21307746,0.21309437,0.57382816,1,2,3
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,Clc1ccc(N2CCCN(CCCCc3nc4ccccc4s3)CC2)cc1,0.85541004,0.9779502,0.9999957,1,1,1,0.3043283,0.34400192,0.35166982,1,2,3
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,CCc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,COc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1OC,0.85541004,8.5092914e-05,0.0012968351,1,0,0,0.54030526,0.22970809,0.22998661,3,1,2
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,COc1ccccc1N1CCN(CCCn2cc(CCCCN3CCc4cc(O)c(O)cc4C(c4cccc(C)c4)C3)nn2)CC1,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(C(F)(F)F)c1,0.85541004,0.98370576,0.9786223,1,1,1,0.3059963,0.34788385,0.34611988,1,3,2
COc1cccc(CNC(=O)c2ccc3c(c2)N(C)CCS3)c1OC,CCn1c(O)c2c(c1O)C1(Cc3ccccc3)C(=O)N(Cc3ccccc3)CC(=O)N1C2c1ccc(OC)cc1,COc1ccc(NC(=O)NC2CCC(N3CCN(c4ccccc4OC(C)C)CC3)CC2)c(OC)c1,0.011308265,0.007833006,0.82135767,0,0,1,0.23559622,0.2347789,0.5296248,2,1,3
