smiles_1,smiles_2,label_1_proba,label_2_proba,label_1_binary,label_2_binary,compare_proba,compare_binary
Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,0.16653852104596326,0.0204785742536977,0.0,0.0,0.5364502088249085,1.0
Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,0.16653852104596326,0.4676662134622783,0.0,0.0,0.4252818325737439,0.0
Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,0.16653852104596326,0.19488009812020754,0.0,0.0,0.49291507996896744,0.0
Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,0.16653852104596326,0.0,0.0,0.0,0.5415386680912835,1.0
Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,0.0204785742536977,0.16653852104596326,0.0,0.0,0.4635497911750915,0.0
Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,0.0204785742536977,0.4676662134622783,0.0,0.0,0.3900296377109737,0.0
Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,0.0204785742536977,0.19488009812020754,0.0,0.0,0.4565097959706932,0.0
Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,0.0204785742536977,0.0,0.0,0.0,0.5051194646513293,1.0
Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,0.4676662134622783,0.16653852104596326,0.0,0.0,0.5747181674262561,1.0
Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,0.4676662134622783,0.0204785742536977,0.0,0.0,0.6099703622890265,1.0
Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,0.4676662134622783,0.19488009812020754,0.0,0.0,0.5677767639449142,1.0
Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,0.4676662134622783,0.0,0.0,0.0,0.6148312318830684,1.0
COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,0.19488009812020754,0.16653852104596326,0.0,0.0,0.5070849200310327,1.0
COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,0.19488009812020754,0.0204785742536977,0.0,0.0,0.5434902040293068,1.0
COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,0.19488009812020754,0.4676662134622783,0.0,0.0,0.4322232360550858,0.0
COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,0.19488009812020754,0.0,0.0,0.0,0.5485664160983041,1.0
Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,Cc1cn(C2CCCN(Cc3ccc(Cl)cc3Cl)C2)c(=O)n(Cc2c(F)cccc2F)c1=O,0.0,0.16653852104596326,0.0,0.0,0.4584613319087166,0.0
Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,Clc1ccc(N=c2[nH]c3ccccc3n3nnnc23)cc1,0.0,0.0204785742536977,0.0,0.0,0.49488053534867066,0.0
Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,Cn1c(=O)[nH]c2c(ncn2CCCCCN2CCN(c3ccccc3)CC2)c1=O,0.0,0.4676662134622783,0.0,0.0,0.3851687681169316,0.0
Cn1cccc1CN1CCC(N2C(=O)N(Cc3ccccc3)CC2c2ccccc2)CC1,COc1cc2c(cc1[N+](=O)[O-])NC(=O)C21CCN(CCCSc2ccc(F)cc2)CC1,0.0,0.19488009812020754,0.0,0.0,0.4514335839016959,0.0
