,smiles,score,likelihood
31,c1c(Cl)cc2c(c1)N(CC1CC1)CCN2CCOc1cc(F)ccc1,1.0,-31.273561
31,C1C(C)(C)CCCN1CCCC1CCCc2c(O)cccc21,1.0,-26.747992
31,c1(N2CCC3(CCNCC3)CC2)ccccc1Cl,1.0,-21.478836
31,OC(=O)C12Cc3ccc(Cl)cc3C1c1c2cccc1,0.94623655,-30.259491
28,o1c2cc(C)c(Cl)cc2nc1C1CCc2c([nH]c3cc(F)ccc23)C1,0.9367816,-37.210823
25,C1(CC(N(CC)CC)=O)CCN(Cc2cccc3c2CCN3C(=O)CC)CC1,0.9172414,-32.618996
29,O=C(CC(C)C)NCCN1CCC(n2c(=O)sc3c2ccc(Cl)c3)CC1,0.9107527,-32.78603
31,C1CCN(C(=O)c2c(Cl)cc(Cl)cc2)CC1n1c2cccnc2[nH]c1=O,0.908867,-26.107439
29,NC(=N)c1ccc(N2CCN(CCCC(NC3CCc4cc(OCCC(C)C)ccc4C3)=O)CC2)cc1,0.8892473,-34.1737
31,C12OCC(C(c3ccc(C#CCOC)cc3)=O)C2CCN1,0.8892308,-38.730507
30,C(CF)Oc1cc(OCc2cccc(F)c2)cc(C(O)=O)c1,0.88390803,-29.023245
28,c12c([nH]c(=N)n1-c1c(O)ccc(Cl)c1)c(Br)cc(Br)c2,0.87931037,-31.159985
30,O=S(Oc1cc2c(cc1)CN(Cc1ccc(OC)cc1)CC2)(=O)N(C)C,0.87419355,-27.749245
25,C1CN(Cc2ccc(C=Cc3c4ccccc4ccc3)cc2)CC1,0.87315273,-21.592516
31,c1c2c(n[nH]c2-c2ccc(F)cc2)ccc1,0.87126434,-18.402622
27,N(C1(Cc2cccc(F)c2)CCCC1)Cc1ccccc1OC,0.86321837,-29.953766
28,c1(F)ccc(N2CCN(Cc3ccccc3OC)CCC2)cc1,0.86021507,-25.01521
25,C1(C(C)C)CCN(c2c3nnn(C)c3ncn2)CC1,0.84729064,-24.877028
27,c1ccc2c(c1)CCCN2Cc1ncccc1,0.84193546,-20.31503
24,N1=c2ncccc2=C(N2CCN(CC3CCCCC3)CC2)Nc2ccc(F)cc21,0.8365591,-25.470343
