,smiles,score,likelihood
31,C1(c2ccccc2)CN(Cc2sc(-c3ccccc3OC(F)(F)F)nn2)CC1,1.0,-32.16906
31,c1cc(OCCN2CCC(c3ccccc3)CC2)cc2c1c(C(=O)C)c(-c1ccccc1)s2,1.0,-35.611076
31,c1(OCCCN2CCC(C(c3ccc(F)cc3)(c3ccc(F)cc3)O)CC2)c(F)cccc1,1.0,-20.861721
31,C(C1CCN(CCC=C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1)(C)(C)C,1.0,-27.997057
30,c1cc(Cl)c(CNC2CCN(CCOc3c(OC)cccc3)CC2)cc1,0.9741936,-25.216135
31,c1c(CCC2CCCCC2)cc(O)c(OC)c1,0.9612903,-22.689226
31,C(CN1CCCC1)N=c1c2cc(-c3ccc(C(F)(F)F)cc3)ccc2nc[nH]1,0.95913976,-24.857998
31,c1c(CCC(=S)CC2C3CCN(CC3)C2)cccc1,0.9569892,-31.441751
30,c1(Cl)ccc2[nH]c3c(c(=Nc4ccc(N5CCCN(C)CC5)cc4)c2c1)CCCC3,0.94623655,-29.905384
31,N1(C(C(C)S(=O)(CC(=O)O)=O)c2c(Cl)cccc2)C(=O)c2c(cccc2N2CCN(Cc3ccc(C(=O)O)cc3)CC2)C1=O,0.9402299,-49.0505
28,Clc1c(F)ccc(N=c2c3c(c(CN4CCC(C(F)(F)F)CC4)c[nH]3)[nH]cn2)c1,0.93333334,-32.42336
30,C1(=O)CN(CC(c2ccc(Cl)cc2)=O)C(=O)CN1C1CCN(S(c2cc(F)ccc2)(=O)=O)CC1,0.89885056,-35.682552
31,c12[nH]c3c(cc(CCCC)cc3)c1C(=O)c1c(cc(N3CCC(N4CCCCC4)CC3)cc1)C2Cc1ccc2c(cccc2)c1,0.8954023,-43.77133
31,N1CCCNC(C(=O)N(C2CC2)C2CC2)C1=O,0.8942529,-27.253014
30,c1(=Nc2ccc(OCc3ccccc3)cc2)c2c(c[nH]c(=NCCCN3CCN(C)CC3)n2)[nH]cc1C#N,0.89032257,-24.127493
28,c1n(C)nc(Oc2c(Cl)ccc(Cl)c2)c1-c1c(Cl)cc(Cl)cc1,0.8896552,-27.893946
28,C(CC)N1C2CCN(C(c3ccc(F)cc3)=O)C2CC1=O,0.8860215,-25.27689
28,c1c(OCCN2CCCC2)ccc(C2Oc3ccc(O)cc3SC2c2ccc(O)cc2)c1,0.8817204,-17.017323
24,c1c(C(=C)CN2CCN(c3noc4c3cccc4)CC2)ccc(F)c1,0.8784946,-26.882496
27,C(Nc1cc(OC)cc(OC)c1)(N1CCN(c2ccc(OC)cc2)CC1)=O,0.8763441,-21.748146
