,smiles,score,likelihood
63,C1CN(CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)CCN1c1c(OC)cccc1,1.0,-23.732903
63,c1ccc2c(c1)CC(N1CCN(CCCc3ccccc3)CC1)C2,1.0,-20.310795
61,C1CCC(c2c(C(NCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)=O)cccc2)C1,0.9952406,-27.884768
59,c1cc(CCCN2CCCC2)ccc1NC(=O)Nc1cc(Cl)ccc1,0.9844633,-25.520481
63,N1(c2ccccc2C)CCN(CCn2c(=O)c3c(c4c(s3)cccc4)cn2)CC1,0.9836066,-28.674849
63,c1c2c(ccc1)CCN(C1CCN(CCc3ccccc3)CC1)C2,0.9774706,-23.864784
61,C(CCN1CCC(C(O)(c2ccccc2)c2ccccc2)CC1)CCOc1ccccc1OC,0.9743522,-25.20506
59,C(C1CCN(CCc2ccccc2)CC1)N1C(=O)N(c2cc(C(F)(F)F)ccc2)CC1,0.97065043,-23.824299
62,c1(C)cc(C)cc(C)c1N1CCN(CC2CN3CCCC3C2)CC1,0.96851,-28.332829
61,C1(O)C(CO)OC(OC2C3Oc4c5c(ccc4O)CC4C3(CCC24O)CCN5CC2CC2)C(O)C1O,0.9677966,-27.926483
61,n1nc(-c2ccc(O)cc2)cn1CCCCN1CCN(c2ccccc2F)CC1,0.9621893,-25.34256
58,C1c2c(cccc2)N(CCCN2CCC(c3ccc(Cl)cc3)(O)CC2)c2ccncc2C1,0.959887,-31.114376
62,C1N(CCO)CCN(CCCN2c3ccccc3CCC2=O)C1,0.95822316,-20.396145
62,c1c2c(ccc1)CC(N1CCOCC1)CN2CC1CCCCC1,0.95690113,-24.810425
61,c1c(N2CCN(CCOCCCc3ccccc3)CC2)ccc(F)c1,0.95584345,-23.04104
63,c12ccccc1CCN(Cc1nnc(CC)o1)C2,0.9543716,-21.966454
60,C1(N2CCCC2)CCN(CCCN2c3c(cccc3)CCC2=O)CC1,0.9498208,-23.957293
61,C1(N2CCN(C)CC2)=Nc2ccccc2CC=C1c1ccccc1,0.94879675,-17.333189
62,C1N(CCCCCN2CCN(c3ccccc3Cl)CC2)CCN(c2ccccc2)C1,0.9480226,-22.57184
60,c12ccccc1CCC1(N(C)CCN1Cc1ccccc1)C2,0.94791114,-26.900784
