,smiles,score,likelihood
63,C1CN(c2ncccn2)CCN1CC1=CCCCCCC1,1.0,-27.14354
63,c1cc2c(cc1)CCC21CCN(CCCCCCN2CC=C(c3c[nH]c4ccccc43)CC2)CC1,1.0,-30.299723
63,N1(c2nc(C(F)F)cc(C)c2C#N)CCN(CCCc2c3c(ccc(F)c3)[nH]c2)CC1,0.9804208,-36.03003
63,c1ccncc1-c1c(CCN2CCN(c3cccnc3)CC2)oc2c1cccc2,0.9782386,-33.33516
63,c1c(CCNCCNc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2)ccc(Cl)c1,0.97540987,-27.4118
61,Nc1ccc2c(c1)C1(C)C(C)C(C2)N(CCN2c3ccccc3CCC2)CC1,0.9664199,-29.461445
63,c1(Cl)c2n(c(-c3ccccc3)c1-c1ccccc1)CCS2,0.9595452,-22.550259
61,C1N(C2CCN(Cc3ccccc3)CC2)CCCC1c1ccccc1,0.95327866,-20.472168
61,C1CC(c2c3c(O)cccc3[nH]c2)CCCC1,0.94905275,-23.14709
62,c1cc(CN2CCN(Cc3ccc(F)cc3Cl)C(CCO)C2)ccc1C,0.947541,-23.496037
61,O=[N+]([O-])C1=Cc2ccccc2OC1(OCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.94649255,-30.912155
62,C(#N)c1c2c(c(C)nc1-c1ccccc1)CC(CCC)CC2,0.9460603,-28.114609
59,C1C2(CCN(CCCSc3nnc(-c4n(C)ccc4)n3C)C1)C(=O)N(C1CCC1)CC2,0.94077206,-32.84701
60,c1(N)c(CN)c(Cl)cc(-c2ccc(Cl)cc2)c1,0.93983614,-26.34491
63,C1c2c(cccc2)-c2ccccc2C1OCC=C,0.9390681,-25.402885
62,C1CN(S(C)(=O)=O)CC12CCN(CCc1ccccc1)CC2,0.938044,-24.592361
62,C1(=Nc2ccc(CCN=c3[nH]c4ccccc4s3)cc2)OCCN1,0.9378531,-21.5498
59,c1c2[nH]cc(C3=CCN(CCCNS(=O)(=O)c4cc(F)ccc4)CC3)c2ccc1,0.9330601,-24.894041
58,c1cc(CCN(C)CC2CCCc3c(OC)cccc32)cc2ccccc12,0.9324117,-23.327946
60,C1CN(C)CCN1Cc1ccc2c(c1)CN(Cc1nc(C)ccc1)CCO2,0.9313876,-25.724388
