,smiles,score,likelihood
14,c1c(-c2ncccc2)ccc2c1C(Cc1ccccc1)(C)C(O)C(C)(C)O2,1.0,-24.55642
27,c1(C(O)=O)ccccc1-c1ccc(Cn2c(CCC)nc3c(C)cc(C(NCCc4c[nH]cn4)=O)cc32)cc1,1.0,-24.66506
18,c1(NC(=O)COc2cccc(C3C(C(=O)OCC)C(C)=NC(C)=C3C(=O)OCC)c2)c(N2CCN(C)CC2)cccc1,1.0,-28.535664
25,C1(=O)C(=Cc2c(Cl)nc(SCc3ccccc3)o2)C(=O)NC(=O)N1,1.0,-24.57837
0,OC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(O)c1,1.0,-23.653257
20,c12c(cc(OCCOc3ccccc3)c(Cl)c1)oc(=O)c(C)c2,1.0,-23.976566
10,C(c1ccccc1)(=Nn1c(N=Cc2cccc(Cl)c2)cc(C)n1)N,1.0,-31.789356
0,c1[nH]c(=Nc2ccc3n(CC)ncc3c2)nc(-c2cnn3ncccc32)c1,1.0,-28.269983
1,c1(NNC(=O)C(=O)N(C(Cc2ccccc2)C(NC(CC(O)=O)C(=O)N)=O)C)cccc2ccccc12,1.0,-38.75894
19,c1c2c(cc(NCCC(C)C)c1)C(CC)(CC)c1ccccc1N(CC(=O)NC(C(=O)O)c1ccccc1)C2=O,1.0,-43.728745
24,CN1CCc2n(C3CCN(C)CC3)c(C)cc2C1=O,1.0,-27.722727
26,C1CN(c2ccc3c(c2)CCCN3C(=O)c2c(Cl)c(Cl)ccc2)CCN1C(=O)c1ccc2c(cccc2)c1,1.0,-31.901337
11,c1(C(N=c2c3c(cc(-c4ccc(Cl)nc4)cc3)c(C)c[nH]2)C)c(O)cccc1,1.0,-40.86869
17,c1(-c2nn(CCN3CCN(c4cccc(Cl)c4)CC3)c(=O)cc2)ccccc1,1.0,-20.564312
14,c1ccc(Nc2ccc3[nH]c(=O)[nH]c3c2)cc1NC(=O)c1cc(C(F)(F)F)ccc1,1.0,-24.169638
13,c1c(C2Cc3ccccc3N2C(CCC2CC3CC4C(C(OC(=O)CC(C)C)C4)CC3C2)=O)cccc1,1.0,-51.913055
16,C(Nc1c(Cl)cccc1)(c1c(-n2c(O)c3n(c2=O)C(c2oc(C)cc2)c2c(c4ccccc4[nH]2)C3)nn(C)c1)=O,1.0,-35.63833
18,Fc1ccc(N2CC(CNC(C)=O)CC2)nc1-n1c2c(cn1)cnc(-n1c3cccnc3nc1)c2,1.0,-38.15352
11,c1(=NCCc2ccc(F)cc2)n2c(nc(C)c1CN)[nH]c1c2cccc1,1.0,-29.347841
14,C(=O)(C1C(c2ccc(C)cc2)c2c(cc(C)n(CCCO)c2=O)N=c2c(cc(CC)s2)=N1)OC,1.0,-40.49895
