smiles,label_proba,label_binary
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
COc1ccc(CCNCc2cc3ccccc3[nH]c2=O)cc1,0.009770184280616509,0
