smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_binary,label_2_binary,label_3_binary,label_1_softmax,label_2_softmax,label_3_softmax,label_1_rank,label_2_rank,label_3_rank
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Fc1ccccc1N1CCN(c2nc3nc(-c4cccnc4)cnc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)CC1,Cc1cccc(C)c1C(=O)N1CCC(CCN2CCC(N3CCCCC3)CC2)(c2ccccc2)CC1,0.08418141472394314,0.0551200190167936,0.2672619768064137,0,0,0,tensor(0.3152),tensor(0.3062),tensor(0.3786),tensor(2),tensor(1),tensor(3)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Fc1ccccc1N1CCN(c2nc3nc(-c4cccnc4)cnc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)CC1,O=C1c2cccc3cccc(c23)C(=O)N1CCCCN1CCCCC1,0.08418141472394314,0.0551200190167936,0.42310455931653496,0,0,0,tensor(0.2963),tensor(0.2878),tensor(0.4159),tensor(2),tensor(1),tensor(3)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Fc1ccccc1N1CCN(c2nc3nc(-c4cccnc4)cnc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)CC1,CCCN(CCN1CCOCC1)C1CCNC1,0.08418141472394314,0.0551200190167936,0.05505390027642949,0,0,0,tensor(0.3398),tensor(0.3301),tensor(0.3301),tensor(3),tensor(2),tensor(1)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Fc1ccccc1N1CCN(c2nc3nc(-c4cccnc4)cnc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)CC1,N#CC12C(=N)C1C2c1ccccc1,0.08418141472394314,0.0551200190167936,0.0,0,0,0,tensor(0.3459),tensor(0.3360),tensor(0.3180),tensor(3),tensor(2),tensor(1)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Fc1ccccc1N1CCN(c2nc3nc(-c4cccnc4)cnc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)CC1,Cc1ccc(OCCCn2ccnc2)cc1,0.08418141472394314,0.0551200190167936,0.0,0,0,0,tensor(0.3459),tensor(0.3360),tensor(0.3180),tensor(3),tensor(2),tensor(1)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Fc1ccccc1N1CCN(c2nc3nc(-c4cccnc4)cnc3c(=Nc3ccc(C(F)(F)F)cc3)[nH]2)CC1,OCCCc1ccc(OCCCN2CCN(Cc3ccccc3)CC2)cc1,0.08418141472394314,0.0551200190167936,0.057078257430153156,0,0,0,tensor(0.3396),tensor(0.3299),tensor(0.3305),tensor(3),tensor(1),tensor(2)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Cc1cccc(C)c1C(=O)N1CCC(CCN2CCC(N3CCCCC3)CC2)(c2ccccc2)CC1,O=C1c2cccc3cccc(c23)C(=O)N1CCCCN1CCCCC1,0.08418141472394314,0.2672619768064137,0.42310455931653496,0,0,0,tensor(0.2774),tensor(0.3332),tensor(0.3894),tensor(1),tensor(2),tensor(3)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Cc1cccc(C)c1C(=O)N1CCC(CCN2CCC(N3CCCCC3)CC2)(c2ccccc2)CC1,CCCN(CCN1CCOCC1)C1CCNC1,0.08418141472394314,0.2672619768064137,0.05505390027642949,0,0,0,tensor(0.3152),tensor(0.3786),tensor(0.3062),tensor(2),tensor(3),tensor(1)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Cc1cccc(C)c1C(=O)N1CCC(CCN2CCC(N3CCCCC3)CC2)(c2ccccc2)CC1,N#CC12C(=N)C1C2c1ccccc1,0.08418141472394314,0.2672619768064137,0.0,0,0,0,tensor(0.3205),tensor(0.3849),tensor(0.2946),tensor(2),tensor(3),tensor(1)
CN1CCN(CN2C(=O)C(=O)c3cc(Cl)ccc32)CC1,Cc1cccc(C)c1C(=O)N1CCC(CCN2CCC(N3CCCCC3)CC2)(c2ccccc2)CC1,Cc1ccc(OCCCn2ccnc2)cc1,0.08418141472394314,0.2672619768064137,0.0,0,0,0,tensor(0.3205),tensor(0.3849),tensor(0.2946),tensor(2),tensor(3),tensor(1)
