smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_rank,label_2_rank,label_3_rank
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,O=C1N(C2CCCCC2)C(c2ccc(Cl)c(Cl)c2)=C(c2ccccc2)C1(O)c1ccccc1,tensor(0.3288),tensor(0.3291),tensor(0.3421),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,C[N+]1(CC#Cc2cccs2)CCCC(OC(=O)C23CC4CC(CC(C4)C2)C3)C1,tensor(0.3306),tensor(0.3310),tensor(0.3384),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,COc1cccc(Oc2c(-c3ccc(O)c(OC)c3)oc3cc(O)c4cccc4c3cc2=O)c1,tensor(0.3325),tensor(0.3329),tensor(0.3346),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,O=C(CNC(=O)c1cccc(Cl)c1)Nc1cccc(Br)c1,tensor(0.3335),tensor(0.3338),tensor(0.3326),tensor(2),tensor(3),tensor(1)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,N=c1[nH]cnc2c1ncn2C1CSc2ccccc2OS1,tensor(0.3333),tensor(0.3336),tensor(0.3331),tensor(2),tensor(3),tensor(1)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,CCN(CC)Cc1cccc(C)c1,tensor(0.3327),tensor(0.3331),tensor(0.3342),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,CC(=O)NC(C)CCc1ccc(OCCCOc2ccc(C(C)C)cc2Cl)c(C)c1,tensor(0.3315),tensor(0.3319),tensor(0.3366),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,O=C1N(Cc2ccccc2)CCN1C1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,tensor(0.2938),tensor(0.2941),tensor(0.4122),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,CC(C)CC1c2cc(-c3cnn(C)c3)cn2-c2c(N)cccc2N1C1CCCCC1,tensor(0.3317),tensor(0.3320),tensor(0.3363),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,CNC1CCCC(c2ccncc2NC(=O)c2ccc(F)c(-c3ccc(O)cc3F)n2)C1,tensor(0.3300),tensor(0.3303),tensor(0.3397),tensor(1),tensor(2),tensor(3)
COc1ccc(CC(=O)O)cc1CN1C(=O)C(C)(C)c2cc(-c3cccnc3C)ccc21,Clc1cccc(N=c2[nH]cnc3cnc(N4CCCCC4)nc23)c1,CC(C)(C)c1ccc(C(=O)NN=c2[nH]c(=O)c3ccccc3[nH]2)c(O)c1,tensor(0.3334),tensor(0.3337),tensor(0.3329),tensor(2),tensor(3),tensor(1)
