,smiles,score,likelihood
47,c1(N2CCN(CCCCNC(=O)c3ccc(Cl)c(Cl)c3)CC2)ccccc1OCCF,0.59376746,-24.345133
21,c1cc(Cl)c(Cl)c(N2CCN(CCCCCNC(c3ccc(Cl)cc3)=O)CC2)c1,0.5881994,-23.333122
4,c1(Cl)c(Cl)cccc1N1CCN(CCCCNC(=O)c2ccc(Cl)cc2)CC1,0.5874402,-20.26381
35,c1(N2CCN(CCCCC3CCCc4c3cccc4)CC2)c(Cl)c(Cl)ccc1,0.5857139,-24.123276
21,c1c(N2CCN(CCCCOc3cc4c(cc3)CCC4)CC2)c(Cl)c(Cl)cc1,0.58372176,-19.328285
4,c1c(N2CCN(CCCCCNC(c3ccccc3)=O)CC2)c(Cl)c(Cl)cc1,0.58369184,-22.468918
48,c1(N2CCN(CCCCOc3cc4c(cc3)CCC4)CC2)ccccc1OCCCO,0.57790405,-25.925438
18,c1(N2CCN(CCCCNC(c3ccc(Cl)c(Cl)c3)=O)CC2)c(Cl)c(Cl)ccc1,0.5776417,-20.957117
43,C1N(c2cccc(Cl)c2Cl)CCN(CCCCOc2cc3c(cc2)CCCC3)C1,0.57585055,-21.554575
57,c1(N2CCN(CCCCOc3cc4c(cc3)CCC4)CC2)cc(Cl)ccc1Cl,0.5733166,-22.48554
48,c1c(N2CCN(CCCCOc3cc4c(cc3Cl)CCC4)CC2)c(Cl)c(Cl)cc1,0.5700871,-21.956314
28,c1(N2CCN(CCCCOc3cc4c(cc3Cl)CCC4)CC2)cccc2ccccc12,0.569894,-22.333279
60,c1c(Cl)c(F)c(C2CCN(CCCCNC(=O)c3ccc(-c4ccc(Cl)cc4)cc3)CC2)cc1,0.56948316,-27.563702
57,c1(N2CCN(CCCCOc3cc4c(cc3)CCC4)CC2)cccc2ccccc12,0.56939113,-19.756575
6,c1(N2CCN(CCOCCOCCOc3ccc(-c4ccc(Cl)cc4)cc3)CC2)ccccc1OCCF,0.5656204,-29.762997
45,c1(Cl)ccccc1N1CCN(CCCCOc2cc3c(cc2)CCC3)CC1,0.56470096,-20.311615
11,c1(N2CCN(CCCCOc3cc4c(cc3Cl)CCC4)CC2)ccccc1OC,0.56461006,-20.69239
35,c1(N2CCN(CCCCOc3cc4ccncc4cc3)CC2)c(Cl)c(Cl)ccc1,0.5642122,-25.108898
47,C1N(c2cccc(Cl)c2Cl)CCN(CCCNC(=O)c2ccc3c(cccc3)c2)C1,0.5633687,-23.013668
51,c1cc2c(N3CCN(CCCNC(=O)c4ccc(Cl)cc4)CC3)cccc2cc1,0.5605451,-25.044647
