,smiles,score,likelihood
27,c1cccc(N=c2nc(Oc3cc4c(cc3)C(=NOC3CCNC3)CC4)cc[nH]2)c1OC,1.0,-35.92863
30,c1oc2cc(COc3ccc(OC(C(O)=O)(C)C)cc3)ccc2c1,1.0,-30.774128
62,C(#N)c1ccc(N=c2nc(Oc3c(C)cc4c(=Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)nc[nH]c4c3)[nH]cc2)cc1,1.0,-35.406822
51,N(c1c(C)n(C)n(-c2ccccc2)c1=O)C(N=c1[nH]cc(Cc2cccc(Cl)c2Cl)s1)=O,1.0,-29.916958
30,N1c2c(cccc2)C(=Cc2ccccc2OCc2cccc(F)c2)C1=O,1.0,-26.021612
19,c1(C#N)c(=N)[nH]c2c3c(nccc3)oc2c1-c1ccccc1,1.0,-27.654871
35,CN1CCN(c2ccc(N=c3[nH]cc4c(n3)N(c3cc(NC(=O)c5cc(C(F)(F)F)cc(N(CCN(C)C)C)c5)ccc3)C(=O)N(C)C4)c(OC)c2)CC1,1.0,-29.346155
19,C(C=Cc1ccccc1)Oc1cc2oc3ccccc3c(=O)c2cc1,1.0,-24.704092
42,c1cc(C(CC(O)=O)c2cc(OCc3ccc(C#N)cc3)ccc2)cc(Cl)c1,1.0,-28.796345
8,C1(=O)Nc2ccc3ccccc3c2C(c2ccc(F)cc2)C1O,1.0,-25.856888
44,c1cc(NCC(COc2c(C)cccc2C)O)c2c(=O)n(CC=C)c(=S)[nH]c2c1,1.0,-34.336555
33,Cc1c(S(=O)(N(c2ccc(C#N)cc2)CC(C)C)=O)cc(-c2onc(C)c2C)cc1,1.0,-28.771107
45,n1csc2cccc(Oc3nc(=Nc4c(OC)cc(CN(CC)CC)cc4)[nH]cc3C(F)(F)F)c12,1.0,-32.47962
26,c1cc2c(c(Cc3sc4c(c3C#N)cccc4)c1OCC)oc(=O)cc2,1.0,-39.897594
47,Cn1cccc1C1N(Cc2oc(-c3occc3)nn2)CCC1,1.0,-29.670856
13,c1cc(-c2nnn(-c3cc(Cl)ccc3)n2)ccc1NC(=O)c1c(Br)cccc1,1.0,-28.246307
44,O=C(Nc1c(C)n(C)n(-c2ccccc2)c1=O)NC1CC2CC1CC2,1.0,-24.390266
43,c1c(C(=O)CC(C2C(O)Cc3ccccc3N2)N)cccc1,1.0,-29.805332
26,c1c(C)c(-c2c(C#N)cccn2)nc(=Nc2cc(F)c(N3CCN(CCN(C)C)CC3)cc2OC)[nH]1,1.0,-39.592255
9,c1(Oc2nc3c(cc2C(NCCN2CCOCC2)=O)c(=O)n(CC)c(=O)n3CCC)ccccc1,1.0,-34.69801
