,smiles,score,likelihood
63,c1(OCCCN2CCOCC2)ccc(Cc2ccccc2)cc1,1.0,-17.056398
63,c1c(OC)c(OCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)ccc1C(C1CC1C(O)=O)=O,1.0,-33.80816
63,C1Cc2ccccc2C(N2CCN(CCCNS(c3cc(Cl)ccc3)(=O)=O)CC2)C1,1.0,-29.365768
63,c1cccc2c1C(C(=N)C1CCN(CCCc3ccc(OC)cc3)CC1)c1ccc(Cl)cc1O2,1.0,-41.50199
63,C1CN(CCCCNC(c2ccc(Cl)cc2)=O)CCN1c1ccccc1OC,1.0,-19.907932
63,C1CN(c2c(F)cccc2)CCN1CCC1CCCN(CCCC)C1,1.0,-30.887102
63,C1C(NCc2cccc(Cl)c2)CCc2ccccc21,1.0,-21.14119
61,C12CC=C3CC(N4CCCN(CCCC(OCCCCCc5cc(Cl)ccc5)=O)CC4)CCC3C1CCC1(C)C(O)CCC21,0.9989424,-46.61605
62,CCCCN1CCC(COC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.9972678,-20.09919
61,N(=c1c2ccc(Cl)cc2[nH]cc1)CCN1CCN(CCCCOc2c3c(ccc2)C(CCN2CCC(c4ccccc4)CC2)CC3)CC1,0.9923195,-35.586094
61,c1(F)ccccc1N1CCN(CCCCCN2C(=O)NC(C)(C)C2=O)CC1,0.9881356,-24.022465
62,C1N(c2ccccc2F)CCN(CCCN=c2c3c([nH]cc2C(NCCCNC(c2[nH]cc(Br)c2)=O)=O)cccc3)C1,0.9836149,-47.965874
62,[nH]1c2ccccc2n(C2CCN(CCO)CC2)c1=O,0.98043364,-21.115635
63,CCCc1cccc2c1oc(=O)c(CCCN1CCN(c3cccc(Cl)c3Cl)CC1)c2,0.97858274,-36.8286
63,c1(C)c(OCCN2CCN(C)CC2)ccc(Br)c1,0.9772607,-21.571812
63,C1NCCC2(CN(c3cc(C4CC4)nn3Cc3ccc(F)cc3)CC2)C1OC,0.9762031,-41.07961
62,c1c(N2CCN(CCCOc3ccc(F)cc3)CC2)cc2c(c1)OCO2,0.9743984,-24.180565
63,C1C(N2CCN(C3=Nc4c(ccc(Cl)c4)Nc4c3cccc4)CC2)CC1,0.97250134,-22.253231
63,C1C(c2ccccc2)CCN(C)C1,0.96885246,-15.471925
59,c1cccn1C1=CCN(Cc2ccc(Cl)cc2)CC1,0.96031743,-25.304968
