,smiles,score,likelihood
27,C1CC(CN2CCC(c3n[nH]cc3)CC2)C1,1.0,-23.316692
10,CN1C2(c3ccccc3)C(C)C(N(CCc3ccc(OC)cc3)CC2)c2c(O)n(-c3ccccc3)cc21,1.0,-38.864803
30,c1(CCCCCN2CCN(c3ccc(Cl)cc3)CC2)c2c([nH]c1)cccc2,1.0,-22.71477
24,c1ccc(-c2cc(Cl)ccc2)c(Cn2cncc2)c1,1.0,-21.290379
11,C1CN(c2c(OC)ccc(Cl)c2)CCN1CCCCOc1cccc2c1[nH]cc(C#N)c2=NCCC,1.0,-35.898766
26,c1c(OCCCN2CCCCC2)cc2c(c3c(cccc3)c(=O)o2)c1,1.0,-25.396122
26,c1cc(-c2cc(Cl)cc3c2N(CCCN(C)C)CCC3)ccc1,1.0,-24.82052
11,C(CCOc1ccc(-c2ccccc2C)cc1)N1CCN(c2cc(C(=O)O)ccc2)CC1,1.0,-33.878418
4,C1CCN(CCNC(c2cc3[nH]c(=O)[nH]c3cc2)=O)CC1,1.0,-22.943678
21,c1c(F)ccc(N=c2c3cc(C#CCCN4CCCC4)ccc3[nH]cn2)c1F,1.0,-26.455608
29,c12cccc(S(=O)(=O)NC3CCN(CCOc4c(-c5ccccc5)cccc4)CC3)c1cccc2,1.0,-23.182549
26,c12c(cccc1)CCc1ccccc1N2C(CN1CCN(CCC)CC1)=O,1.0,-22.573997
22,O=S(=O)(CCCN1CCN(c2c(C)cccc2)CC1)c1cn(C(=O)N(C)C)c2ccccc21,1.0,-33.012604
13,FC(F)(c1ccc(OC2(c3cc(-c4ccc(C#N)cn4)ccc3)CCN(C3CCCC3)CC2)cc1)F,1.0,-33.869797
30,C1C(=O)Nc2c(cccc2)CN1CCCN1CCC(C(OC)=O)(c2ccccc2)CC1,1.0,-26.653332
7,n1n(CCCN2CCN(c3ccccc3)CC2)c(=O)nc2oc(C)nc12,1.0,-25.498644
26,C1CCN(c2ccc(CCN3CCN(c4cccc5c4OCCO5)CC3)cc2)CC1,1.0,-26.192066
17,c1c2ccc(=NC(C3CCC(N4CCCC(=Cc5ccc(F)cc5)CC4)CC3)=O)[nH]c2ccc1,1.0,-35.66428
24,c1cc(OC)c(N2CCN(CCCCON=C(c3ccccc3)Cl)CC2)cc1,1.0,-31.266186
28,c1c2c(=NC(=O)CCCN3CCN(c4c(OC)cccc4)CC3)cc[nH]c2c(F)cc1,1.0,-29.836205
