Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
20.0,c1ccc(CCN2CCc3nc4nc(N5CCCCC5)sc4cc3C2)cc1,CC1CCN(c2nc3nc4c(cc3s2)CN(CCc2ccccc2)CC4)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_0
60.0,c1ccc(OCCCN2CCNCC2)cc1,CC(C)N1CCN(CCCOc2ccc(Cl)cc2Cl)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_1
53.0,c1ccc(OC2c3ccccc3CC2N2CCCC2)cc1,Clc1ccc(OC2c3ccccc3CC2N2CCCC2)cc1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_2
57.0,c1ccc2c(N3CCNCC3)cccc2c1,Fc1ccc2c(N3CCNCC3)cccc2c1,1.0,1.0,1.0,fine-tune predictive component HITL_3
90.0,c1ccc(N2CCN(CCCCN3CCN(C4CCCCC4)CC3)CC2)cc1,COc1ccccc1N1CCN(CCCCN2CCN(C3CCCCC3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_4
37.0,O=C1CCCCN1CCCN1CCN(c2ccccc2)CC1,O=C1CCCCN1CCCN1CCN(c2ccccc2F)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_5
38.0,c1ccc(OC(c2ccccc2)C2CCNCC2)cc1,Fc1ccc(C(Oc2ccccc2Cl)C2CCNCC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_6
14.0,c1ccc2c(c1)CC1CC2CCN1CC1CC1,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1.0,1.0,1.0,fine-tune predictive component HITL_7
6.0,c1ccc(-c2oc3ccccc3c2-c2cn(CCCN3CCN(c4ccccc4)CC3)nn2)cc1,COc1ccccc1N1CCN(CCCn2cc(-c3c(-c4ccccc4)oc4ccccc34)nn2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_8
89.0,c1ccc(N2CCN(CCCN3CCC(CN4CCc5ccccc5C4)CC3)CC2)cc1,Clc1cccc(N2CCN(CCCN3CCC(CN4CCc5ccccc5C4)CC3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_9
15.0,O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccccc1,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccccc2Br)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_10
74.0,c1ccc2c(c1)CCNC1c3ccccc3CC21,Oc1cc2c(cc1O)C1Cc3c(ccc(Cl)c3Cl)C1NCC2,1.0,1.0,1.0,fine-tune predictive component HITL_11
88.0,O=C1SC2(CCCC2)C(=O)N1CCCCN1CCN(c2ccccc2)CC1,COc1ccccc1N1CCN(CCCCN2C(=O)SC3(CCCC3)C2=O)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_12
25.0,O=C1CCCC(=O)N1CCN1CCN(C2=NS(=O)(=O)c3ccccc3N2)CC1,CN1C(N2CCN(CCN3C(=O)CC(C)(C)CC3=O)CC2)=NS(=O)(=O)c2ccccc21,1.0,1.0,1.0,fine-tune predictive component HITL_13
27.0,C1=C2CCCCC2C2CCc3ccccc3C2C1,CCC1CCC2C(=CCC3c4ccc(O)cc4CCC23)C1O,1.0,1.0,1.0,fine-tune predictive component HITL_14
67.0,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2N1,1.0,1.0,1.0,fine-tune predictive component HITL_15
