,smiles,score,likelihood
54,c1ccc(C(OCCN2CCN(CC=Cc3ccc(OC)cc3)CC2)c2ccccc2)cc1,1.0,-19.902027
1,C1CNCCC1C(c1ccc(F)cc1)Oc1c(Cl)cccc1,1.0,-21.730137
51,C1CN(c2ccccc2O)CCN1CCCN1c2c(ccc(Cl)c2)CCc2c1cccc2,1.0,-29.084053
20,c12cc(Cl)ccc1C(N1CCN(CCOCC)CC1)c1ccccc1-2,1.0,-29.402294
18,C1(c2c(Cl)cc(Cl)cc2)CCNCC1,1.0,-20.132725
30,c1(F)ccc(-n2cc(CCCCN3CCN(c4ccccc4OC)CC3)c3c2cccc3)cc1,1.0,-22.557714
21,c1cccc(S(=O)(=O)c2ccc(CN3CCN(CCCN4CCN(c5ccccc5OC)CC4)CC3)cc2)c1,1.0,-30.937893
16,CC(Oc1c(N2CCN(CC(O)CNC(c3ccccc3Br)=O)CC2)cccc1)C,1.0,-24.936169
53,C1NC(=O)N(CCCN2CCN(c3cccc(Cl)c3)CC2)C(=O)C1,1.0,-24.025576
48,C1CN(CCCCN(C)CC2c3cccc(OC)c3CCC2)CCN1c1ccccc1OC,1.0,-27.05845
35,c12c(cccc1OCCN1CCC(c3c4ccccc4[nH]c3)CC1)cc(C#N)cc2,1.0,-28.2975
15,N1(C)c2ccc(C#N)cc2CC(N(CCN2CCN(c3ccccc3OC)CC2)CC#N)CC1,1.0,-33.894867
63,C1CN(CCCCN2C(=O)SC3(CCCC3)C2=O)CCN1c1c(OC)cccc1,1.0,-19.265505
30,C1C(C)(C)CC(=O)N(CCN2CCN(C3=NS(=O)(=O)c4ccccc4N3C)CC2)C1=O,1.0,-28.159664
32,c1cc(Cl)c(Cl)cc1OC1c2c(cccc2)CC1N1CCCC1,1.0,-22.784176
0,C(CNC1CCN2CCc3ccccc3C2C1)CN1CCN(c2cc(Cl)ccc2OC)CC1,1.0,-33.64755
60,c12c(-c3cn(CCCN4CCN(c5ccccc5OC)CC4)nn3)c(-c3ccccc3)oc1cccc2,1.0,-26.19983
29,N1(CCCN2CCN(c3ccccc3F)CC2)c2c(cccc2)CCc2ccccc21,1.0,-22.431488
17,c1c(OCCCCCC)c(N2CCNCC2)ccc1,1.0,-22.320288
28,C(CN1CCN(C2c3c(cccc3)CCc3ccccc32)CC1)CN1CCN(c2ccccc2OC)CC1,1.0,-26.008644
