,smiles,score,likelihood
29,C1C(c2cccc(F)c2F)CN1c1nc(-c2ncncc2)cc(=O)n1C,1.0,-20.672897
8,C1C(NC(COC(=O)c2ccccn2)=O)CCCC1,1.0,-20.65865
31,c1c(C(N(CCC)c2c3n(c(=O)n(CC(OCCCC)=O)n3)cc(Cc3cnc(C)cc3)c2)=O)cccc1,1.0,-44.2703
21,n1c(C)c2c(c3c(c4ccccc24)c(=O)n(Cc2ccc(F)cc2)cn3)nc1,1.0,-36.514694
3,c1c(-n2c3[nH]c(=NCc4ccc(S(=O)(=O)N)cc4)ncc3c(C)n2)c(C)ccc1,1.0,-30.793259
4,c1c(NC(=O)CCN2CCN(CC=Cc3ccccc3)CC2)ccc(F)c1,1.0,-19.74405
18,c1c(-c2c3c(nc(=NCCNC(OC(C)(C)C)=O)[nH]2)n(CC)c(-c2c(=N)[nH]on2)n3)cccc1,1.0,-31.322987
11,Cn1c2ccccc2c(=O)c2c(=NN=Cc3ccc4ncccc4c3)c3c([nH]c12)cc(OC)cc3,1.0,-37.255154
12,c1(C(F)(F)F)nc2c(n(CCCBr)c1=O)cccc2,1.0,-24.85809
10,C(CSc1n(N)c(C2CCCCC2)nn1)(c1cc(C)n(C(C)COC)c1C)=O,1.0,-24.638657
13,c1(NC(CSc2n(-c3ccccc3C)c(-c3ncccc3)nn2)=O)cc2c(cc1)c1c(cccc1)o2,1.0,-29.58532
1,N1(S(=O)(=O)c2cc(NC(CN3c4ccccc4CCC3)=O)c(Cl)cc2)CCOCC1,1.0,-22.905125
4,c1(=O)n(COCC)c(C=CC=CC(OC)=O)c(C)[nH]1,1.0,-30.227661
13,Clc1cc2c(cc1)SCc1cn(CCOC)nc1-2,1.0,-24.958218
24,c1nc(C(F)(F)F)[nH]c(=Nc2cc(Cl)cc(Cl)c2)n1,1.0,-24.798672
25,CC(C)CCOc1ccc(C(Nc2ccc(CC(C(OCC)=O)NC(Cc3ccc(Cl)cc3)=O)c(Cl)c2)=O)cc1,1.0,-39.601364
4,C(CCCCCCC)CCCCCCCCCCOCC(OCC)CNCCN,1.0,-26.493422
0,O(c1c2cc(C(=O)N=c3[nH]c(C(=O)O)ccc3)cc(NC(=O)c3ccc(OC)cc3)c2ccc1)C,1.0,-36.948647
27,Clc1cc(OC)c(-c2cccc(C(=O)c3n(C)cnc3)n2)cc1Cl,1.0,-29.577606
3,c1c(C)[nH]c(=Nc2scc(C(N)Cc3ccc(F)cc3)n2)nc1C,1.0,-21.814178
