,smiles,score,likelihood
15,O=C(N=C1N(c2ccc3c(c2)CCC(CN(C)C)C(C)(C)C3)CCC1)N=c1sc2cc(F)ccc2[nH]1,1.0,-43.754467
58,Clc1ccc2c(c1)CC(N1CCN(CCCN3CCN(c4c(OC)cccc4)CC3)CC1)CC2,1.0,-30.914062
27,N(CCCCCCN1CCN(c2c(OC)cccc2)CC1)CCN1CCN(CCCN2CC3CCc4ccc(OC)cc4C3C2)CC1,1.0,-50.424732
63,C(CCCCCN1CCN(CCCN2c3ccccc3CC2)CC1)NC(=O)c1ccc(Cl)c(Cl)c1,1.0,-33.39689
45,C1N(CCCCCCN2CCN(c3ccccc3Cl)CC2)CCN(c2ccc(F)cc2)C1,1.0,-24.667076
3,N1(CCCCCN2CCN(c3c(OC)cccc3)CC2)CCc2c3c(c(OC)ccc31)ccc2,1.0,-27.233292
24,c1(CCN2CCC(N(CC)CCCCN3CCN(CCCN4CCN(c5c(OC)cccc5)CC4)CC3)CC2)ccc(Cl)cc1,1.0,-44.17403
31,C1CN(CCCCCCN2CCN(c3c(OCCCN4CCCC4)cccc3)CC2)CCC1c1c2ccccc2[nH]c1,1.0,-37.34212
10,C(N1CCN(c2ccc(F)cc2)CC1)CCCN1CCN(CCCN2CCN(c3c(OC)cccc3)CC2)CC1,1.0,-31.858248
52,O(CC(CN1CCc2ccccc2C1)O)c1ccc(C2CCN(CCCCN3CCN(c4c(OC)cccc4)CC3)CC2)cc1,1.0,-39.0818
10,N1(c2cc(Cl)ccc2)CCN(CCCCCN2CCN(CCCN3c4ccccc4CC3)CC2)CC1,1.0,-36.65187
63,C1CN(CCCCCCN2CCN(c3ccc(F)cc3OC)CC2)CCC1c1c2ccc(F)cc2on1,1.0,-32.868233
10,C1N(C2CCN(Cc3ccc(Cl)cc3)CC2)CCCN(CCCCCCN2CCN(c3c(OC)cccc3)CC2)C1,1.0,-34.34018
2,c1(OCCN2CCN(CCCN3CCN(c4c(OC)cccc4)CC3)CC2)ccc2c(c1)CCC2,1.0,-29.560322
39,C(CN1CCN(c2cccc3ccccc32)CC1)CCN1CCN(c2ccc(F)cc2OC)CC1,1.0,-30.36098
26,C1(NC2CCN(CCCN3CCN(c4ccccc4OC)CC3)CC2)CCN(Cc2ccc(Cl)cc2)CC1,1.0,-33.63615
62,C1CN(CCCCCCN2CCN(c3c(OC)cccc3)CC2)CCC1,1.0,-22.931732
23,C1N(CCCCN2CCN(c3ccc(F)cc3OC)CC2)CCN(CCCCCCN2CCN(c3c(OC)cccc3)CC2)C1,1.0,-38.87701
36,C1(=O)N(CCCN2CCN(c3c(OCCF)cccc3)CC2)CCc2c1cccc2,1.0,-27.248001
23,c1c(CN2CCC(N3CCCN(CCCCN4CCN(c5c(OC)cccc5)CC4)CC3)CC2)ccc2c1OCO2,1.0,-36.317974
