smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_binary,label_2_binary,label_3_binary,label_1_softmax,label_2_softmax,label_3_softmax,label_1_rank,label_2_rank,label_3_rank
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,COc1ccc2c(C3=CCC(CN4CCN(c5cccc(Cl)c5)CC4)CC3)c(C)[nH]c2c1,Fc1ccc2c(CCCN3CCC(COC(c4ccccc4)c4ccccc4)CC3)c[nH]c2c1,0.042164582127960204,0.9952443830592106,0.8854833195212459,0,1,1,tensor(0.1690),tensor(0.4383),tensor(0.3927),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,COc1ccc2c(C3=CCC(CN4CCN(c5cccc(Cl)c5)CC4)CC3)c(C)[nH]c2c1,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2oc(=O)ccc2c1,0.042164582127960204,0.9952443830592106,0.994264640657027,0,1,1,tensor(0.1617),tensor(0.4194),tensor(0.4190),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,COc1ccc2c(C3=CCC(CN4CCN(c5cccc(Cl)c5)CC4)CC3)c(C)[nH]c2c1,Cc1cc(Cl)[nH]c(=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0.042164582127960204,0.9952443830592106,0.505788882591881,0,1,1,tensor(0.1929),tensor(0.5004),tensor(0.3067),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,COc1ccc2c(C3=CCC(CN4CCN(c5cccc(Cl)c5)CC4)CC3)c(C)[nH]c2c1,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccncc1,0.042164582127960204,0.9952443830592106,0.9878880001269335,0,1,1,tensor(0.1621),tensor(0.4205),tensor(0.4174),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,COc1ccc2c(C3=CCC(CN4CCN(c5cccc(Cl)c5)CC4)CC3)c(C)[nH]c2c1,O=C(Cc1c[nH]c2ccc(Cl)cc12)N1CCCC(Nc2cccc(F)c2)C1,0.042164582127960204,0.9952443830592106,0.2369240798975385,0,1,0,tensor(0.2080),tensor(0.5394),tensor(0.2527),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,COc1ccc2c(C3=CCC(CN4CCN(c5cccc(Cl)c5)CC4)CC3)c(C)[nH]c2c1,CCCCCCCCCCCCCN1CCC(C)CC1,0.042164582127960204,0.9952443830592106,0.021300018915700398,0,1,0,tensor(0.2187),tensor(0.5672),tensor(0.2142),tensor(2),tensor(3),tensor(1)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Fc1ccc2c(CCCN3CCC(COC(c4ccccc4)c4ccccc4)CC3)c[nH]c2c1,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2oc(=O)ccc2c1,0.042164582127960204,0.8854833195212459,0.994264640657027,0,1,1,tensor(0.1691),tensor(0.3929),tensor(0.4380),tensor(1),tensor(2),tensor(3)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Fc1ccc2c(CCCN3CCC(COC(c4ccccc4)c4ccccc4)CC3)c[nH]c2c1,Cc1cc(Cl)[nH]c(=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0.042164582127960204,0.8854833195212459,0.505788882591881,0,1,1,tensor(0.2035),tensor(0.4730),tensor(0.3235),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Fc1ccc2c(CCCN3CCC(COC(c4ccccc4)c4ccccc4)CC3)c[nH]c2c1,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccncc1,0.042164582127960204,0.8854833195212459,0.9878880001269335,0,1,1,tensor(0.1695),tensor(0.3940),tensor(0.4365),tensor(1),tensor(2),tensor(3)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Fc1ccc2c(CCCN3CCC(COC(c4ccccc4)c4ccccc4)CC3)c[nH]c2c1,O=C(Cc1c[nH]c2ccc(Cl)cc12)N1CCCC(Nc2cccc(F)c2)C1,0.042164582127960204,0.8854833195212459,0.2369240798975385,0,1,0,tensor(0.2203),tensor(0.5120),tensor(0.2677),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Fc1ccc2c(CCCN3CCC(COC(c4ccccc4)c4ccccc4)CC3)c[nH]c2c1,CCCCCCCCCCCCCN1CCC(C)CC1,0.042164582127960204,0.8854833195212459,0.021300018915700398,0,1,0,tensor(0.2324),tensor(0.5401),tensor(0.2276),tensor(2),tensor(3),tensor(1)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2oc(=O)ccc2c1,Cc1cc(Cl)[nH]c(=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,0.042164582127960204,0.994264640657027,0.505788882591881,0,1,1,tensor(0.1930),tensor(0.5001),tensor(0.3069),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2oc(=O)ccc2c1,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccncc1,0.042164582127960204,0.994264640657027,0.9878880001269335,0,1,1,tensor(0.1622),tensor(0.4202),tensor(0.4176),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2oc(=O)ccc2c1,O=C(Cc1c[nH]c2ccc(Cl)cc12)N1CCCC(Nc2cccc(F)c2)C1,0.042164582127960204,0.994264640657027,0.2369240798975385,0,1,0,tensor(0.2081),tensor(0.5391),tensor(0.2528),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,O=C(CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc2oc(=O)ccc2c1,CCCCCCCCCCCCCN1CCC(C)CC1,0.042164582127960204,0.994264640657027,0.021300018915700398,0,1,0,tensor(0.2188),tensor(0.5669),tensor(0.2143),tensor(2),tensor(3),tensor(1)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Cc1cc(Cl)[nH]c(=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccncc1,0.042164582127960204,0.505788882591881,0.9878880001269335,0,1,1,tensor(0.1936),tensor(0.3078),tensor(0.4985),tensor(1),tensor(2),tensor(3)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Cc1cc(Cl)[nH]c(=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,O=C(Cc1c[nH]c2ccc(Cl)cc12)N1CCCC(Nc2cccc(F)c2)C1,0.042164582127960204,0.505788882591881,0.2369240798975385,0,1,0,tensor(0.2628),tensor(0.4178),tensor(0.3193),tensor(1),tensor(3),tensor(2)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,Cc1cc(Cl)[nH]c(=NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,CCCCCCCCCCCCCN1CCC(C)CC1,0.042164582127960204,0.505788882591881,0.021300018915700398,0,1,0,tensor(0.2802),tensor(0.4454),tensor(0.2744),tensor(2),tensor(3),tensor(1)
Clc1ccc(C=NN2Cc3ccccc3CC2=NCCCc2ccccc2Cl)cc1,O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccncc1,O=C(Cc1c[nH]c2ccc(Cl)cc12)N1CCCC(Nc2cccc(F)c2)C1,0.042164582127960204,0.9878880001269335,0.2369240798975385,0,1,0,tensor(0.2088),tensor(0.5375),tensor(0.2537),tensor(1),tensor(3),tensor(2)
