Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
2.0,O=C(NCC(CCN1CCC(c2ccccc2)CC1)c1ccccc1)c1cc2ccccc2[nH]1,COC(=O)C1(c2ccccc2)CCN(CCC(CN(C)C(=O)c2cc3cc(OC)ccc3[nH]2)c2ccc(Cl)c(Cl)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_0
41.0,O=C(N=c1cc(Oc2cncnc2)[nH][nH]1)Nc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1,O=C(N=c1cc(Oc2cncnc2)[nH][nH]1)Nc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_1
33.0,O=C(Nc1cccc(-c2ccc(Cc3cnc4ccccn34)cc2)c1)c1ccccc1,CCc1nc2ccc(C(=O)O)cn2c1Cc1ccc(-c2cccc(NC(=O)c3ccccc3)c2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_2
47.0,c1ccc(CCNCCc2ccccc2)cc1,CC(Cc1ccc(O)cc1)NCCc1cc(O)cc(O)c1,0.9505376219749451,0.9505376219749451,0.9505376219749451,fine-tune predictive component HITL_3
23.0,O=C(Nc1ccccc1)c1ccccc1,CC(=O)Nc1ccc(NC(=O)c2cc(C(C)=O)cc(C(C)(C)C)c2)cc1,0.948387086391449,0.948387086391449,0.948387086391449,fine-tune predictive component HITL_4
36.0,c1ccc(CN2CCN(c3cc(-c4ccccc4)[nH]n3)CC2)cc1,Fc1ccc(CN2CCN(c3cc(-c4ccccc4)[nH]n3)CC2)cc1,0.9387096762657166,0.9387096762657166,0.9387096762657166,fine-tune predictive component HITL_5
39.0,C=C(c1ccccc1OCc1ccccc1)n1ccnc1,C=C(c1cc(Cl)ccc1OCc1ccccc1)n1ccnc1,0.9365591406822205,0.9365591406822205,0.9365591406822205,fine-tune predictive component HITL_6
44.0,,CCN(CC)CCCl,0.9356321692466736,0.9356321692466736,0.9356321692466736,fine-tune predictive component HITL_7
41.0,C(=NN=c1[nH]c(-c2ccccc2)cs1)c1ccncc1,CC(=NN=c1[nH]c(-c2cccc(Br)c2)c(C)s1)c1ccncc1,0.9354838728904724,0.9354838728904724,0.9354838728904724,fine-tune predictive component HITL_8
47.0,c1ccc(-c2nc(-c3ccc(CN4CCC4)cc3)no2)cc1,CCNC(=O)c1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1,0.9290322661399841,0.9290322661399841,0.9290322661399841,fine-tune predictive component HITL_9
16.0,c1ccc(-c2cc3ccccc3nn2)cc1,Cc1c(-c2ccccc2)nnc2c([N+](=O)[O-])cccc12,0.9021505117416382,0.9021505117416382,0.9021505117416382,fine-tune predictive component HITL_10
4.0,c1cnc2[nH]ncc2c1,CCc1n[nH]c2nc(C)cc(C)c12,0.8977011442184448,0.8977011442184448,0.8977011442184448,fine-tune predictive component HITL_11
38.0,O=C(NCCc1ccccc1)C1CCCN1,NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.8965517282485962,0.8965517282485962,0.8965517282485962,fine-tune predictive component HITL_12
28.0,O=c1ccccn1CC1COc2ccccc2O1,COC(O)c1cn(CC2COc3ccccc3O2)c(=O)c(Br)c1SC(C)(C)C,0.8816092014312744,0.8816092014312744,0.8816092014312744,fine-tune predictive component HITL_13
26.0,c1cncc(NCCOc2cccc3ccccc23)c1,Oc1ccc(OCCNc2cccnc2)c2ccccc12,0.875268816947937,0.875268816947937,0.875268816947937,fine-tune predictive component HITL_14
47.0,,C[N+](C)(C)CCOCCCCO,0.8720430135726929,0.8720430135726929,0.8720430135726929,fine-tune predictive component HITL_15
21.0,N=c1[nH]cnc2c1nc(-c1ccncn1)n2C1CCCO1,COc1nccc(-c2nc3c(=N)[nH]cnc3n2C2OC(CCl)C(O)C2O)n1,0.865517258644104,0.865517258644104,0.865517258644104,fine-tune predictive component HITL_16
30.0,O=C(CNCc1nc2ccccc2[nH]1)Nc1ccccc1,CCOc1ccc(NC(=O)CN(C)Cc2nc3cc(Cl)ccc3n2C)cc1OCC,0.8612903356552124,0.8612903356552124,0.8612903356552124,fine-tune predictive component HITL_17
