,smiles,score,likelihood
31,COc1ccc2[nH]c(C(=O)N(C)CC(c3cc(Cl)c(Cl)cc3)CCN3CCC(c4ccccc4)(C(OC)=O)CC3)cc2c1,1.0,-33.504845
31,O(c1cc(=NC(=O)Nc2ccc(C(=O)N3CCN(c4ccccc4)CC3)cc2)[nH][nH]1)c1cncnc1,1.0,-37.089516
31,n1c2n(cc(C(O)=O)cc2)c(Cc2ccc(-c3cccc(NC(c4ccccc4)=O)c3)cc2)c1CC,1.0,-32.57589
29,c1c(O)cc(O)cc1CCNC(C)Cc1ccc(O)cc1,0.9505376,-20.908684
31,C(C)(c1cc(C(C)(C)C)cc(C(=O)Nc2ccc(NC(=O)C)cc2)c1)=O,0.9483871,-25.200272
31,[nH]1c(-c2ccccc2)cc(N2CCN(Cc3ccc(F)cc3)CC2)n1,0.9387097,-24.270727
28,c1(COc2ccc(Cl)cc2C(n2ccnc2)=C)ccccc1,0.93655914,-18.52706
31,C(C)N(CC)CCCl,0.93563217,-16.247803
29,c1ccc(Br)cc1-c1[nH]c(=NN=C(C)c2ccncc2)sc1C,0.9354839,-26.764484
27,C(NC(c1ccc(-c2nc(-c3ccc(CN4CC(C(=O)O)C4)cc3)no2)cc1)=O)C,0.92903227,-25.330236
29,c1(C)c2c(nnc1-c1ccccc1)c([N+](=O)[O-])ccc2,0.9021505,-27.825294
30,Cc1cc(C)nc2[nH]nc(CC)c12,0.89770114,-23.126585
31,NC(CC(=O)O)C(N1CCCC1C(=O)NC(C(O)=O)Cc1ccc(O)cc1)=O,0.8965517,-25.21788
28,OC(c1cn(CC2COc3c(cccc3)O2)c(=O)c(Br)c1SC(C)(C)C)OC,0.8816092,-40.426655
28,O(c1ccc(O)c2ccccc12)CCNc1cnccc1,0.8752688,-31.278694
31,C(O)CCCOCC[N+](C)(C)C,0.872043,-23.093824
27,n1c(OC)nccc1-c1n(C2OC(CCl)C(O)C2O)c2nc[nH]c(=N)c2n1,0.86551726,-33.193935
28,c1c(Cl)ccc2c1nc(CN(CC(Nc1ccc(OCC)c(OCC)c1)=O)C)n2C,0.86129034,-30.079472
26,C12(O)CC(C)(C)C1C=Cc1c(O)cccc12,0.85806453,-26.269821
31,c1c(CN2C(=O)C3N(C(=O)C2)C(Cc2ccc(O)cc2)CN(C(=O)NCc2ccccc2)C3)ccc(O)c1,0.8574713,-31.882393
