,smiles,score,likelihood
18,OC1C(O)C(O)C(O)C(O)C1N,0.40697002,-15.286189
12,C1CN(CCCC=C)CC1,0.3977092,-20.158983
34,N1(c2ccc(F)cc2)CCN(CCCN2C(=O)CCc3c2cccc3)CC1,0.38458106,-20.10051
22,CN1CCN(C2CN(C)CCC2)CC1,0.3814893,-21.046818
50,N1(C2CCSCC2)CCCC1,0.37877566,-20.722435
57,FC1CCN(CCCCCCCC)C1,0.36982352,-24.954987
60,C1CCCCN1c1c(=O)c(=O)c1N1CCCCC1,0.36934102,-20.286173
29,n1cncn1C12CCN(CC1)CC2,0.3638101,-20.428963
43,c1c(N2CCN(CCCCCCn3c(=O)sc4ccccc34)CC2)ccc(F)c1,0.36248326,-22.621449
2,OC(C(CCCO)N)=O,0.3618309,-19.173313
57,N1(c2ccc(C(=O)C)cc2)CCN(CCCF)CC1,0.36139345,-23.948868
37,C(COCC1CC1)O,0.35996583,-20.776451
61,C1C2(CN1)CCCCC2,0.35935366,-21.71414
21,C12C3(C)C(C(C)CC1)CCC3C2,0.35896128,-20.118706
42,c12sc3c(c1c(N1CCN(C)CC1)nnn2)CCCC3,0.35476837,-21.880417
29,C1CSc2cc(Br)ccc21,0.35315418,-21.375048
54,Fc1cc(N)cc(C(F)(F)F)c1,0.35312843,-20.63045
58,C(CCCCC(=O)O)CN,0.3526069,-18.31562
39,C1CCCCC1C1CN(CCC)CCC1,0.3520032,-20.191582
30,FC(F)(F)C(c1cscc1)N1CCN(CCO)CC1,0.3514847,-25.714626
