,smiles,score,likelihood
47,c1(OC)c(-c2c(C)noc2C)cc2c([nH]c(C3=c4ccccc4=NC3=O)c2NOc2cc(Cl)c(OC)nc2)c1,0.49689817,-42.456535
37,O(c1cc(OC)cc(-c2nn(C)c(=O)c3c2sc(C(N)=O)c3N)c1)C,0.49664864,-28.537868
6,c1nc(C(COC)NC(=O)N=c2cc3c(c(OC)n[nH]3)c(C(=O)c3c(C)n(C)nc3C)[nH]2)ccc1,0.4965983,-43.02031
51,c1c2c(=O)n(C)c(=O)n(C)c2nc(OCCCOc2c(-c3ccccc3)cccc2)n1,0.49640775,-31.587864
30,c1(OC)c(-c2cnc(OC)c(NS(=O)(c3cc(Cl)ccc3)=O)c2)cc2c(c1)C(c1c(Cl)cccc1)Oc1ccccc1-2,0.4963902,-44.189156
40,N1(C2CCOCC2)CCC2(NC(=O)c3nn(C(C)(C)C)cc3C2)CC1,0.49638402,-22.45879
55,c1cc2[nH]c(C(Nc3c(C)cc(S(=O)(=O)N)cc3)=O)cc2cc1OC,0.4962466,-27.97493
58,c1ccccc1C(N1CCOC2(C1)CN(c1nccnc1)CCO2)=O,0.49624273,-29.443195
40,c1c2c(ccc1)SC(c1occc1)c1c-2c(OC)nc(C)n1,0.49622744,-31.522104
54,c1(OC)c(OC)c(OC)cc(C(=O)N=C(C(=O)NCC2OCCC2)Cc2ccc(OC)cc2)c1,0.4961799,-23.532188
54,O=C(c1cc2c(c(-c3c(Cl)c(OC)cc(OC)c3Cl)c1)c(CN1CCC(CO)CC1)c(OC)cc2OC)OC,0.49611193,-40.664837
3,c1ccccc1SCCOc1ccc2c(c1)ccc([N+](=O)[O-])c2,0.49608672,-29.21928
42,c12c(cccc1)c1c(cc2)NC(c2ccc(O)c(OC)c2)NC1=O,0.4960628,-24.264011
48,c1c(CNCCCCC2CCc3c(ccc(OC)c3)C2)c(OC)cc2c1CCOC2=O,0.49605548,-42.229225
9,COc1cc(NC(c2[nH]c3c(cc(OCCO)cc3)c2)=O)cc(OC)c1,0.4960102,-28.858467
36,c1(CNCC(O)C(NC(=O)c2cc(C(N(CCC)CCC)=O)ccc2)Cc2ccccc2)c(F)cccc1,0.49600893,-24.370598
5,C(N(c1ccncc1N=c1cc[nH]c2c1ccc(Cl)c2)CCO)CC,0.49597806,-29.066631
60,c1c(OC)ccc(C(N=c2[nH]c3c(nc2N2CCC(Oc4c(OC)cccc4)CC2)CCOC3)=O)n1,0.49597198,-32.0234
1,c1nnc2c(c1)CN(c1ccc(Cl)c(-c3nnc4n3CCS4(=O)=O)c1)CC2,0.49596822,-35.324738
29,c1(F)ccc(C2CC(=O)c3c([nH]c4c(c(C)c(C)cc4)c3=O)C2)cc1,0.4959603,-26.124598
