Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
24.0,O=C1CSC(c2c[nH]c3ccccc23)N1CCNC1CCN(c2ccccc2)CC1,N#Cc1ccccc1N1CCC(NCCN2C(=O)CSC2c2c[nH]c3ccccc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_0
27.0,c1ccc(N2CCC(NC3CC3)CC2)cc1,CC(C)CC(N)c1cc(Cl)ccc1N1CCC(NC2CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_1
37.0,c1ccc(-c2ccc(CCN3CCc4ccccc4C3)cc2)cc1,CCN(CC)Cc1cccc(-c2ccc(CCN3CCc4ccccc4C3)cc2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_2
14.0,O=C(CCc1ccccc1)N1CCN(c2ccccc2)CC1,NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_3
1.0,O=C1Cc2ccccc2CCN1CCCOC1Cc2ccccc2C1,CCOc1cc2c(cc1OCC)CC(=O)N(CCCOC1Cc3ccccc3C1)CC2,1.0,1.0,1.0,fine-tune predictive component HITL_4
41.0,C1=C(c2ccccc2)CCNC1,CN1CC=C(c2cccc(Br)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_5
31.0,O=C1Nc2ccccc2C12CCN(CC1CCC(=C3CCCC3)CC1)CC2,CN1C(=O)C2(CCN(CC3CCC(=C4CCCC4)CC3)CC2)c2ccccc21,1.0,1.0,1.0,fine-tune predictive component HITL_6
20.0,c1ccc(OCCCCN2CCN(c3ccccc3)CC2)cc1,CCCc1ccc(OCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_7
38.0,O=C(NCCc1ccccc1)c1cccc2c1C(=O)NC2,CCCN1Cc2cccc(C(=O)NCCc3ccc(OC)c(OC)c3)c2C1=O,1.0,1.0,1.0,fine-tune predictive component HITL_8
45.0,O=C1CCc2ccccc2N1CCCN1CCC(c2cnc3c(c2)CCN3)CC1,CCN1CCc2cc(C3CCN(CC(O)CN4C(=O)CCc5ccccc54)CC3)cnc21,1.0,1.0,1.0,fine-tune predictive component HITL_9
4.0,c1ccc(-c2ccc3[nH][nH]c(=NC4CCNC4)c3c2)cc1,Clc1cccc(-c2ccc3[nH][nH]c(=NC4CCNC4)c3c2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_10
22.0,O=C1C(CCN2CCN(c3ccccc3)CC2)CCC2c3[nH]c4ccccc4c3CCN12,CCN(CC)C(=O)C1CC(CCN2CCN(c3ccc(F)cc3)CC2)C(=O)N2CCc3c([nH]c4ccccc34)C12C,1.0,1.0,1.0,fine-tune predictive component HITL_11
9.0,O=C1Nc2ccccc2C12c1ccccc1C(S(=O)(=O)Cc1ccccc1)C1COc3ccccc3C12,O=C1Nc2ccccc2C12c1ccccc1C(S(=O)(=O)Cc1cccc(Cl)c1)C1COc3c(Cl)cccc3C12,1.0,1.0,1.0,fine-tune predictive component HITL_12
44.0,c1cc2c3c(c1)N(CCN1CCN(c4ccncc4)CC1)CC1CC3CCC21,c1cc2c3c(c1)N(CCN1CCN(c4ccncc4)CC1)CC1CC3CCC21,1.0,1.0,1.0,fine-tune predictive component HITL_13
39.0,O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)c1ccccc1,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_14
13.0,O=C(NCN1CCN(c2ccccc2)CC1)c1ccccc1,Cc1cccc(C(=O)NCN2CCN(c3cccc(Cl)c3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_15
23.0,c1ccc2c3c([nH]c2c1)CCNC3,CCN1CCc2[nH]c3c(Cl)cccc3c2C1,1.0,1.0,1.0,fine-tune predictive component HITL_16
28.0,c1ccc(C2CCN(CCCCC34CCCN3CCC4)CC2)cc1,CCOC(=O)C1(c2ccccc2)CCN(CCCCC23CCCN2CCC3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_17
30.0,c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,CC1CCCN(CCOC(c2ccccc2)c2ccc(F)cc2)C1,1.0,1.0,1.0,fine-tune predictive component HITL_18
19.0,O=C1NC(=O)c2cccc3cccc1c23,C=CCCCCCCCSCCN1C(=O)c2cccc3cccc(c23)C1=O,1.0,1.0,1.0,fine-tune predictive component HITL_19
17.0,C1CCNCC1,CCN(CC)CCCCCCC(=O)NC1CCN(CCO)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_20
43.0,c1ccc(CN2CCCCN3C(CC3c3ccccc3)C2)cc1,Clc1ccc(C2CC3CN(Cc4ccccc4)CCCCN32)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_21
11.0,C(=Cc1ccc(C2Nc3ccccc3-c3[nH]c4ccc(-c5ccccc5)cc4c32)cc1)c1ccccc1,Oc1ccc(-c2ccc3[nH]c4c(c3c2)C(c2ccc(C=Cc3ccccc3)cc2)Nc2ccc(O)cc2-4)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_22
2.0,O=C(CN1CCN(C(=O)c2ccccc2)CC1)c1ccccc1,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(O)c(O)c1,1.0,1.0,1.0,fine-tune predictive component HITL_23
42.0,O=c1[nH]c(CN2CCC(c3ccccc3)CC2)nc2[nH]ncc12,Cn1ncc2c(=O)[nH]c(CN3CCC(c4ccccc4)CC3)nc21,1.0,1.0,1.0,fine-tune predictive component HITL_24
8.0,c1ccc(C2OC3(CCNCC3)c3ccccc32)cc1,Cc1ccccc1C1OC2(CCN(C)CC2)c2ccccc21,1.0,1.0,1.0,fine-tune predictive component HITL_25
40.0,c1c2c(cc3c1OCO3)C13CCCC1C(C2)NCC3,CN1CCC23CCCC2C1Cc1cc2c(cc13)OCO2,1.0,1.0,1.0,fine-tune predictive component HITL_26
29.0,c1ccc(CCCN2CCC(c3ccccc3)CC2)cc1,O=[N+]([O-])CC(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccc(F)c1,1.0,1.0,1.0,fine-tune predictive component HITL_27
3.0,O=C(c1ccc(OC2CCN(Cc3ccccn3)CC2)cc1)N1CCCC1,O=C(c1ccc(OC2CCN(Cc3ccccn3)CC2)cc1)N1CCCC1,1.0,1.0,1.0,fine-tune predictive component HITL_28
46.0,O=C(NCCCN1CCCC1=O)c1ccc2c(c1)OCO2,O=C(NCCCN1CCCC1=O)c1ccc2c(c1)OCO2,1.0,1.0,1.0,fine-tune predictive component HITL_29
18.0,c1ccc(-n2ncc3cc(CNCCc4c[nH]c5ccccc45)ccc32)cc1,c1ccc(-n2ncc3cc(CNCCc4c[nH]c5ccccc45)ccc32)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_30
48.0,N=c1[nH]c2nc(N3CCc4ccccc4C3)[nH]cnc1=2,CCCN=c1[nH]c2nc(N3CCc4cc(Cl)ccc4C3)n(C)cnc12,1.0,1.0,1.0,fine-tune predictive component HITL_31
26.0,O=c1[nH]c2ccccc2c2c1C1(CCN2Cc2ccccc2)CN(c2ccccc2)C1,O=c1c2c(c3ccccc3n1CCF)N(Cc1ccc(Cl)cc1)CCC21CN(c2ccccc2)C1,1.0,1.0,1.0,fine-tune predictive component HITL_32
36.0,O=c1c2ccccc2[nH]c(=S)n1CCN1CCN(c2ccccc2)CC1,CCCNc1cccc2[nH]c(=S)n(CCN3CCN(c4ccccc4OC)CC3)c(=O)c12,1.0,1.0,1.0,fine-tune predictive component HITL_33
35.0,c1ccc2c(c1)CCc1ccccc1C2N1CCN(CCN2CCNCC2)CC1,CN1CCN(CCN2CCN(C3c4ccccc4CCc4ccccc43)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_34
33.0,c1ccc2c(c1)CCc1c3c(cc(N4CCCCC4)c1-2)C1NCCC1N3,C#CCN1CCC2C1c1cc(N3CCCCC3)c3c(c1N2C)CCc1cc(O)ccc1-3,1.0,1.0,1.0,fine-tune predictive component HITL_35
16.0,O=c1c2ccccc2[nH]c(=S)n1-c1ccccc1,O=c1c2cc(Cl)ccc2[nH]c(=S)n1-c1ccc(F)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_36
10.0,N=c1c2c([nH]c3ccccc13)CC1CC2C1,CC1(C)C2Cc3[nH]c4cc(Cl)ccc4c(=N)c3C1C2,1.0,1.0,1.0,fine-tune predictive component HITL_37
47.0,c1ccc(OCCCCCCN2CCCCC2)cc1,Clc1cccc(OCCCCCCN2CCCCC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_38
32.0,O=c1[nH]c2cccc3c2n1CCC3,CN(C)C1Cc2cccc3[nH]c(=O)n(c23)C1,1.0,1.0,1.0,fine-tune predictive component HITL_39
5.0,O=c1ccc2ncc(Cc3ccccc3)n2[nH]1,O=c1ccc2ncc(Cc3cccc(Cl)c3)n2[nH]1,1.0,1.0,1.0,fine-tune predictive component HITL_40
0.0,O=C(C1CCCN(Cc2ccccc2)C1)N1CCN(c2ccccc2)CC1,COc1ccccc1N1CCN(C(=O)C2CCCN(Cc3ccc(F)c(F)c3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_41
49.0,O=C(N=c1[nH]c2ccccc2s1)c1ccccc1OCCCCN1CCN(CCCN=c2cc[nH]c3ccccc23)CC1,Cc1cccc2sc(=NC(=O)c3ccccc3OCCCCN3CCN(CCCN=c4cc[nH]c5cc(Cl)ccc45)CC3)[nH]c12,1.0,1.0,1.0,fine-tune predictive component HITL_42
25.0,O=C1c2ccc(N3CCNCC3)cc2Cc2[nH]c3ccccc3c21,CCCCCn1c2c(c3ccccc31)C(=O)c1ccc(N3CCNCC3)cc1C2(C)C,1.0,1.0,1.0,fine-tune predictive component HITL_43
