smiles_1,smiles_2,label_proba,label_binary
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,0.4938993453979492,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCc1cccc(F)c1)c1ccc(NS(C)(=O)=O)c(F)c1,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CCC1OC2=C(N3c4c(c(O)n(C)c4O)C13)S(=O)(=O)N(c1ccc(CCc3ccccc3)cc1)C2=O,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,C=c1c(=C2C(=O)N(C)C(=O)N2C)c(=O)n(C)c(=O)n1C,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,CCC12CC3CC(C1)CC(NC(=O)C(Cl)(Cl)Cl)(C3)C2,0.490956574678421,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,Cc1sc2[nH]c(CCC(=O)N3CCC(C(N)=O)CC3)nc(=O)c2c1C,0.5,0.0
CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,COc1ccc2nc(CC3=COCCC3)[nH]c2c1C(C)(C)O,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,0.4938993453979492,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCc1cccc(F)c1)c1ccc(NS(C)(=O)=O)c(F)c1,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,CCC1OC2=C(N3c4c(c(O)n(C)c4O)C13)S(=O)(=O)N(c1ccc(CCc3ccccc3)cc1)C2=O,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,C=c1c(=C2C(=O)N(C)C(=O)N2C)c(=O)n(C)c(=O)n1C,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,CCC12CC3CC(C1)CC(NC(=O)C(Cl)(Cl)Cl)(C3)C2,0.490956574678421,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,Cc1sc2[nH]c(CCC(=O)N3CCC(C(N)=O)CC3)nc(=O)c2c1C,0.5,0.0
O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,COc1ccc2nc(CC3=COCCC3)[nH]c2c1C(C)(C)O,0.5,0.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,0.5,0.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCc1cccc(F)c1)c1ccc(NS(C)(=O)=O)c(F)c1,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,CCC1OC2=C(N3c4c(c(O)n(C)c4O)C13)S(=O)(=O)N(c1ccc(CCc3ccccc3)cc1)C2=O,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,C=c1c(=C2C(=O)N(C)C(=O)N2C)c(=O)n(C)c(=O)n1C,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,CCC12CC3CC(C1)CC(NC(=O)C(Cl)(Cl)Cl)(C3)C2,0.4970565736293793,0.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,Cc1sc2[nH]c(CCC(=O)N3CCC(C(N)=O)CC3)nc(=O)c2c1C,0.5061007142066956,1.0
Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,COc1ccc2nc(CC3=COCCC3)[nH]c2c1C(C)(C)O,0.5061007142066956,1.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,CC(O)(CCc1ccccc1)c1cc(C(N)=O)cc(C(F)(F)F)n1,0.5,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,O=C(Nc1ccccc1)Nc1sc2ccccc2c1C(=O)N1CCOCC1,0.5,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,Cc1nc(C2CC2)oc1-c1cccc(S(=O)(=O)Nc2ccccc2S(C)(=O)=O)c1,0.4938993453979492,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,0.5,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCc1cccc(F)c1)c1ccc(NS(C)(=O)=O)c(F)c1,0.5,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,CCC1OC2=C(N3c4c(c(O)n(C)c4O)C13)S(=O)(=O)N(c1ccc(CCc3ccccc3)cc1)C2=O,0.5,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,C=c1c(=C2C(=O)N(C)C(=O)N2C)c(=O)n(C)c(=O)n1C,0.5,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,CCC12CC3CC(C1)CC(NC(=O)C(Cl)(Cl)Cl)(C3)C2,0.490956574678421,0.0
N=c1ncc(-c2ccc3[nH]c(=N)[nH]c(=NC4CC4)c3n2)c[nH]1,Cc1sc2[nH]c(CCC(=O)N3CCC(C(N)=O)CC3)nc(=O)c2c1C,0.5,0.0
