,smiles,score,likelihood
63,C1C[N+]2(C)CC(C1)CC2,1.0,-21.386366
63,c1c(Cl)ccc(OC2CCN(CCCC(c3ccc(F)cc3)=O)CC2)c1,1.0,-20.253313
63,C1CCCCc2n(CCCN3CCCCCC3)ncc2C1,1.0,-29.965809
63,C1C(CN2Cc3ccc(Cl)cc3C2)CCN1Cc1ccncc1,1.0,-32.293015
63,C1(CCOC(c2cc(Cl)ccc2)c2ccc(Cl)cc2)CCN(CCCc2ccc(OC)cc2)CC1,1.0,-23.724493
63,C1CN(CCCCc2c3c([nH]c2)cccc3)CCN1CCCn1c2ccccc2sc1=O,1.0,-26.05457
62,c1(Cl)c(C(=NOCCN2CCCCC2)c2ccc(F)cc2)cccc1,0.9825489,-25.242744
63,C12=NCCCN1c1ccccc1N2CCCCCn1cncc1,0.9800307,-28.280039
60,C1N(CCCCC23CCCc4cccc(c42)NC3=O)CCN(c2ccncc2)C1,0.9772145,-21.65565
61,C1(CN2CCC3(C)C(C)C2Cc2c3cc(C#N)cc2)CCCC1,0.9772145,-25.929695
61,c1(C=CCN2CCN(Cc3cc(C#N)ccc3)CC2)ccccc1,0.9767319,-22.809872
63,C1C2c3ccc(Cl)cc3CC(C2)N1C,0.9729508,-25.98994
63,C1CCCCN1CCN(Cc1ccccc1)C,0.9723164,-21.84488
61,C1CN(CCCn2c(=O)c3cccc(OC)c3nc2)CCN1c1ccc(F)cc1,0.97117925,-25.081888
62,C1CN(CCCCCCNCC2CCc3c2cccc3)CCC1N1C(=O)c2cc(Cl)ccc2C1=O,0.96775955,-37.723362
59,C(c1ccc(Cl)cc1)CCN1CCN(C(CC(C)C)=O)CC1,0.96313363,-24.107903
60,C12=NCCCN1c1cccc(F)c1N2CCCO,0.9628415,-27.162529
63,c1c(F)cc(F)c(C(O)(Cn2ncnc2)CN2CCN(CCCCCCCCCCCCCC)CC2)c1,0.95531464,-21.920012
60,C1(C(=O)N2CCCC2)CCN(CCCCCNC(C=Cc2cc(Cl)c(Cl)cc2)=O)CC1,0.9508197,-22.771778
62,C(CCN(c1c(OC)cccc1OC)S(=O)(C)=O)C(=O)N(C1CCN(CCCCCNC(C=Cc2cc(Cl)c(Cl)cc2)=O)CC1)C,0.94791114,-38.955944
